Dot Point Measurements																									
																									
"Generated: Tuesday, December 05, 2017 15:33:46"																									
																									
Filename	Frame	Time (HMS)	Image row	Image col	Date	Location	Site #	Transect #	Latitude	Longitude	Rugosity	Depth	Collector	Fishing status	Spare	Spare	CATAMI_L1	CATAMI_L2	CATAMI_L3	CATAMI_L4	CATAMI_L5	CATAMI_L6	Description [Code]	CATAMI Sp Code	Radius %
DR_Friars_41_20150410_406_407_406.avi	13426	3570.758	944	960	Apr-17	Friars											Macroalgae	Erect fine branching	Red	Limited	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope	90300910			46.6
DR_Friars_41_20150410_406_407_406.avi	13426	3570.758	136	1344	Apr-17	Friars											Open Water			Open					64.3
DR_Friars_41_20150410_406_407_406.avi	13426	3570.758	405	1344	Apr-17	Friars											Sponges	Large Multi Form >10cm		Open	3. Good relief structure with some overhangs. >45 substrate slope	10000000			46.9
DR_Friars_41_20150410_406_407_406.avi	13426	3570.758	675	1344	Apr-17	Friars											Invertebrate Complex	Complex 2		Open	"4. High structural complexity, fissures and caves. Vertical wall. ~90 substrate slope"				46.9
DR_Friars_41_20150410_406_407_406.avi	13426	3570.758	944	1344	Apr-17	Friars											Sponges	Erect forms	Lamiar	Limited	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope	10000913			64.3
DR_Friars_41_20150410_406_407_406.avi	13426	3570.758	136	1727	Apr-17	Friars											Open Water			Open					100
DR_Friars_41_20150410_406_407_406.avi	13426	3570.758	405	1727	Apr-17	Friars											Sponges	Large Multi Form >10cm		Open	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope	10000000			89.8
DR_Friars_41_20150410_406_407_406.avi	13426	3570.758	675	1727	Apr-17	Friars											Invertebrate Complex	Complex 3		Open	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope				89.8
DR_Friars_41_20150410_406_407_406.avi	13426	3570.758	944	1727	Apr-17	Friars											Invertebrate Complex	Complex 3		Limited	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope				100
DR_Friars_42_20150415_406_407_407.avi	3299	3643.9507	136	193	Apr-17	Friars											Open Water			Open					100
DR_Friars_42_20150415_406_407_407.avi	3299	3643.9507	405	193	Apr-17	Friars											Macroalgae	Large canopy-forming	Brown	Open	Unknown	80300902			89.8
DR_Friars_42_20150415_406_407_407.avi	3299	3643.9507	675	193	Apr-17	Friars											Macroalgae	Large canopy-forming	Brown	Open	Unknown	80300902			89.8
DR_Friars_42_20150415_406_407_407.avi	3299	3643.9507	944	193	Apr-17	Friars											Macroalgae	Large canopy-forming	Brown	Limited	Unknown	80300902			100
DR_Friars_42_20150415_406_407_407.avi	3299	3643.9507	136	576	Apr-17	Friars											Open Water			Open					64.3
DR_Friars_42_20150415_406_407_407.avi	3299	3643.9507	405	576	Apr-17	Friars											Macroalgae	Large canopy-forming	Brown	Open	Unknown	80300902			46.9
DR_Friars_42_20150415_406_407_407.avi	3299	3643.9507	675	576	Apr-17	Friars											Macroalgae	Large canopy-forming	Brown	Open	Unknown	80300902			46.9
DR_Friars_42_20150415_406_407_407.avi	3299	3643.9507	944	576	Apr-17	Friars											Macroalgae	Large canopy-forming	Brown	Limited	Unknown	80300902			64.3
DR_Friars_42_20150415_406_407_407.avi	3299	3643.9507	136	960	Apr-17	Friars											Open Water			Open					46.6
DR_Friars_42_20150415_406_407_407.avi	3299	3643.9507	405	960	Apr-17	Friars											Macroalgae	Large canopy-forming	Brown	Open	Unknown	80300902			15.5
DR_Friars_42_20150415_406_407_407.avi	3299	3643.9507	675	960	Apr-17	Friars											Macroalgae	Large canopy-forming	Brown	Open	Unknown	80300902			15.5
DR_Friars_42_20150415_406_407_407.avi	3299	3643.9507	944	960	Apr-17	Friars											Macroalgae	Large canopy-forming	Brown	Limited	Unknown	80300902			46.6
DR_Friars_42_20150415_406_407_407.avi	3299	3643.9507	136	1344	Apr-17	Friars											Open Water			Open					64.3
DR_Friars_42_20150415_406_407_407.avi	3299	3643.9507	405	1344	Apr-17	Friars											Macroalgae	Large canopy-forming	Brown	Open	Unknown	80300902			46.9
DR_Friars_42_20150415_406_407_407.avi	3299	3643.9507	675	1344	Apr-17	Friars											Macroalgae	Large canopy-forming	Brown	Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope	80300902			46.9
DR_Friars_42_20150415_406_407_407.avi	3299	3643.9507	944	1344	Apr-17	Friars											Macroalgae	Erect fine branching	Red	Limited	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope	90300910			64.3
DR_Friars_42_20150415_406_407_407.avi	3299	3643.9507	136	1727	Apr-17	Friars											Open Water			Open					100
DR_Friars_42_20150415_406_407_407.avi	3299	3643.9507	405	1727	Apr-17	Friars											Macroalgae	Large canopy-forming	Brown	Open	Unknown	80300902			89.8
DR_Friars_42_20150415_406_407_407.avi	3299	3643.9507	675	1727	Apr-17	Friars											Macroalgae	Erect fine branching	Red	Open	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope	90300910			89.8
DR_Friars_42_20150415_406_407_407.avi	3299	3643.9507	944	1727	Apr-17	Friars											Macroalgae	Erect fine branching	Red	Limited	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope	90300910			100
DR_Friars_43_201504251_404_405_404.avi	11874	3718.25	136	193	Apr-17	Friars											Open Water			Open					100
DR_Friars_43_201504251_404_405_404.avi	11874	3718.25	405	193	Apr-17	Friars											Open Water			Open					89.8
DR_Friars_43_201504251_404_405_404.avi	11874	3718.25	675	193	Apr-17	Friars											Open Water			Open					89.8
DR_Friars_43_201504251_404_405_404.avi	11874	3718.25	944	193	Apr-17	Friars											Unknown			Open	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope				100
DR_Friars_43_201504251_404_405_404.avi	11874	3718.25	136	576	Apr-17	Friars											Open Water			Open					64.3
DR_Friars_43_201504251_404_405_404.avi	11874	3718.25	405	576	Apr-17	Friars											Open Water			Open					46.9
DR_Friars_43_201504251_404_405_404.avi	11874	3718.25	675	576	Apr-17	Friars											Open Water			Open					46.9
DR_Friars_43_201504251_404_405_404.avi	11874	3718.25	944	576	Apr-17	Friars											Unknown			Open	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope				64.3
DR_Friars_43_201504251_404_405_404.avi	11874	3718.25	136	960	Apr-17	Friars											Open Water			Open					46.6
DR_Friars_43_201504251_404_405_404.avi	11874	3718.25	405	960	Apr-17	Friars											Open Water			Open					15.5
DR_Friars_43_201504251_404_405_404.avi	11874	3718.25	675	960	Apr-17	Friars											Open Water			Open					15.5
DR_Friars_43_201504251_404_405_404.avi	11874	3718.25	944	960	Apr-17	Friars											Unknown			Open	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope				46.6
DR_Friars_43_201504251_404_405_404.avi	11874	3718.25	136	1344	Apr-17	Friars											Open Water			Open					64.3
DR_Friars_43_201504251_404_405_404.avi	11874	3718.25	405	1344	Apr-17	Friars											Unknown			Open					46.9
DR_Friars_43_201504251_404_405_404.avi	11874	3718.25	675	1344	Apr-17	Friars											Open Water			Open					46.9
DR_Friars_43_201504251_404_405_404.avi	11874	3718.25	944	1344	Apr-17	Friars											Unknown			Open	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope				64.3
DR_Friars_43_201504251_404_405_404.avi	11874	3718.25	136	1727	Apr-17	Friars											Unknown			Open					100
DR_Friars_43_201504251_404_405_404.avi	11874	3718.25	405	1727	Apr-17	Friars											Open Water			Open					89.8
DR_Friars_43_201504251_404_405_404.avi	11874	3718.25	675	1727	Apr-17	Friars											Unknown			Open					89.8
DR_Friars_43_201504251_404_405_404.avi	11874	3718.25	944	1727	Apr-17	Friars											Open Water			Limited					100
DR_Friars_44_20150415_282_283_282.avi	15958	3806.8767	136	193	Apr-17	Friars											Open Water			Open					100
DR_Friars_44_20150415_282_283_282.avi	15958	3806.8767	405	193	Apr-17	Friars											Invertebrate Complex	Complex 1		Open	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope				89.8
DR_Friars_44_20150415_282_283_282.avi	15958	3806.8767	675	193	Apr-17	Friars											Invertebrate Complex	Complex 2		Open	"4. High structural complexity, fissures and caves. Vertical wall. ~90 substrate slope"				89.8
DR_Friars_44_20150415_282_283_282.avi	15958	3806.8767	944	193	Apr-17	Friars											Invertebrate Complex	Complex 2		Open	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope				100
DR_Friars_44_20150415_282_283_282.avi	15958	3806.8767	136	576	Apr-17	Friars											Open Water			Open					64.3
DR_Friars_44_20150415_282_283_282.avi	15958	3806.8767	405	576	Apr-17	Friars											Open Water			Open					46.9
DR_Friars_44_20150415_282_283_282.avi	15958	3806.8767	675	576	Apr-17	Friars											Invertebrate Complex	Complex 2		Open	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope				46.9
DR_Friars_44_20150415_282_283_282.avi	15958	3806.8767	944	576	Apr-17	Friars											Invertebrate Complex	Complex 2		Open	3. Good relief structure with some overhangs. >45 substrate slope				64.3
DR_Friars_44_20150415_282_283_282.avi	15958	3806.8767	136	960	Apr-17	Friars											Open Water			Open					46.6
DR_Friars_44_20150415_282_283_282.avi	15958	3806.8767	405	960	Apr-17	Friars											Open Water			Open					15.5
DR_Friars_44_20150415_282_283_282.avi	15958	3806.8767	675	960	Apr-17	Friars											Invertebrate Complex	Complex 2		Open	"4. High structural complexity, fissures and caves. Vertical wall. ~90 substrate slope"				15.5
DR_Friars_44_20150415_282_283_282.avi	15958	3806.8767	944	960	Apr-17	Friars											Invertebrate Complex	Complex 2		Open	3. Good relief structure with some overhangs. >45 substrate slope				46.6
DR_Friars_44_20150415_282_283_282.avi	15958	3806.8767	136	1344	Apr-17	Friars											Open Water			Open					64.3
DR_Friars_44_20150415_282_283_282.avi	15958	3806.8767	405	1344	Apr-17	Friars											Invertebrate Complex	Complex 1		Open	3. Good relief structure with some overhangs. >45 substrate slope				46.9
DR_Friars_44_20150415_282_283_282.avi	15958	3806.8767	675	1344	Apr-17	Friars											Invertebrate Complex	Complex 2		Limited	3. Good relief structure with some overhangs. >45 substrate slope				46.9
DR_Friars_44_20150415_282_283_282.avi	15958	3806.8767	944	1344	Apr-17	Friars											Invertebrate Complex	Complex 2		Limited	3. Good relief structure with some overhangs. >45 substrate slope				64.3
DR_Friars_44_20150415_282_283_282.avi	15958	3806.8767	136	1727	Apr-17	Friars											Open Water			Open					100
DR_Friars_44_20150415_282_283_282.avi	15958	3806.8767	405	1727	Apr-17	Friars											Open Water			Open					89.8
DR_Friars_44_20150415_282_283_282.avi	15958	3806.8767	675	1727	Apr-17	Friars											Invertebrate Complex	Complex 1		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope				89.8
DR_Friars_44_20150415_282_283_282.avi	15958	3806.8767	944	1727	Apr-17	Friars											Invertebrate Complex	Complex 1		Limited	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope				100
DR_Friars_45_20150415_284_285_284.avi	20993	3895.05	136	193	Apr-17	Friars											Open Water			Open					100
DR_Friars_45_20150415_284_285_284.avi	20993	3895.05	405	193	Apr-17	Friars											Open Water			Open					89.8
DR_Friars_45_20150415_284_285_284.avi	20993	3895.05	675	193	Apr-17	Friars											Invertebrate Complex	Complex 5		Open	3. Good relief structure with some overhangs. >45 substrate slope				89.8
DR_Friars_45_20150415_284_285_284.avi	20993	3895.05	944	193	Apr-17	Friars											Invertebrate Complex	Complex 5		Open	3. Good relief structure with some overhangs. >45 substrate slope				100
DR_Friars_45_20150415_284_285_284.avi	20993	3895.05	136	576	Apr-17	Friars											Open Water			Open					64.3
DR_Friars_45_20150415_284_285_284.avi	20993	3895.05	405	576	Apr-17	Friars											Open Water			Open					46.9
DR_Friars_45_20150415_284_285_284.avi	20993	3895.05	675	576	Apr-17	Friars											Invertebrate Complex	Complex 5		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope				46.9
DR_Friars_45_20150415_284_285_284.avi	20993	3895.05	944	576	Apr-17	Friars											Invertebrate Complex	Complex 3		Open	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope				64.3
DR_Friars_45_20150415_284_285_284.avi	20993	3895.05	136	960	Apr-17	Friars											Open Water			Open					46.6
DR_Friars_45_20150415_284_285_284.avi	20993	3895.05	405	960	Apr-17	Friars											Open Water			Open					15.5
DR_Friars_45_20150415_284_285_284.avi	20993	3895.05	675	960	Apr-17	Friars											Sponges	Massive forms	Simple	Open	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope	10000904			15.5
DR_Friars_45_20150415_284_285_284.avi	20993	3895.05	944	960	Apr-17	Friars											Invertebrate Complex	Complex 3		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope				46.6
DR_Friars_45_20150415_284_285_284.avi	20993	3895.05	136	1344	Apr-17	Friars											Open Water			Open					64.3
DR_Friars_45_20150415_284_285_284.avi	20993	3895.05	405	1344	Apr-17	Friars											Open Water			Open					46.9
DR_Friars_45_20150415_284_285_284.avi	20993	3895.05	675	1344	Apr-17	Friars											Invertebrate Complex	Complex 5		Open	"4. High structural complexity, fissures and caves. Vertical wall. ~90 substrate slope"				46.9
DR_Friars_45_20150415_284_285_284.avi	20993	3895.05	944	1344	Apr-17	Friars											Invertebrate Complex	Complex 3		Limited	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope				64.3
DR_Friars_45_20150415_284_285_284.avi	20993	3895.05	136	1727	Apr-17	Friars											Open Water			Open					100
DR_Friars_45_20150415_284_285_284.avi	20993	3895.05	405	1727	Apr-17	Friars											Open Water			Open					89.8
DR_Friars_45_20150415_284_285_284.avi	20993	3895.05	675	1727	Apr-17	Friars											Sponges	Erect forms	Branching	Open	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope	10000915			89.8
DR_Friars_45_20150415_284_285_284.avi	20993	3895.05	944	1727	Apr-17	Friars											Invertebrate Complex	Complex 3		Limited	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope				100
DR_Friars_46_20150410_284_285_285.avi	11550	3980.0907	136	193	Apr-17	Friars											Invertebrate Complex	Complex 3		Limited	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope"				100
DR_Friars_46_20150410_284_285_285.avi	11550	3980.0907	405	193	Apr-17	Friars											Invertebrate Complex	Complex 5		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope"				89.8
DR_Friars_46_20150410_284_285_285.avi	11550	3980.0907	675	193	Apr-17	Friars											Invertebrate Complex	Complex 4		Limited	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope"				89.8
DR_Friars_46_20150410_284_285_285.avi	11550	3980.0907	944	193	Apr-17	Friars											Invertebrate Complex	Complex 2		Limited	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope"				100
DR_Friars_46_20150410_284_285_285.avi	11550	3980.0907	136	576	Apr-17	Friars											Sponges	Erect forms	Branching	Open	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope	10000915			64.3
DR_Friars_46_20150410_284_285_285.avi	11550	3980.0907	405	576	Apr-17	Friars											Octocoral/Black	Fan (2D)		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope	11168912			46.9
DR_Friars_46_20150410_284_285_285.avi	11550	3980.0907	675	576	Apr-17	Friars											Invertebrate Complex	Complex 5		Limited	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope"				46.9
DR_Friars_46_20150410_284_285_285.avi	11550	3980.0907	944	576	Apr-17	Friars											Bryozoa	Soft		Limited	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope"	20000905			64.3
DR_Friars_46_20150410_284_285_285.avi	11550	3980.0907	136	960	Apr-17	Friars											Sponges	Large Multi Form >10cm		Open	3. Good relief structure with some overhangs. >45 substrate slope	10000000			46.6
DR_Friars_46_20150410_284_285_285.avi	11550	3980.0907	405	960	Apr-17	Friars											Sponges	Large Multi Form >10cm		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope	10000000			15.5
DR_Friars_46_20150410_284_285_285.avi	11550	3980.0907	675	960	Apr-17	Friars											Invertebrate Complex	Complex 3		Limited	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope"				15.5
DR_Friars_46_20150410_284_285_285.avi	11550	3980.0907	944	960	Apr-17	Friars											Invertebrate Complex	Complex 3		Limited	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope"				46.6
DR_Friars_46_20150410_284_285_285.avi	11550	3980.0907	136	1344	Apr-17	Friars											Invertebrate Complex	Complex 5		Open	3. Good relief structure with some overhangs. >45 substrate slope				64.3
DR_Friars_46_20150410_284_285_285.avi	11550	3980.0907	405	1344	Apr-17	Friars											Invertebrate Complex	Complex 5		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope				46.9
DR_Friars_46_20150410_284_285_285.avi	11550	3980.0907	675	1344	Apr-17	Friars											Invertebrate Complex	Complex 3		Limited	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope"				46.9
DR_Friars_46_20150410_284_285_285.avi	11550	3980.0907	944	1344	Apr-17	Friars											Invertebrate Complex	Complex 3		Limited	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope				64.3
DR_Friars_46_20150410_284_285_285.avi	11550	3980.0907	136	1727	Apr-17	Friars											Invertebrate Complex	Complex 5		Open	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope				100
DR_Friars_46_20150410_284_285_285.avi	11550	3980.0907	405	1727	Apr-17	Friars											Invertebrate Complex	Complex 5		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope"				89.8
DR_Friars_46_20150410_284_285_285.avi	11550	3980.0907	675	1727	Apr-17	Friars											Invertebrate Complex	Complex 3		Limited	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope				89.8
DR_Friars_46_20150410_284_285_285.avi	11550	3980.0907	944	1727	Apr-17	Friars											Invertebrate Complex	Complex 2		Limited	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope				100
DR_Friars_47_20150410_286_287_287.avi	12358	4071.0753	136	193	Apr-17	Friars											Invertebrate Complex	Complex 5		Open	"4. High structural complexity, fissures and caves. Vertical wall. ~90 substrate slope"				100
DR_Friars_47_20150410_286_287_287.avi	12358	4071.0753	405	193	Apr-17	Friars											Invertebrate Complex	Complex 5		Open	3. Good relief structure with some overhangs. >45 substrate slope				89.8
DR_Friars_47_20150410_286_287_287.avi	12358	4071.0753	675	193	Apr-17	Friars											Invertebrate Complex	Complex 5		Open	3. Good relief structure with some overhangs. >45 substrate slope				89.8
DR_Friars_47_20150410_286_287_287.avi	12358	4071.0753	944	193	Apr-17	Friars											Bryozoa	Soft		Limited	"4. High structural complexity, fissures and caves. Vertical wall. ~90 substrate slope"	20000905			100
DR_Friars_47_20150410_286_287_287.avi	12358	4071.0753	136	576	Apr-17	Friars											Invertebrate Complex	Complex 5		Open	"4. High structural complexity, fissures and caves. Vertical wall. ~90 substrate slope"				64.3
DR_Friars_47_20150410_286_287_287.avi	12358	4071.0753	405	576	Apr-17	Friars											Sponges	Massive forms	Simple	Open	3. Good relief structure with some overhangs. >45 substrate slope	10000904			46.9
DR_Friars_47_20150410_286_287_287.avi	12358	4071.0753	675	576	Apr-17	Friars											Invertebrate Complex	Complex 5		Limited	3. Good relief structure with some overhangs. >45 substrate slope				46.9
DR_Friars_47_20150410_286_287_287.avi	12358	4071.0753	944	576	Apr-17	Friars											Invertebrate Complex	Complex 5		Limited	3. Good relief structure with some overhangs. >45 substrate slope				64.3
DR_Friars_47_20150410_286_287_287.avi	12358	4071.0753	136	960	Apr-17	Friars											Open Water			Open					46.6
DR_Friars_47_20150410_286_287_287.avi	12358	4071.0753	405	960	Apr-17	Friars											Open Water			Open					15.5
DR_Friars_47_20150410_286_287_287.avi	12358	4071.0753	675	960	Apr-17	Friars											Invertebrate Complex	Complex 5		Open	3. Good relief structure with some overhangs. >45 substrate slope				15.5
DR_Friars_47_20150410_286_287_287.avi	12358	4071.0753	944	960	Apr-17	Friars											Invertebrate Complex	Complex 5		Limited	3. Good relief structure with some overhangs. >45 substrate slope				46.6
DR_Friars_47_20150410_286_287_287.avi	12358	4071.0753	136	1344	Apr-17	Friars											Open Water			Open					64.3
DR_Friars_47_20150410_286_287_287.avi	12358	4071.0753	405	1344	Apr-17	Friars											Open Water			Open					46.9
DR_Friars_47_20150410_286_287_287.avi	12358	4071.0753	675	1344	Apr-17	Friars											Open Water			Open					46.9
DR_Friars_47_20150410_286_287_287.avi	12358	4071.0753	944	1344	Apr-17	Friars											Invertebrate Complex	Complex 5		Limited	3. Good relief structure with some overhangs. >45 substrate slope				64.3
DR_Friars_47_20150410_286_287_287.avi	12358	4071.0753	136	1727	Apr-17	Friars											Open Water			Open					100
DR_Friars_47_20150410_286_287_287.avi	12358	4071.0753	405	1727	Apr-17	Friars											Open Water			Open					89.8
DR_Friars_47_20150410_286_287_287.avi	12358	4071.0753	675	1727	Apr-17	Friars											Open Water			Open					89.8
DR_Friars_47_20150410_286_287_287.avi	12358	4071.0753	944	1727	Apr-17	Friars											Open Water			Open					100
DR_Friars_48_20150421_286_287_286.avi	11047	4195.62	136	193	Apr-17	Friars											Macroalgae	Erect fine branching	Red	Facing Down	"4. High structural complexity, fissures and caves. Vertical wall. ~90 substrate slope"	90300910			100
DR_Friars_48_20150421_286_287_286.avi	11047	4195.62	405	193	Apr-17	Friars											Invertebrate Complex	Complex 4		Open	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope				89.8
DR_Friars_48_20150421_286_287_286.avi	11047	4195.62	675	193	Apr-17	Friars											Sponges	Erect forms	Lamiar	Facing Down	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope	10000913			89.8
DR_Friars_48_20150421_286_287_286.avi	11047	4195.62	944	193	Apr-17	Friars											Macroalgae	Erect fine branching	Red	Facing Down	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope	90300910			100
DR_Friars_48_20150421_286_287_286.avi	11047	4195.62	136	576	Apr-17	Friars											Sponges	Large Multi Form >10cm		Facing Down	3. Good relief structure with some overhangs. >45 substrate slope	10000000			64.3
DR_Friars_48_20150421_286_287_286.avi	11047	4195.62	405	576	Apr-17	Friars											Macroalgae	Erect fine branching	Red	Facing Down	3. Good relief structure with some overhangs. >45 substrate slope	90300910			46.9
DR_Friars_48_20150421_286_287_286.avi	11047	4195.62	675	576	Apr-17	Friars											Macroalgae	Erect fine branching	Red	Facing Down	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope	90300910			46.9
DR_Friars_48_20150421_286_287_286.avi	11047	4195.62	944	576	Apr-17	Friars											Macroalgae	Erect fine branching	Red	Facing Down	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope	90300910			64.3
DR_Friars_48_20150421_286_287_286.avi	11047	4195.62	136	960	Apr-17	Friars											Sponges	Small Multi Form <10cm		Facing Down	3. Good relief structure with some overhangs. >45 substrate slope	10000000			46.6
DR_Friars_48_20150421_286_287_286.avi	11047	4195.62	405	960	Apr-17	Friars											Macroalgae	Erect fine branching	Red	Facing Down	3. Good relief structure with some overhangs. >45 substrate slope	90300910			15.5
DR_Friars_48_20150421_286_287_286.avi	11047	4195.62	675	960	Apr-17	Friars											Macroalgae	Erect fine branching	Red	Facing Down	3. Good relief structure with some overhangs. >45 substrate slope	90300910			15.5
DR_Friars_48_20150421_286_287_286.avi	11047	4195.62	944	960	Apr-17	Friars											Sponges	Small Multi Form <10cm		Limited	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope	10000000			46.6
DR_Friars_48_20150421_286_287_286.avi	11047	4195.62	136	1344	Apr-17	Friars											Sponges	Crusts	Encrusting	Facing Down	3. Good relief structure with some overhangs. >45 substrate slope	10000902			64.3
DR_Friars_48_20150421_286_287_286.avi	11047	4195.62	405	1344	Apr-17	Friars											Macroalgae	Erect fine branching	Red	Facing Down	3. Good relief structure with some overhangs. >45 substrate slope	90300910			46.9
DR_Friars_48_20150421_286_287_286.avi	11047	4195.62	675	1344	Apr-17	Friars											Sponges	Erect forms	Lamiar	Facing Down	3. Good relief structure with some overhangs. >45 substrate slope	10000913			46.9
DR_Friars_48_20150421_286_287_286.avi	11047	4195.62	944	1344	Apr-17	Friars											Sponges	Small Multi Form <10cm		Limited	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope	10000000			64.3
DR_Friars_48_20150421_286_287_286.avi	11047	4195.62	136	1727	Apr-17	Friars											Sponges	Small Multi Form <10cm		Facing Down	3. Good relief structure with some overhangs. >45 substrate slope	10000000			100
DR_Friars_48_20150421_286_287_286.avi	11047	4195.62	405	1727	Apr-17	Friars											Invertebrate Complex	Complex 2		Facing Down	3. Good relief structure with some overhangs. >45 substrate slope				89.8
DR_Friars_48_20150421_286_287_286.avi	11047	4195.62	675	1727	Apr-17	Friars											Sponges	Small Multi Form <10cm		Facing Down	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope	10000000			89.8
DR_Friars_48_20150421_286_287_286.avi	11047	4195.62	944	1727	Apr-17	Friars											Sponges	Small Multi Form <10cm		Limited	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope	10000000			100
DR_Friars_49_20150415_282_283_282.avi	6841	4261.368	136	193	Apr-17	Friars											Open Water			Open					100
DR_Friars_49_20150415_282_283_282.avi	6841	4261.368	405	193	Apr-17	Friars											Open Water			Open					89.8
DR_Friars_49_20150415_282_283_282.avi	6841	4261.368	675	193	Apr-17	Friars											Sponges	Large Multi Form >10cm		Open	"4. High structural complexity, fissures and caves. Vertical wall. ~90 substrate slope"	10000000			89.8
DR_Friars_49_20150415_282_283_282.avi	6841	4261.368	944	193	Apr-17	Friars											Invertebrate Complex	Complex 5		Limited	3. Good relief structure with some overhangs. >45 substrate slope				100
DR_Friars_49_20150415_282_283_282.avi	6841	4261.368	136	576	Apr-17	Friars											Open Water			Open					64.3
DR_Friars_49_20150415_282_283_282.avi	6841	4261.368	405	576	Apr-17	Friars											Invertebrate Complex	Complex 2		Open	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope				46.9
DR_Friars_49_20150415_282_283_282.avi	6841	4261.368	675	576	Apr-17	Friars											Invertebrate Complex	Complex 2		Open	3. Good relief structure with some overhangs. >45 substrate slope				46.9
DR_Friars_49_20150415_282_283_282.avi	6841	4261.368	944	576	Apr-17	Friars											Invertebrate Complex	Complex 5		Limited	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope				64.3
DR_Friars_49_20150415_282_283_282.avi	6841	4261.368	136	960	Apr-17	Friars											Open Water			Open					46.6
DR_Friars_49_20150415_282_283_282.avi	6841	4261.368	405	960	Apr-17	Friars											Invertebrate Complex	Complex 2		Open	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope				15.5
DR_Friars_49_20150415_282_283_282.avi	6841	4261.368	675	960	Apr-17	Friars											Invertebrate Complex	Complex 2		Open	3. Good relief structure with some overhangs. >45 substrate slope				15.5
DR_Friars_49_20150415_282_283_282.avi	6841	4261.368	944	960	Apr-17	Friars											Invertebrate Complex	Complex 2		Limited	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope				46.6
DR_Friars_49_20150415_282_283_282.avi	6841	4261.368	136	1344	Apr-17	Friars											Open Water			Open					64.3
DR_Friars_49_20150415_282_283_282.avi	6841	4261.368	405	1344	Apr-17	Friars											Invertebrate Complex	Complex 2		Open	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope				46.9
