OpCode	ExportVersion	DateTimeCreate	PictureDirectory	EMObs
DR_Firars_27	1.07	2017 12 07 09:07:20	T:\Data\FRDC_DEEP_REEF\BRUV Footage N Cal\Friars\All_Converted\	DeepReep_Friars_27_20150316_JH.EMObs
DR_Firars_28	1.07	2017 12 07 09:07:20	T:\Data\FRDC_DEEP_REEF\BRUV Footage N Cal\Friars\All_Converted\	DeepReep_Friars_28_20150410_JH.EMObs
DR_Firars_29	1.07	2017 12 07 09:07:20	T:\Data\FRDC_DEEP_REEF\BRUV Footage N Cal\Friars\All_Converted\	DeepReep_Friars_29_20150316_JH.EMObs
DR_Firars_30	1.07	2017 12 07 09:07:20	T:\Data\FRDC_DEEP_REEF\BRUV Footage N Cal\Friars\All_Converted\	DeepReep_Friars_30_20150421_JH.EMObs
DR_Firars_31	1.07	2017 12 07 09:07:20	T:\Data\FRDC_DEEP_REEF\BRUV Footage N Cal\Friars\All_Converted\	DeepReep_Friars_31_20150415_JH.EMObs
DR_Firars_32	1.07	2017 12 07 09:07:20	T:\Data\FRDC_DEEP_REEF\BRUV Footage N Cal\Friars\All_Converted\	DeepReep_Friars_32_20150415_JH.EMObs
DR_Firars_33	1.07	2017 12 07 09:07:20	T:\Data\FRDC_DEEP_REEF\BRUV Footage N Cal\Friars\All_Converted\	DeepReep_Friars_33_20150316_JH.EMObs
DR_Firars_34	1.07	2017 12 07 09:07:20	T:\Data\FRDC_DEEP_REEF\BRUV Footage N Cal\Friars\All_Converted\	DeepReep_Friars_34_20150316_JH.EMObs
DR_Firars_35	1.07	2017 12 07 09:07:20	T:\Data\FRDC_DEEP_REEF\BRUV Footage N Cal\Friars\All_Converted\	DeepReep_Friars_35_20150316_JH.EMObs
DR_Firars_36	1.07	2017 12 07 09:07:20	T:\Data\FRDC_DEEP_REEF\BRUV Footage N Cal\Friars\All_Converted\	DeepReep_Friars_36_20150410_JH.EMObs
DR_Firars_37	1.07	2017 12 07 09:07:20	T:\Data\FRDC_DEEP_REEF\BRUV Footage N Cal\Friars\All_Converted\	DeepReep_Friars_37_20150421_JH.EMObs
DR_Firars_38	1.07	2017 12 07 09:07:20	T:\Data\FRDC_DEEP_REEF\BRUV Footage N Cal\Friars\All_Converted\	DeepReep_Friars_38_20150421_JH.EMObs
DR_Firars_39	1.07	2017 12 07 09:07:20	T:\Data\FRDC_DEEP_REEF\BRUV Footage N Cal\Friars\All_Converted\	DeepReep_Friars_39_20150410_JH.EMObs
DR_Firars_40	1.07	2017 12 07 09:07:20	T:\Data\FRDC_DEEP_REEF\BRUV Footage N Cal\Friars\All_Converted\	DeepReep_Friars_40_20150316_JH.EMObs
DR_Firars_41	1.07	2017 12 07 09:07:20	T:\Data\FRDC_DEEP_REEF\BRUV Footage N Cal\Friars\All_Converted\	DeepReep_Friars_41_20150410_JH.EMObs
DR_Firars_42	1.07	2017 12 07 09:07:20	T:\Data\FRDC_DEEP_REEF\BRUV Footage N Cal\Friars\All_Converted\	DeepReep_Friars_42_20150415_JH.EMObs
DR_Firars_43	1.07	2017 12 07 09:07:20	T:\Data\FRDC_DEEP_REEF\BRUV Footage N Cal\Friars\All_Converted\	DeepReep_Friars_43_20150421_JH.EMObs
DR_Firars_44	1.07	2017 12 07 09:07:20	T:\Data\FRDC_DEEP_REEF\BRUV Footage N Cal\Friars\All_Converted\	DeepReep_Friars_44_20150415_JH.EMObs
DR_Firars_45	1.07	2017 12 07 09:07:20	T:\Data\FRDC_DEEP_REEF\BRUV Footage N Cal\Friars\All_Converted\	DeepReep_Friars_45_20150415_JH.EMObs
DR_Firars_46	1.07	2017 12 07 09:07:20	T:\Data\FRDC_DEEP_REEF\BRUV Footage N Cal\Friars\All_Converted\	DeepReep_Friars_46_20150410_JH.EMObs
DR_Firars_47	1.07	2017 12 07 09:07:20	T:\Data\FRDC_DEEP_REEF\BRUV Footage N Cal\Friars\All_Converted\	DeepReep_Friars_47_20150410_JH.EMObs
DR_Firars_48	1.07	2017 12 07 09:07:20	T:\Data\FRDC_DEEP_REEF\BRUV Footage N Cal\Friars\All_Converted\	DeepReep_Friars_48_20150421_JH.EMObs
DR_Firars_49	1.07	2017 12 07 09:07:20	T:\Data\FRDC_DEEP_REEF\BRUV Footage N Cal\Friars\All_Converted\	DeepReep_Friars_49_20150415_JH.EMObs
DR_Firars_50	1.07	2017 12 07 09:07:20	T:\Data\FRDC_DEEP_REEF\BRUV Footage N Cal\Friars\All_Converted\	DeepReep_Friars_50_20150421_JH.EMObs
DR_Firars_51	1.07	2017 12 07 09:07:20	T:\Data\FRDC_DEEP_REEF\BRUV Footage N Cal\Friars\All_Converted\	DeepReep_Friars_51_20150421_JH.EMObs
DR_Firars_52	1.07	2017 12 07 09:07:20	T:\Data\FRDC_DEEP_REEF\BRUV Footage N Cal\Friars\All_Converted\	DeepReep_Friars_52_20150316_JH.EMObs
DR_Firars_53	1.07	2017 12 07 09:07:20	T:\Data\FRDC_DEEP_REEF\BRUV Footage N Cal\Friars\All_Converted\	DeepReep_Friars_53_20150410_JH.EMObs
DR_Firars_54	1.07	2017 12 07 09:07:20	\\tafidata.its.utas.edu.au\Research\TAFI\Data\FRDC_DEEP_REEF\BRUV Footage N Cal\Friars\All_Converted\	DeepReep_Friars_54_20150415_JH.EMObs
DR_Firars_55	1.07	2017 12 07 09:07:20	T:\Data\FRDC_DEEP_REEF\BRUV Footage N Cal\Friars\All_Converted\	DeepReep_Friars_55_20150415_JH.EMObs
DR_Firars_56	1.07	2017 12 07 09:07:20	\\tafidata.its.utas.edu.au\Research\TAFI\Data\FRDC_DEEP_REEF\BRUV Footage N Cal\Friars\All_Converted\	DeepReep_Friars_56_20150415_JH.EMObs
DR_Firars_57	1.07	2017 12 07 09:07:20	\\tafidata.its.utas.edu.au\Research\TAFI\Data\FRDC_DEEP_REEF\BRUV Footage N Cal\Friars\All_Converted\	DeepReep_Friars_57_20150410_JH.EMObs
DR_Firars_58	1.07	2017 12 07 09:07:20	\\tafidata.its.utas.edu.au\Research\TAFI\Data\FRDC_DEEP_REEF\BRUV Footage N Cal\Friars\All_Converted\	DeepReep_Friars_58_20150410_JH.EMObs
DR_Firars_59	1.07	2017 12 07 09:07:20	\\tafidata.its.utas.edu.au\Research\TAFI\Data\FRDC_DEEP_REEF\BRUV Footage N Cal\Friars\All_Converted\	DeepReep_Friars_59_20150316_JH.EMObs
DR_Firars_60	1.07	2017 12 07 09:07:20	\\tafidata.its.utas.edu.au\Research\TAFI\Data\FRDC_DEEP_REEF\BRUV Footage N Cal\Friars\All_Converted\	DeepReep_Friars_60_20150410_JH.EMObs
