Camera Details

Generated: Thursday 26 September 2024 13:21:00

OpCode	TapeReader	Depth	Comment	Latitude	Longitude	Date	Time	MPAStatus	Site	Year	Spare	Camera	Index	Descriptor	Image rows	Image columns	Focal length (mm)	x pixel size (mm)	y pixel size (mm)	X mm	Y mm	Z mm	Omega (degrees)	Phi (degrees)	Kappa (degrees)
APO_035	Scott Gray	77	Lights	-38.95177587	143.5512001	13/05/2023	13:36	Inside MPA	Apollo Bay	2023		Right	0	GoPro Hero 567 Black Linear Water	1080	1920	3.94102	0.002850	0.002850	301.809	0.000	0.000	-0.111	4.371	1.100
APO_036	Scott Gray	72	Lights	-38.95040076	143.5631108	13/05/2023	13:42	Inside MPA	Apollo Bay	2023		Left	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93727	0.002850	0.002850	-301.619	0.000	0.000	0.385	-5.215	0.795
APO_036	Scott Gray	72	Lights	-38.95040076	143.5631108	13/05/2023	13:42	Inside MPA	Apollo Bay	2023		Right	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93816	0.002850	0.002850	301.619	0.000	0.000	-0.385	5.330	0.647
APO_037	Scott Gray	71	Lights	-38.94662769	143.5644767	12/05/2023	13:22	Inside MPA	Apollo Bay	2023		Left	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93727	0.002850	0.002850	-301.619	0.000	0.000	0.385	-5.215	0.795
APO_037	Scott Gray	71	Lights	-38.94662769	143.5644767	12/05/2023	13:22	Inside MPA	Apollo Bay	2023		Right	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93816	0.002850	0.002850	301.619	0.000	0.000	-0.385	5.330	0.647
APO_038	Sasha Whitmarsh	76.455	Lights	-38.93762869	143.5698711	14/05/2023	10:25	No-take	Apollo	2023	sand and sponge	Left	0	GoPro Hero 567 Black Linear Water	1080	1920	3.94429	0.002850	0.002850	-300.911	0.000	0.000	-0.434	-5.538	-0.553
APO_038	Sasha Whitmarsh	76.455	Lights	-38.93762869	143.5698711	14/05/2023	10:25	No-take	Apollo	2023	sand and sponge	Right	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93529	0.002850	0.002850	300.911	0.000	0.000	0.434	5.045	0.739
APO_039	Scott Gray	72	Lights	-38.95153435	143.5582595	13/05/2023	13:39	Inside MPA	Apollo Bay	2023		Left	0	GoPro Hero 567 Black Linear Water	1080	1920	3.94429	0.002850	0.002850	-300.911	0.000	0.000	-0.434	-5.538	-0.553
APO_039	Scott Gray	72	Lights	-38.95153435	143.5582595	13/05/2023	13:39	Inside MPA	Apollo Bay	2023		Right	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93529	0.002850	0.002850	300.911	0.000	0.000	0.434	5.045	0.739
APO_040	Scott Gray	73	Lights	-38.93777239	143.5650812	12/05/2023	13:08	Inside MPA	Apollo Bay	2023		Left	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93940	0.002850	0.002850	-301.809	0.000	0.000	0.111	-5.248	2.115
APO_040	Scott Gray	73	Lights	-38.93777239	143.5650812	12/05/2023	13:08	Inside MPA	Apollo Bay	2023		Right	0	GoPro Hero 567 Black Linear Water	1080	1920	3.94102	0.002850	0.002850	301.809	0.000	0.000	-0.111	4.371	1.100
APO_041	Scott Gray	73	Lights	-38.92831938	143.6121707	12/05/2023	9:47	Inside MPA	Apollo Bay	2023		Left	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93727	0.002850	0.002850	-301.619	0.000	0.000	0.385	-5.215	0.795
