OpCode	ImagePtPair	FilenameLeft	FrameLeft	FilenameRight	FrameRight	Time	Period	PeriodTime	X	Y	Z	sX	sY	sZ	RMS	Range	Direction	Family	Genus	Species	Code	Number	Stage	Activity	Comment	Attribute9	Attribute10
S47_D2	25	S47_D2_L1.MP4	52771	S47_D2_R1.MP4	52214	29.34654	Timeseabed	26.55653	1301.65644	-327.7697	-2778.59578	4.96897	1.80091	11.16642	4.13095	3085.8284	25.87431	NA	NA	NA	NA	0	NA	NA	Vis	NA	NA
S48_D1	8	S48_D1_L1.MP4	11791	S48_D1_R1.MP4	11665	6.55711	Timeseabed	4.92826	-791.87237	-183.30653	-3649.67307	4.31346	1.92678	19.17347	1.04992	3739.08768	12.67252	NA	NA	NA	NA	0	NA	NA	Vis	NA	NA
S48_D2	2	S48_D2_L1.MP4	6145	S48_D2_R1.MP4	4157	3.4173	Timeseabed	1.16672	379.9545	87.69493	-6452.91005	4.60692	3.33754	60.02457	7.43935	6464.68127	3.39538	NA	NA	NA	NA	0	NA	NA	Vis	NA	NA
S48_D3	9	S48_D3_L1.MP4	61798	S48_D3_R1.MP4	62031	34.36655	Timeseabed	31.21897	18.64954	654.40053	-2154.15646	1.05797	2.38492	6.81314	8.49718	2251.43908	15.98942	NA	NA	NA	NA	0	NA	NA	Vis	NA	NA
S49_D2	6	S49_D2_L1.MP4	53105	S49_D2_R1.MP4	53128	29.53228	Timeseabed	26.99975	-191.58487	-867.09682	-4109.68845	2.26205	5.33095	24.6797	1.23068	4204.53337	12.64495	NA	NA	NA	NA	0	NA	NA	Vis	NA	NA
S4_D1	22	S4_D1_L1.1.MP4	60205	S4_D1_R1.1.MP4	60595	33.48067	Timeseabed	27.82724	1154.29181	653.58001	-4865.12333	8.2892	5.45017	34.67449	8.50666	5042.71568	15.01945	NA	NA	NA	NA	0	NA	NA	Vis	NA	NA
S4_D2	23	S4_D2_L2.1.MP4	45330	S4_D2_R2.1.MP4	45258	25.20852	Timeseabed	18.93002	2851.6949	-1829.67893	-8708.93342	34.61908	22.23533	108.15787	14.04177	9344.80659	21.45458	NA	NA	NA	NA	0	NA	NA	Vis	NA	NA
S4_D3	1	S4_D3_L3.1.MP4	15332	S4_D3_R3.1.MP4	16229	8.5263	Timeseabed	0.13069	329.13361	-399.33578	-5682.23998	3.81204	3.91723	47.43959	4.08002	5705.7558	5.74781	NA	NA	NA	NA	0	NA	NA	Vis	NA	NA
S50_D1	21	S50_D1_L1.MP4	59102	S50_D1_R1.MP4	59989	32.86728	Timeseabed	30.46043	-964.02145	1424.52664	-4363.75226	6.07307	9.40253	27.1841	0.85043	4690.51674	20.86259	NA	NA	NA	NA	0	NA	NA	Vis	NA	NA
S50_D3	1	S50_D3_L1.MP4	1931	S50_D3_R1.MP4	2876	1.07385	Timeseabed	0.08675	-537.67309	-94.56233	-4945.27292	4.41406	2.45619	35.57736	0.26751	4975.31493	6.31999	NA	NA	NA	NA	0	NA	NA	Vis	NA	NA
