OpCode	ExportVersion	DateTimeCreate	PictureDirectory	EMObs
NMP_20190808_PF-13_BRUV	1.09	2024 05 07 14:11:42	E:\NIN_2019_Raw_BRUV\08-08-2019\	NMP_20190808_PF-13_BRUV.EMObs
NMP_20190808_PF-14_BRUV	1.09	2024 05 07 14:11:42	E:\NIN_2019_Raw_BRUV\08-08-2019\	NMP_20190808_PF-14_BRUV.EMObs
NMP_20190808_PF-15_BRUV	1.09	2024 05 07 14:11:42	E:\NIN_2019_Raw_BRUV\08-08-2019\	NMP_20190808_PF-15_BRUV.EMObs
NMP_20190808_PF-16_BRUV	1.09	2024 05 07 14:11:42	F:\	NMP_20190808_PF-16_BRUV.EMObs
NMP_20190808_PF-17_BRUV	1.09	2024 05 07 14:11:42	E:\NIN_2019_Raw_BRUV\08-08-2019\	NMP_20190808_PF-17_BRUV.EMObs
NMP_20190808_PF-18_BRUV	1.09	2024 05 07 14:11:42	E:\NIN_2019_Raw_BRUV\08-08-2019\	NMP_20190808_PF-18_BRUV.EMObs
NMP_20190808_PF-19_BRUV	1.09	2024 05 07 14:11:42	H:\NIN_2019_Raw_BRUV\08-08-2019\	NMP_20190808_PF-19_BRUV.EMObs
NMP_20190808_PF-1_BRUV	1.09	2024 05 07 14:11:42	E:\NIN_2019_Raw_BRUV\08-08-2019\	NMP_20190808_PF-1_BRUV.EMObs
NMP_20190808_PF-20_BRUV	1.09	2024 05 07 14:11:42	H:\NIN_2019_Raw_BRUV\08-08-2019\	NMP_20190808_PF-20_BRUV.EMObs
NMP_20190808_PF-2_BRUV	1.09	2024 05 07 14:11:42	E:\NIN_2019_Raw_BRUV\08-08-2019\	NMP_20190808_PF-2_BRUV.EMObs
NMP_20190808_PF-3_BRUV	1.09	2024 05 07 14:11:42	G:\NIN_2019_Raw_BRUV\08-08-2019\	NMP_20190808_PF-3_BRUV.EMObs
NMP_20190808_PF-4_BRUV	1.09	2024 05 07 14:11:42	E:\NIN_2019_Raw_BRUV\08-08-2019\	NMP_20190808_PF-4_BRUV.EMObs
NMP_20190808_PF-5_BRUV	1.09	2024 05 07 14:11:42	E:\NIN_2019_Raw_BRUV\08-08-2019\	NMP_20190808_PF-5_BRUV.EMObs
NMP_20190808_PF-6_BRUV	1.09	2024 05 07 14:11:42	H:\NIN_2019_Raw_BRUV\08-08-2019\	NMP_20190808_PF-6_BRUV.EMObs
NMP_20190808_PF-7_BRUV	1.09	2024 05 07 14:11:42	D:\NIN_2019_Raw_BRUV\08-08-2019\	NMP_20190808_PF-7_BRUV.EMObs
NMP_20190808_PF-8_BRUV	1.09	2024 05 07 14:11:42	E:\NIN_2019_Raw_BRUV\08-08-2019\	NMP_20190808_PF-8_BRUV.EMObs
NMP_20190808_PF-9_BRUV	1.09	2024 05 07 14:11:42	F:\	NMP_20190808_PF-9_BRUV.EMObs
NMP_20190809_PF-41_BRUV	1.09	2024 05 07 14:11:42	G:\NIN_2019_Raw_BRUV\09-08-2019\	NMP_20190809_PF-41_BRUV.EMObs
NMP_20190809_PF-42_BRUV	1.09	2024 05 07 14:11:42	E:\NIN_2019_Raw_BRUV\09-08-2019\	NMP_20190809_PF-42_BRUV.EMObs
NMP_20190809_PF-43_BRUV	1.09	2024 05 07 14:11:42	E:\NIN_2019_Raw_BRUV\09-08-2019\	NMP_20190809_PF-43_BRUV.EMObs
NMP_20190809_PF-44_BRUV	1.09	2024 05 07 14:11:42	F:\	NMP_20190809_PF-44_BRUV.EMObs
NMP_20190809_PF-45_BRUV	1.09	2024 05 07 14:11:42	E:\NIN_2019_Raw_BRUV\09-08-2019\	NMP_20190809_PF-45_BRUV.EMObs
NMP_20190809_PF-46_BRUV	1.09	2024 05 07 14:11:42	E:\NIN_2019_Raw_BRUV\09-08-2019\	NMP_20190809_PF-46_BRUV.EMObs
