Sample,Family,Genus,Species,Count
BELLS101,Ambassidae,Ambassis,marianus,2
BELLS102,Ambassidae,Ambassis,marianus,1
BELLS31,Ambassidae,Ambassis,marianus,10
BELLS32,Ambassidae,Ambassis,marianus,47
BELLS41,Ambassidae,Ambassis,marianus,76
BELLS42,Ambassidae,Ambassis,marianus,39
BELLS51,Ambassidae,Ambassis,marianus,295
BELLS52,Ambassidae,Ambassis,marianus,7
BELLS61,Ambassidae,Ambassis,marianus,33
BELLS62,Ambassidae,Ambassis,marianus,16
BELLS71,Ambassidae,Ambassis,marianus,26
BELLS81,Ambassidae,Ambassis,marianus,37
BELLS82,Ambassidae,Ambassis,marianus,1
BELLS91,Ambassidae,Ambassis,marianus,2
BRISB101,Ambassidae,Ambassis,marianus,13
BRISB102,Ambassidae,Ambassis,marianus,9
BRISB42,Ambassidae,Ambassis,marianus,11
BRISB61,Ambassidae,Ambassis,marianus,7
BRISB81,Ambassidae,Ambassis,marianus,2
BRISB91,Ambassidae,Ambassis,marianus,4
CABBAT101,Ambassidae,Ambassis,marianus,4
CABBAT31,Ambassidae,Ambassis,marianus,4
CABBAT62,Ambassidae,Ambassis,marianus,1
CABOO32,Ambassidae,Ambassis,marianus,1
CABOO61,Ambassidae,Ambassis,marianus,10
CABOO62,Ambassidae,Ambassis,marianus,5
CABOO71,Ambassidae,Ambassis,marianus,2
CABOO81,Ambassidae,Ambassis,marianus,2
CABOO92,Ambassidae,Ambassis,marianus,1
COOCH22,Ambassidae,Ambassis,marianus,2
COOCH41,Ambassidae,Ambassis,marianus,12
COOCH42,Ambassidae,Ambassis,marianus,1
COOME11,Ambassidae,Ambassis,marianus,36
COOME71,Ambassidae,Ambassis,marianus,7
COOME72,Ambassidae,Ambassis,marianus,6
CURRU32,Ambassidae,Ambassis,marianus,28
LOGAN101,Ambassidae,Ambassis,marianus,4
LOGAN11,Ambassidae,Ambassis,marianus,38
LOGAN12,Ambassidae,Ambassis,marianus,4
LOGAN21,Ambassidae,Ambassis,marianus,5
LOGAN41,Ambassidae,Ambassis,marianus,12
LOGAN61,Ambassidae,Ambassis,marianus,8
LOGAN62,Ambassidae,Ambassis,marianus,27
LOGAN71,Ambassidae,Ambassis,marianus,15
LOGAN72,Ambassidae,Ambassis,marianus,25
LOGAN81,Ambassidae,Ambassis,marianus,29
LOGAN82,Ambassidae,Ambassis,marianus,7
LOGAN91,Ambassidae,Ambassis,marianus,17
LOGAN92,Ambassidae,Ambassis,marianus,23
MAROO72,Ambassidae,Ambassis,marianus,169
MCCOY101,Ambassidae,Ambassis,marianus,8
MCCOY11,Ambassidae,Ambassis,marianus,2
MCCOY12,Ambassidae,Ambassis,marianus,2
MCCOY21,Ambassidae,Ambassis,marianus,3
MCCOY31,Ambassidae,Ambassis,marianus,84
MCCOY32,Ambassidae,Ambassis,marianus,130
MCCOY42,Ambassidae,Ambassis,marianus,7
MCCOY52,Ambassidae,Ambassis,marianus,7
MCCOY62,Ambassidae,Ambassis,marianus,14
MCCOY71,Ambassidae,Ambassis,marianus,53
MCCOY72,Ambassidae,Ambassis,marianus,5
MCCOY81,Ambassidae,Ambassis,marianus,40
MCCOY82,Ambassidae,Ambassis,marianus,5
MCCOY91,Ambassidae,Ambassis,marianus,31
MCCOY92,Ambassidae,Ambassis,marianus,16
MOOLO12,Ambassidae,Ambassis,marianus,8
MOOLO22,Ambassidae,Ambassis,marianus,170
MOOLO62,Ambassidae,Ambassis,marianus,23
MOOLO71,Ambassidae,Ambassis,marianus,57
MOOLO81,Ambassidae,Ambassis,marianus,114
MOOLO82,Ambassidae,Ambassis,marianus,400
NERAN32,Ambassidae,Ambassis,marianus,2
NERAN72,Ambassidae,Ambassis,marianus,236
NERAN91,Ambassidae,Ambassis,marianus,212
NERAN92,Ambassidae,Ambassis,marianus,157
NOOSA51,Ambassidae,Ambassis,marianus,3
NUNDA101,Ambassidae,Ambassis,marianus,28
NUNDA102,Ambassidae,Ambassis,marianus,1
NUNDA12,Ambassidae,Ambassis,marianus,53
NUNDA21,Ambassidae,Ambassis,marianus,33
NUNDA32,Ambassidae,Ambassis,marianus,17
NUNDA81,Ambassidae,Ambassis,marianus,5
NUNDA82,Ambassidae,Ambassis,marianus,3
NUNDA91,Ambassidae,Ambassis,marianus,2
NUNDA92,Ambassidae,Ambassis,marianus,36
PIMPA101,Ambassidae,Ambassis,marianus,2
PIMPA11,Ambassidae,Ambassis,marianus,123
PIMPA21,Ambassidae,Ambassis,marianus,5
PIMPA61,Ambassidae,Ambassis,marianus,13
PIMPA71,Ambassidae,Ambassis,marianus,37
PIMPA81,Ambassidae,Ambassis,marianus,16
PIMPA82,Ambassidae,Ambassis,marianus,9
PIMPA91,Ambassidae,Ambassis,marianus,2
PIMPA92,Ambassidae,Ambassis,marianus,5
PINE72,Ambassidae,Ambassis,marianus,13
PINE82,Ambassidae,Ambassis,marianus,7
PINE91,Ambassidae,Ambassis,marianus,7
SALTW102,Ambassidae,Ambassis,marianus,6
SALTW22,Ambassidae,Ambassis,marianus,3
SALTW62,Ambassidae,Ambassis,marianus,6
SALTW71,Ambassidae,Ambassis,marianus,5
SALTW72,Ambassidae,Ambassis,marianus,2
SALTW91,Ambassidae,Ambassis,marianus,13
TALLE102,Ambassidae,Ambassis,marianus,5
TALLE91,Ambassidae,Ambassis,marianus,61
TINGA52,Ambassidae,Ambassis,marianus,2
TRIPC102,Ambassidae,Ambassis,marianus,8
TRIPC12,Ambassidae,Ambassis,marianus,31
TRIPC62,Ambassidae,Ambassis,marianus,29
WESTA101,Ambassidae,Ambassis,marianus,22
WESTA102,Ambassidae,Ambassis,marianus,72
WESTA11,Ambassidae,Ambassis,marianus,3
WESTA22,Ambassidae,Ambassis,marianus,210
WESTA31,Ambassidae,Ambassis,marianus,2
WESTA32,Ambassidae,Ambassis,marianus,201
WESTA51,Ambassidae,Ambassis,marianus,4
WESTA52,Ambassidae,Ambassis,marianus,4
WESTA61,Ambassidae,Ambassis,marianus,5
WESTA71,Ambassidae,Ambassis,marianus,109
WESTA72,Ambassidae,Ambassis,marianus,49
WESTA81,Ambassidae,Ambassis,marianus,67
WESTA82,Ambassidae,Ambassis,marianus,32
WESTA91,Ambassidae,Ambassis,marianus,78
WESTA92,Ambassidae,Ambassis,marianus,92
BRISB22,Anguillidae,Anguilla,reinhardtii,1
BRISB51,Anguillidae,Anguilla,reinhardtii,1
COOMB82,Anguillidae,Anguilla,reinhardtii,3
CURRU101,Anguillidae,Anguilla,reinhardtii,1
LOGAN92,Anguillidae,Anguilla,reinhardtii,1
NERAN81,Anguillidae,Anguilla,reinhardtii,1
NUNDA72,Anguillidae,Anguilla,reinhardtii,1
PINE82,Anguillidae,Anguilla,reinhardtii,1
PINE92,Anguillidae,Anguilla,reinhardtii,1
BELLS32,Ariidae,Neoarius,graeffei,1
BELLS72,Ariidae,Neoarius,graeffei,1
COOCH32,Ariidae,Neoarius,graeffei,1
COOCH72,Ariidae,Neoarius,graeffei,1
COOMB101,Ariidae,Neoarius,graeffei,1
COOMB102,Ariidae,Neoarius,graeffei,1
COOMB11,Ariidae,Neoarius,graeffei,3
COOMB12,Ariidae,Neoarius,graeffei,1
COOMB21,Ariidae,Neoarius,graeffei,1
COOMB31,Ariidae,Neoarius,graeffei,1
COOMB41,Ariidae,Neoarius,graeffei,2
COOMB42,Ariidae,Neoarius,graeffei,1
COOMB51,Ariidae,Neoarius,graeffei,3
COOMB52,Ariidae,Neoarius,graeffei,2
COOMB61,Ariidae,Neoarius,graeffei,1
COOMB62,Ariidae,Neoarius,graeffei,1
COOMB71,Ariidae,Neoarius,graeffei,2
COOMB72,Ariidae,Neoarius,graeffei,2
COOMB81,Ariidae,Neoarius,graeffei,6
COOMB91,Ariidae,Neoarius,graeffei,2
COOMB92,Ariidae,Neoarius,graeffei,1
MCCOY62,Ariidae,Neoarius,graeffei,1
MOOLO102,Ariidae,Neoarius,graeffei,2
MOOLO32,Ariidae,Neoarius,graeffei,2
MOOLO51,Ariidae,Neoarius,graeffei,1
MOOLO82,Ariidae,Neoarius,graeffei,2
MOOLO92,Ariidae,Neoarius,graeffei,1
NERAN11,Ariidae,Neoarius,graeffei,1
NUNDA101,Ariidae,Neoarius,graeffei,3
NUNDA102,Ariidae,Neoarius,graeffei,2
NUNDA31,Ariidae,Neoarius,graeffei,1
NUNDA42,Ariidae,Neoarius,graeffei,1
NUNDA51,Ariidae,Neoarius,graeffei,1
NUNDA62,Ariidae,Neoarius,graeffei,3
NUNDA71,Ariidae,Neoarius,graeffei,2
NUNDA72,Ariidae,Neoarius,graeffei,5
NUNDA81,Ariidae,Neoarius,graeffei,1
NUNDA82,Ariidae,Neoarius,graeffei,1
NUNDA91,Ariidae,Neoarius,graeffei,1
NUNDA92,Ariidae,Neoarius,graeffei,4
PIMPA12,Ariidae,Neoarius,graeffei,3
PIMPA21,Ariidae,Neoarius,graeffei,2
PIMPA22,Ariidae,Neoarius,graeffei,6
PIMPA42,Ariidae,Neoarius,graeffei,7
PIMPA52,Ariidae,Neoarius,graeffei,2
PIMPA61,Ariidae,Neoarius,graeffei,1
PIMPA62,Ariidae,Neoarius,graeffei,3
PIMPA72,Ariidae,Neoarius,graeffei,1
PINE82,Ariidae,Neoarius,graeffei,1
PINE92,Ariidae,Neoarius,graeffei,1
TINGA101,Ariidae,Neoarius,graeffei,1
TINGA31,Ariidae,Neoarius,graeffei,2
TINGA41,Ariidae,Neoarius,graeffei,4
TINGA52,Ariidae,Neoarius,graeffei,1
TINGA91,Ariidae,Neoarius,graeffei,1
TINGA92,Ariidae,Neoarius,graeffei,1
BELLS31,Atherinidae,Atherinomorus,vaigiensis,7
CABOO12,Atherinidae,Atherinomorus,vaigiensis,122
CABOO51,Atherinidae,Atherinomorus,vaigiensis,3
COOCH22,Atherinidae,Atherinomorus,vaigiensis,50
COOCH52,Atherinidae,Atherinomorus,vaigiensis,15
LOGAN11,Atherinidae,Atherinomorus,vaigiensis,12
MAROO101,Atherinidae,Atherinomorus,vaigiensis,1
MOOLO72,Atherinidae,Atherinomorus,vaigiensis,2
TALLE72,Atherinidae,Atherinomorus,vaigiensis,3
BELLS31,Belonidae,Tylosurus,gavialoides,1
CABBAT11,Belonidae,Tylosurus,gavialoides,1
CURRU12,Belonidae,Tylosurus,gavialoides,1
NERAN32,Belonidae,Tylosurus,gavialoides,1
NOOSA51,Belonidae,Tylosurus,gavialoides,1
NOOSA71,Belonidae,Tylosurus,gavialoides,3
NOOSA81,Belonidae,Tylosurus,gavialoides,5
PIMPA11,Belonidae,Tylosurus,gavialoides,1
PIMPA12,Belonidae,Tylosurus,gavialoides,1
PIMPA41,Belonidae,Tylosurus,gavialoides,1
SALTW92,Belonidae,Tylosurus,gavialoides,1
TALLE72,Belonidae,Tylosurus,gavialoides,2
WESTA22,Belonidae,Tylosurus,gavialoides,1
CABOO42,Blenniidae,Blenidae,spp,1
NERAN72,Blenniidae,Blenidae,spp,1
TRIPC61,Blenniidae,Blenidae,spp,1
COOMB102,Carangidae,Caranx,sexfasciatus,1
COOMB61,Carangidae,Caranx,sexfasciatus,1
COOMB72,Carangidae,Caranx,sexfasciatus,1
CURRU12,Carangidae,Caranx,sexfasciatus,3
MAROO21,Carangidae,Caranx,sexfasciatus,2
MAROO22,Carangidae,Caranx,sexfasciatus,2
NERAN11,Carangidae,Caranx,sexfasciatus,1
NERAN41,Carangidae,Caranx,sexfasciatus,1
NERAN42,Carangidae,Caranx,sexfasciatus,1
NERAN72,Carangidae,Caranx,sexfasciatus,1
NERAN82,Carangidae,Caranx,sexfasciatus,1
NOOSA71,Carangidae,Caranx,sexfasciatus,1
NOOSA81,Carangidae,Caranx,sexfasciatus,1
SALTW92,Carangidae,Caranx,sexfasciatus,82
TALLE22,Carangidae,Caranx,sexfasciatus,1
TALLE41,Carangidae,Caranx,sexfasciatus,2
TALLE42,Carangidae,Caranx,sexfasciatus,3
TALLE81,Carangidae,Caranx,sexfasciatus,1
TINGA31,Carangidae,Caranx,sexfasciatus,1
TINGA41,Carangidae,Caranx,sexfasciatus,1
TRIPC32,Carangidae,Caranx,sexfasciatus,1
CURRU22,Carangidae,Scomeroides,lysan,1
NERAN101,Carangidae,Scomeroides,lysan,1
NERAN41,Carangidae,Scomeroides,lysan,1
TALLE11,Carangidae,Scomeroides,lysan,1
TALLE12,Carangidae,Scomeroides,lysan,4
TALLE32,Carangidae,Scomeroides,lysan,1
BELLS41,Clupeidae,Herklotsichthys,castelnaui,2
BRISB61,Clupeidae,Herklotsichthys,castelnaui,1
CABBAT11,Clupeidae,Herklotsichthys,castelnaui,6
CURRU61,Clupeidae,Herklotsichthys,castelnaui,4
MAROO91,Clupeidae,Herklotsichthys,castelnaui,35
MOOLO101,Clupeidae,Herklotsichthys,castelnaui,1
MOOLO12,Clupeidae,Herklotsichthys,castelnaui,14
NOOSA102,Clupeidae,Herklotsichthys,castelnaui,47
NOOSA91,Clupeidae,Herklotsichthys,castelnaui,400
WESTA21,Clupeidae,Herklotsichthys,castelnaui,37
NERAN82,Congridae,Conger,wilsoni,1
BRISB11,Dasyatidae,Dasyatis,fluviorum,1
BRISB91,Dasyatidae,Dasyatis,fluviorum,1
CABBAT102,Dasyatidae,Dasyatis,fluviorum,1
CABBAT31,Dasyatidae,Dasyatis,fluviorum,1
CABBAT32,Dasyatidae,Dasyatis,fluviorum,1
CABBAT72,Dasyatidae,Dasyatis,fluviorum,1
CABOO101,Dasyatidae,Dasyatis,fluviorum,1
CABOO82,Dasyatidae,Dasyatis,fluviorum,1
COOMB102,Dasyatidae,Dasyatis,fluviorum,1
COOMB41,Dasyatidae,Dasyatis,fluviorum,1
COOMB51,Dasyatidae,Dasyatis,fluviorum,1
COOMB92,Dasyatidae,Dasyatis,fluviorum,1
COOME11,Dasyatidae,Dasyatis,fluviorum,1
COOME12,Dasyatidae,Dasyatis,fluviorum,2
COOME71,Dasyatidae,Dasyatis,fluviorum,1
CURRU101,Dasyatidae,Dasyatis,fluviorum,1
MOOLO12,Dasyatidae,Dasyatis,fluviorum,1
MOOLO31,Dasyatidae,Dasyatis,fluviorum,1
MOOLO41,Dasyatidae,Dasyatis,fluviorum,1
NERAN11,Dasyatidae,Dasyatis,fluviorum,1
NOOSA11,Dasyatidae,Dasyatis,fluviorum,1
NOOSA21,Dasyatidae,Dasyatis,fluviorum,1
NOOSA22,Dasyatidae,Dasyatis,fluviorum,1
NOOSA41,Dasyatidae,Dasyatis,fluviorum,1
NOOSA91,Dasyatidae,Dasyatis,fluviorum,1
PIMPA21,Dasyatidae,Dasyatis,fluviorum,1
PIMPA32,Dasyatidae,Dasyatis,fluviorum,1
PIMPA52,Dasyatidae,Dasyatis,fluviorum,1
PIMPA82,Dasyatidae,Dasyatis,fluviorum,1
PINE22,Dasyatidae,Dasyatis,fluviorum,1
PINE32,Dasyatidae,Dasyatis,fluviorum,1
PINE41,Dasyatidae,Dasyatis,fluviorum,1
PINE51,Dasyatidae,Dasyatis,fluviorum,1
PINE81,Dasyatidae,Dasyatis,fluviorum,1
PINE82,Dasyatidae,Dasyatis,fluviorum,1
PINE92,Dasyatidae,Dasyatis,fluviorum,1
SALTW12,Dasyatidae,Dasyatis,fluviorum,1
SALTW22,Dasyatidae,Dasyatis,fluviorum,1
SALTW41,Dasyatidae,Dasyatis,fluviorum,1
SALTW61,Dasyatidae,Dasyatis,fluviorum,1
SALTW81,Dasyatidae,Dasyatis,fluviorum,1
TINGA102,Dasyatidae,Dasyatis,fluviorum,1
TINGA21,Dasyatidae,Dasyatis,fluviorum,1
TINGA31,Dasyatidae,Dasyatis,fluviorum,1
TINGA32,Dasyatidae,Dasyatis,fluviorum,1
TINGA72,Dasyatidae,Dasyatis,fluviorum,1
TRIPC21,Dasyatidae,Dasyatis,fluviorum,1
TRIPC22,Dasyatidae,Dasyatis,fluviorum,1
CABBAT21,Dasyatidae,Pastinachus,ater,1
COOCH21,Dasyatidae,Pastinachus,ater,1
NOOSA101,Dasyatidae,Pastinachus,ater,1
NOOSA102,Dasyatidae,Pastinachus,ater,1
BRISB61,Gerreidae,Gerres,filamentosus,2
BRISB92,Gerreidae,Gerres,filamentosus,5
CABBAT31,Gerreidae,Gerres,filamentosus,1
CABBAT52,Gerreidae,Gerres,filamentosus,1
CABOO42,Gerreidae,Gerres,filamentosus,1
CABOO61,Gerreidae,Gerres,filamentosus,1
CABOO62,Gerreidae,Gerres,filamentosus,3
LOGAN72,Gerreidae,Gerres,filamentosus,1
MCCOY12,Gerreidae,Gerres,filamentosus,1
MCCOY21,Gerreidae,Gerres,filamentosus,1
MCCOY31,Gerreidae,Gerres,filamentosus,1
MCCOY32,Gerreidae,Gerres,filamentosus,2
NERAN11,Gerreidae,Gerres,filamentosus,1
NERAN21,Gerreidae,Gerres,filamentosus,2
NERAN81,Gerreidae,Gerres,filamentosus,2
PINE91,Gerreidae,Gerres,filamentosus,1
TINGA31,Gerreidae,Gerres,filamentosus,1
TINGA41,Gerreidae,Gerres,filamentosus,1
WESTA92,Gerreidae,Gerres,filamentosus,1
BELLS41,Gerreidae,Gerres,subfaciatus,1
BELLS42,Gerreidae,Gerres,subfaciatus,1
BELLS51,Gerreidae,Gerres,subfaciatus,11
BELLS52,Gerreidae,Gerres,subfaciatus,1
BELLS71,Gerreidae,Gerres,subfaciatus,3
BELLS72,Gerreidae,Gerres,subfaciatus,1
BRISB61,Gerreidae,Gerres,subfaciatus,3
BRISB62,Gerreidae,Gerres,subfaciatus,1
CABBAT102,Gerreidae,Gerres,subfaciatus,2
CABBAT11,Gerreidae,Gerres,subfaciatus,1
CABBAT12,Gerreidae,Gerres,subfaciatus,1
CABBAT22,Gerreidae,Gerres,subfaciatus,2
CABBAT32,Gerreidae,Gerres,subfaciatus,3
CABBAT42,Gerreidae,Gerres,subfaciatus,3
CABBAT52,Gerreidae,Gerres,subfaciatus,1
CABBAT61,Gerreidae,Gerres,subfaciatus,1
CABBAT62,Gerreidae,Gerres,subfaciatus,1
CABBAT72,Gerreidae,Gerres,subfaciatus,1
CABBAT82,Gerreidae,Gerres,subfaciatus,1
CABBAT92,Gerreidae,Gerres,subfaciatus,1
CABOO101,Gerreidae,Gerres,subfaciatus,1
COOCH12,Gerreidae,Gerres,subfaciatus,4
COOMB31,Gerreidae,Gerres,subfaciatus,2
COOMB61,Gerreidae,Gerres,subfaciatus,1
COOMB62,Gerreidae,Gerres,subfaciatus,12
COOMB72,Gerreidae,Gerres,subfaciatus,27
COOMB92,Gerreidae,Gerres,subfaciatus,1
COOME62,Gerreidae,Gerres,subfaciatus,1
COOME81,Gerreidae,Gerres,subfaciatus,1
CURRU101,Gerreidae,Gerres,subfaciatus,2
CURRU102,Gerreidae,Gerres,subfaciatus,1
CURRU11,Gerreidae,Gerres,subfaciatus,2
CURRU12,Gerreidae,Gerres,subfaciatus,3
CURRU21,Gerreidae,Gerres,subfaciatus,1
CURRU22,Gerreidae,Gerres,subfaciatus,1
CURRU51,Gerreidae,Gerres,subfaciatus,3
CURRU61,Gerreidae,Gerres,subfaciatus,2
CURRU71,Gerreidae,Gerres,subfaciatus,1
CURRU72,Gerreidae,Gerres,subfaciatus,1
CURRU81,Gerreidae,Gerres,subfaciatus,1
CURRU91,Gerreidae,Gerres,subfaciatus,2
CURRU92,Gerreidae,Gerres,subfaciatus,1
LOGAN71,Gerreidae,Gerres,subfaciatus,1
MAROO101,Gerreidae,Gerres,subfaciatus,55
MCCOY101,Gerreidae,Gerres,subfaciatus,1
MCCOY11,Gerreidae,Gerres,subfaciatus,1
MCCOY12,Gerreidae,Gerres,subfaciatus,1
MCCOY31,Gerreidae,Gerres,subfaciatus,3
MCCOY32,Gerreidae,Gerres,subfaciatus,21
MCCOY52,Gerreidae,Gerres,subfaciatus,2
MCCOY62,Gerreidae,Gerres,subfaciatus,1
MCCOY72,Gerreidae,Gerres,subfaciatus,1
MCCOY91,Gerreidae,Gerres,subfaciatus,2
MOOLO12,Gerreidae,Gerres,subfaciatus,10
MOOLO22,Gerreidae,Gerres,subfaciatus,3
MOOLO82,Gerreidae,Gerres,subfaciatus,150
NERAN12,Gerreidae,Gerres,subfaciatus,2
NERAN22,Gerreidae,Gerres,subfaciatus,2
NERAN42,Gerreidae,Gerres,subfaciatus,2
NERAN51,Gerreidae,Gerres,subfaciatus,1
NERAN82,Gerreidae,Gerres,subfaciatus,1
NERAN91,Gerreidae,Gerres,subfaciatus,1
NERAN92,Gerreidae,Gerres,subfaciatus,1
NUNDA101,Gerreidae,Gerres,subfaciatus,2
NUNDA102,Gerreidae,Gerres,subfaciatus,2
NUNDA11,Gerreidae,Gerres,subfaciatus,5
NUNDA21,Gerreidae,Gerres,subfaciatus,3
NUNDA22,Gerreidae,Gerres,subfaciatus,2
NUNDA31,Gerreidae,Gerres,subfaciatus,1
NUNDA41,Gerreidae,Gerres,subfaciatus,2
NUNDA42,Gerreidae,Gerres,subfaciatus,1
NUNDA51,Gerreidae,Gerres,subfaciatus,1
NUNDA61,Gerreidae,Gerres,subfaciatus,2
NUNDA62,Gerreidae,Gerres,subfaciatus,2
NUNDA72,Gerreidae,Gerres,subfaciatus,3
NUNDA81,Gerreidae,Gerres,subfaciatus,1
NUNDA82,Gerreidae,Gerres,subfaciatus,1
NUNDA91,Gerreidae,Gerres,subfaciatus,1
NUNDA92,Gerreidae,Gerres,subfaciatus,2
PIMPA21,Gerreidae,Gerres,subfaciatus,2
PIMPA31,Gerreidae,Gerres,subfaciatus,2
PIMPA32,Gerreidae,Gerres,subfaciatus,2
PIMPA92,Gerreidae,Gerres,subfaciatus,2
PINE101,Gerreidae,Gerres,subfaciatus,4
PINE91,Gerreidae,Gerres,subfaciatus,1
SALTW51,Gerreidae,Gerres,subfaciatus,1
TALLE102,Gerreidae,Gerres,subfaciatus,1
TALLE12,Gerreidae,Gerres,subfaciatus,1
TALLE21,Gerreidae,Gerres,subfaciatus,3
TALLE52,Gerreidae,Gerres,subfaciatus,1
TINGA101,Gerreidae,Gerres,subfaciatus,1
TINGA102,Gerreidae,Gerres,subfaciatus,1
TINGA22,Gerreidae,Gerres,subfaciatus,2
TINGA52,Gerreidae,Gerres,subfaciatus,2
TINGA61,Gerreidae,Gerres,subfaciatus,1
TINGA71,Gerreidae,Gerres,subfaciatus,1
TINGA72,Gerreidae,Gerres,subfaciatus,9
TINGA81,Gerreidae,Gerres,subfaciatus,2
TINGA91,Gerreidae,Gerres,subfaciatus,2
TINGA92,Gerreidae,Gerres,subfaciatus,1
TRIPC41,Gerreidae,Gerres,subfaciatus,1
TRIPC51,Gerreidae,Gerres,subfaciatus,1
WESTA101,Gerreidae,Gerres,subfaciatus,1
WESTA11,Gerreidae,Gerres,subfaciatus,1
WESTA52,Gerreidae,Gerres,subfaciatus,1
WESTA91,Gerreidae,Gerres,subfaciatus,4
WESTA92,Gerreidae,Gerres,subfaciatus,4
BELLS92,Gobiidae,Gobiidae,spp,1
CABOO42,Gobiidae,Gobiidae,spp,1
COOCH61,Gobiidae,Gobiidae,spp,1
COOCH71,Gobiidae,Gobiidae,spp,1
COOMB11,Gobiidae,Gobiidae,spp,1
COOMB82,Gobiidae,Gobiidae,spp,1
CURRU62,Gobiidae,Gobiidae,spp,1
NERAN31,Gobiidae,Gobiidae,spp,1
NERAN41,Gobiidae,Gobiidae,spp,1
NERAN42,Gobiidae,Gobiidae,spp,2
NERAN72,Gobiidae,Gobiidae,spp,3
NERAN92,Gobiidae,Gobiidae,spp,2
NUNDA31,Gobiidae,Gobiidae,spp,1
NUNDA51,Gobiidae,Gobiidae,spp,1
NUNDA72,Gobiidae,Gobiidae,spp,1
TALLE102,Gobiidae,Gobiidae,spp,2
TALLE91,Gobiidae,Gobiidae,spp,2
TALLE92,Gobiidae,Gobiidae,spp,1
TINGA52,Gobiidae,Gobiidae,spp,1
TRIPC102,Gobiidae,Gobiidae,spp,1
TRIPC12,Gobiidae,Gobiidae,spp,1
TRIPC41,Gobiidae,Gobiidae,spp,2
TRIPC51,Gobiidae,Gobiidae,spp,2
COOCH31,Gobiidae,Pomatoschistus,minutus,1
NUNDA32,Gobiidae,Pomatoschistus,minutus,1
TINGA42,Gobiidae,Pomatoschistus,minutus,1
NERAN72,Haemulidae,Diagramma,pictum,1
TRIPC72,Haemulidae,Plectorhinchus,gibosus,1
BELLS72,Haemulidae,Pomadasys,kaakan,1
TALLE101,Haemulidae,Pomadasys,kaakan,1
BELLS11,Kyphosidae,Girella,tricuspidata,1
BELLS31,Kyphosidae,Girella,tricuspidata,1
BRISB21,Kyphosidae,Girella,tricuspidata,1
COOMB71,Kyphosidae,Girella,tricuspidata,2
COOMB72,Kyphosidae,Girella,tricuspidata,1
CURRU11,Kyphosidae,Girella,tricuspidata,3
CURRU21,Kyphosidae,Girella,tricuspidata,2
CURRU62,Kyphosidae,Girella,tricuspidata,1
NERAN102,Kyphosidae,Girella,tricuspidata,2
NERAN11,Kyphosidae,Girella,tricuspidata,1
NERAN12,Kyphosidae,Girella,tricuspidata,1
NERAN21,Kyphosidae,Girella,tricuspidata,1
NERAN22,Kyphosidae,Girella,tricuspidata,2
NERAN32,Kyphosidae,Girella,tricuspidata,1
NERAN42,Kyphosidae,Girella,tricuspidata,1
NERAN71,Kyphosidae,Girella,tricuspidata,3
NERAN72,Kyphosidae,Girella,tricuspidata,3
NERAN82,Kyphosidae,Girella,tricuspidata,2
NERAN91,Kyphosidae,Girella,tricuspidata,1
NERAN92,Kyphosidae,Girella,tricuspidata,1
TALLE101,Kyphosidae,Girella,tricuspidata,2
TALLE102,Kyphosidae,Girella,tricuspidata,6
TALLE22,Kyphosidae,Girella,tricuspidata,2
TALLE31,Kyphosidae,Girella,tricuspidata,4
TALLE32,Kyphosidae,Girella,tricuspidata,12
TALLE41,Kyphosidae,Girella,tricuspidata,7
TALLE42,Kyphosidae,Girella,tricuspidata,7
TALLE71,Kyphosidae,Girella,tricuspidata,3
TALLE91,Kyphosidae,Girella,tricuspidata,3
TALLE92,Kyphosidae,Girella,tricuspidata,6
TINGA22,Kyphosidae,Girella,tricuspidata,1
TRIPC102,Kyphosidae,Girella,tricuspidata,2
TRIPC52,Kyphosidae,Girella,tricuspidata,1
TRIPC72,Kyphosidae,Girella,tricuspidata,1
WESTA12,Kyphosidae,Girella,tricuspidata,1
WESTA22,Kyphosidae,Girella,tricuspidata,1
BRISB101,Lutjanidae,Lutjanus,argentimaculatus,1
COOCH92,Lutjanidae,Lutjanus,fulviflamma,2
MAROO21,Lutjanidae,Lutjanus,fulviflamma,1
MOOLO12,Lutjanidae,Lutjanus,fulviflamma,1
NERAN71,Lutjanidae,Lutjanus,fulviflamma,1
BELLS41,Lutjanidae,Lutjanus,russelli,1
BELLS81,Lutjanidae,Lutjanus,russelli,1
COOME61,Lutjanidae,Lutjanus,russelli,1
MAROO42,Lutjanidae,Lutjanus,russelli,1
TRIPC81,Lutjanidae,Lutjanus,russelli,1
TRIPC91,Lutjanidae,Lutjanus,russelli,1
COOMB12,Megalopidae,Megolos,cyprinoides,1
CABOO12,Monacanthidae,Meuschenia,trachylepis,1
BELLS31,Monodactylidae,Monodactylus,argenteus,3
BELLS32,Monodactylidae,Monodactylus,argenteus,1
CABBAT61,Monodactylidae,Monodactylus,argenteus,1
CABBAT62,Monodactylidae,Monodactylus,argenteus,1
CURRU32,Monodactylidae,Monodactylus,argenteus,2
CURRU62,Monodactylidae,Monodactylus,argenteus,1
CURRU81,Monodactylidae,Monodactylus,argenteus,2
CURRU82,Monodactylidae,Monodactylus,argenteus,1
MAROO11,Monodactylidae,Monodactylus,argenteus,21
MCCOY51,Monodactylidae,Monodactylus,argenteus,5
MOOLO42,Monodactylidae,Monodactylus,argenteus,4
MOOLO72,Monodactylidae,Monodactylus,argenteus,1
