Sample,Family,Genus,Species,Count,,
21_RB49,Nemipteridae,Scolopsis,monogramma,1,,
21_RB49,Nemipteridae,Pentapodus,porosus,9,,
21_RB49,Nemipteridae,Pentapodus,vitta,2,,
21_RB49,Scaridae,Scarus,ghobban,7,,
21_RB49,Scombridae,Scomberomorus,spp,2,,
21_RB49,Serranidae,Epinephelus,bilobatus,3,,
21_RB49,Serranidae,Epinephelus,coioides,2,,
21_RB49,Serranidae,Epinephelus,quoyanus,1,,
21_RB49,Serranidae,Plectropomus,spp,2,,
21_RB49,Siganidae,Siganus,canaliculatus,11,,
21_RB49,Sphyraenidae,Sphyraena,obtusata,8,,
21_RB5,Carangidae,Selaroides,leptolepis,4,,
21_RB5,Carcharhinidae,Carcharhinus,coatesi,1,,
21_RB5,Carcharhinidae,Galeocerdo,cuvier,1,,
21_RB5,Labridae,Choerodon,cauteroma,2,,
21_RB5,Labridae,Choerodon,cephalotes,2,,
21_RB5,Labridae,Choerodon,vitta,1,,
21_RB5,Lethrinidae,Lethrinus,genivittatus,3,,
21_RB5,Lethrinidae,Lethrinus,punctulatus,10,,
21_RB5,Mullidae,Upeneus,tragula,5,,
21_RB5,Nemipteridae,Pentapodus,porosus,22,,
21_RB5,Nemipteridae,Pentapodus,vitta,6,,
21_RB5,Pomacanthidae,Chaetodontoplus,duboulayi,2,,
21_RB5,Scombridae,Scomberomorus,spp,6,,
21_RB5,Serranidae,Epinephelus,bilobatus,2,,
21_RB5,Serranidae,Epinephelus,coioides,1,,
21_RB5,Siganidae,Siganus,canaliculatus,4,,
21_RB50,Acanthuridae,Acanthurus,grammoptilus,1,,
21_RB50,Carangidae,Atule,mate,3,,
21_RB50,Echeneidae,Echeneis,naucrates,1,,
21_RB50,Ginglymostomatidae,Nebrius,ferrugineus,1,,
21_RB50,Labridae,Choerodon,cephalotes,2,,
21_RB50,Labridae,Anampses,lennardi,6,,
21_RB50,Labridae,Choerodon,vitta,2,,
21_RB50,Mullidae,Parupeneus,heptacanthus,1,,
21_RB50,Mullidae,Upeneus,tragula,5,,
21_RB50,Nemipteridae,Scolopsis,monogramma,2,,
21_RB50,Nemipteridae,Pentapodus,porosus,35,,
21_RB50,Pomacanthidae,Chaetodontoplus,duboulayi,1,,
21_RB50,Scombridae,Scomberomorus,spp,2,,
21_RB50,Serranidae,Epinephelus,bilobatus,2,,
21_RB55,Carangidae,Atule,mate,3,,
21_RB55,Carcharhinidae,Carcharhinus,coatesi,3,,
21_RB55,Carcharhinidae,Galeocerdo,cuvier,1,,
21_RB55,Echeneidae,Echeneis,naucrates,1,,
21_RB55,Hemigaleidae,Hemigaleus,australiensis,1,,
21_RB55,Labridae,Choerodon,cephalotes,1,,
21_RB55,Lethrinidae,Lethrinus,genivittatus,6,,
21_RB55,Nemipteridae,Pentapodus,porosus,23,,
21_RB55,Nemipteridae,Pentapodus,vitta,1,,
21_RB55,Pinguipedidae,Parapercis,nebulosa,3,,
21_RB55,Scombridae,Scomberomorus,spp,6,,
21_RB55,Siganidae,Siganus,canaliculatus,7,,
21_RB59,Bothidae,Bothidae,spp,2,,
21_RB59,Carangidae,Selaroides,leptolepis,19,,
21_RB59,Carangidae,Atule,mate,3,,
21_RB59,Diodontidae,Diodon,hystrix,1,,
21_RB59,Echeneidae,Echeneis,naucrates,1,,
21_RB59,Nemipteridae,Pentapodus,vitta,1,,
21_RB59,Scombridae,Scomberomorus,spp,2,,
21_RB59,Sillaginidae,Sillago,spp,8,,
21_RB59,Synodontidae,Synodontidae,spp,1,,
21_RB60,Carangidae,Atule,mate,2,,
21_RB60,Carcharhinidae,Carcharhinus,coatesi,1,,
21_RB60,Nemipteridae,Pentapodus,porosus,15,,
21_RB60,Scombridae,Scomberomorus,spp,3,,
21_RB64,Balistidae,Abalistes,stellatus,1,,
21_RB64,Carangidae,Selaroides,leptolepis,9,,
21_RB64,Carangidae,Atule,mate,6,,
21_RB64,Carcharhinidae,Carcharhinus,coatesi,2,,
21_RB64,Echeneidae,Echeneis,naucrates,2,,
21_RB64,Labridae,Choerodon,cauteroma,1,,
21_RB64,Labridae,Choerodon,cephalotes,5,,
21_RB64,Labridae,Choerodon,vitta,3,,
21_RB64,Lutjanidae,Lutjanus,carponotatus,2,,
21_RB64,Lutjanidae,Lutjanus,vitta,1,,
21_RB64,Mullidae,Upeneus,tragula,1,,
21_RB64,Nemipteridae,Scolopsis,monogramma,2,,
21_RB64,Nemipteridae,Pentapodus,porosus,32,,
21_RB64,Pomacanthidae,Chaetodontoplus,duboulayi,2,,
21_RB64,Scombridae,Scomberomorus,spp,4,,
21_RB64,Serranidae,Epinephelus,bilobatus,2,,
21_RB64,Siganidae,Siganus,canaliculatus,24,,
21_RB65,Balistidae,Abalistes,stellatus,1,,
21_RB65,Carangidae,Turrum,fulvoguttatum,1,,
21_RB65,Hemiscylliidae,Chiloscyllium,punctatum,1,,
21_RB65,Labridae,Choerodon,cauteroma,1,,
21_RB65,Labridae,Choerodon,cephalotes,3,,
21_RB65,Labridae,Choerodon,cyanodus,2,,
21_RB65,Lethrinidae,Lethrinus,punctulatus,22,,
21_RB65,Lutjanidae,Lutjanus,carponotatus,6,,
21_RB65,Monacanthidae,Monacanthus,chinensis,2,,
21_RB65,Mullidae,Parupeneus,indicus,2,,
21_RB65,Mullidae,Upeneus,tragula,3,,
21_RB65,Nemipteridae,Scolopsis,monogramma,2,,
21_RB65,Nemipteridae,Pentapodus,porosus,22,,
21_RB65,Nemipteridae,Pentapodus,vitta,2,,
21_RB65,Pomacanthidae,Chaetodontoplus,duboulayi,1,,
21_RB65,Pseudochromidae,Labracinus,lineatus,2,,
21_RB65,Scaridae,Scarus,ghobban,2,,
21_RB65,Scombridae,Scomberomorus,spp,1,,
21_RB65,Serranidae,Epinephelus,bilobatus,1,,
21_RB65,Serranidae,Epinephelus,quoyanus,1,,
21_RB65,Serranidae,Plectropomus,spp,1,,
21_RB65,Siganidae,Siganus,canaliculatus,5,,
21_RB71,Carangidae,Selaroides,leptolepis,12,,
21_RB71,Carangidae,Atule,mate,5,,
21_RB71,Carcharhinidae,Carcharhinus,coatesi,1,,
21_RB71,Echeneidae,Echeneis,naucrates,1,,
21_RB71,Hemiscylliidae,Chiloscyllium,punctatum,1,,
21_RB71,Labridae,Choerodon,cauteroma,1,,
21_RB71,Labridae,Choerodon,cephalotes,1,,
21_RB71,Labridae,Choerodon,vitta,1,,
21_RB71,Lethrinidae,Lethrinus,punctulatus,1,,
21_RB71,Mullidae,Upeneus,tragula,2,,
21_RB71,Nemipteridae,Scolopsis,monogramma,1,,
21_RB71,Nemipteridae,Pentapodus,porosus,24,,
21_RB71,Scombridae,Scomberomorus,spp,9,,
21_RB71,Serranidae,Epinephelus,bilobatus,2,,
21_RB71,Serranidae,Epinephelus,coioides,1,,
21_RB71,Stegostomatidae,Stegostoma,tigrinum,1,,
21_RB72,Carangidae,Selaroides,leptolepis,5,,
21_RB72,Carcharhinidae,Carcharhinus,coatesi,2,,
21_RB72,Echeneidae,Echeneis,naucrates,1,,
21_RB72,Labridae,Choerodon,cephalotes,2,,
21_RB72,Lethrinidae,Lethrinus,laticaudis,1,,
21_RB72,Lethrinidae,Lethrinus,lentjan,1,,
21_RB72,Nemipteridae,Pentapodus,porosus,19,,
21_RB72,Scombridae,Scomberomorus,spp,2,,
21_RB72,Serranidae,Epinephelus,bilobatus,1,,
21_RB73,Balistidae,Abalistes,stellatus,2,,
21_RB73,Glaucosomatidae,Glaucosoma,magnificum,2,,
21_RB73,Labridae,Choerodon,cauteroma,2,,
21_RB73,Labridae,Choerodon,cephalotes,3,,
21_RB73,Labridae,Choerodon,cyanodus,1,,
21_RB73,Labridae,Choerodon,vitta,1,,
21_RB73,Lethrinidae,Lethrinus,genivittatus,1,,
21_RB73,Lethrinidae,Lethrinus,punctulatus,38,,
21_RB73,Lutjanidae,Lutjanus,carponotatus,3,,
21_RB73,Mullidae,Upeneus,tragula,4,,
21_RB73,Nemipteridae,Scolopsis,monogramma,1,,
21_RB73,Nemipteridae,Pentapodus,porosus,19,,
21_RB73,Nemipteridae,Pentapodus,vitta,4,,
21_RB73,Pomacanthidae,Chaetodontoplus,duboulayi,2,,
21_RB73,Scaridae,Scarus,ghobban,1,,
21_RB73,Scombridae,Scomberomorus,spp,1,,
21_RB73,Serranidae,Epinephelus,bilobatus,1,,
21_RB73,Serranidae,Epinephelus,multinotatus,1,,
21_RB73,Stegostomatidae,Stegostoma,tigrinum,1,,
21_RB79,Carangidae,Turrum,gymnostethus,1,,
21_RB79,Carangidae,Selaroides,leptolepis,30,,
21_RB79,Carangidae,Atule,mate,1,,
21_RB79,Carcharhinidae,Carcharhinus,coatesi,1,,
21_RB79,Echeneidae,Echeneis,naucrates,1,,
21_RB79,Hemigaleidae,Hemigaleus,australiensis,1,,
21_RB79,Hemiscylliidae,Chiloscyllium,punctatum,1,,
21_RB79,Labridae,Choerodon,cauteroma,1,,
21_RB79,Labridae,Choerodon,cephalotes,4,,
21_RB79,Labridae,Choerodon,cyanodus,1,,
21_RB79,Lethrinidae,Lethrinus,genivittatus,7,,
21_RB79,Lethrinidae,Lethrinus,punctulatus,32,,
21_RB79,Lutjanidae,Lutjanus,carponotatus,1,,
21_RB79,Lutjanidae,Lutjanus,vitta,13,,
21_RB79,Mullidae,Parupeneus,indicus,2,,
21_RB79,Mullidae,Upeneus,tragula,1,,
21_RB79,Nemipteridae,Scolopsis,monogramma,1,,
21_RB79,Nemipteridae,Pentapodus,porosus,35,,
21_RB79,Nemipteridae,Pentapodus,vitta,1,,
21_RB79,Pomacanthidae,Chaetodontoplus,duboulayi,1,,
21_RB79,Scaridae,Scarus,ghobban,1,,
21_RB79,Scombridae,Scomberomorus,spp,2,,
21_RB79,Serranidae,Epinephelus,bilobatus,2,,
21_RB79,Serranidae,Epinephelus,coioides,1,,
21_RB79,Siganidae,Siganus,canaliculatus,5,,
21_RB80,Carangidae,Atule,mate,5,,
21_RB80,Carcharhinidae,Carcharhinus,coatesi,2,,
21_RB80,Chaetodontidae,Chelmon,marginalis,2,,
21_RB80,Echeneidae,Echeneis,naucrates,1,,
21_RB80,Labridae,Choerodon,cauteroma,2,,
21_RB80,Labridae,Choerodon,cephalotes,4,,
21_RB80,Labridae,Choerodon,cyanodus,1,,
21_RB80,Labridae,Anampses,lennardi,1,,
21_RB80,Labridae,Choerodon,vitta,2,,
21_RB80,Lethrinidae,Lethrinus,genivittatus,1,,
21_RB80,Lethrinidae,Lethrinus,laticaudis,2,,
21_RB80,Mullidae,Upeneus,tragula,2,,
21_RB80,Nemipteridae,Scolopsis,monogramma,1,,
21_RB80,Nemipteridae,Pentapodus,porosus,24,,
21_RB80,Pomacanthidae,Chaetodontoplus,duboulayi,2,,
21_RB80,Scaridae,Scarus,ghobban,1,,
21_RB80,Scombridae,Scomberomorus,spp,2,,
21_RB80,Serranidae,Epinephelus,bilobatus,2,,
21_RB80,Serranidae,Plectropomus,spp,2,,
21_RB80,Siganidae,Siganus,canaliculatus,17,,
21_RB81,Acanthuridae,Acanthurus,grammoptilus,1,,
21_RB81,Carangidae,Turrum,fulvoguttatum,1,,
21_RB81,Haemulidae,Diagramma,pictum,1,,
21_RB81,Hemigaleidae,Hemigaleus,australiensis,1,,
21_RB81,Labridae,Choerodon,cauteroma,3,,
21_RB81,Labridae,Anampses,lennardi,3,,
21_RB81,Labridae,Choerodon,schoenleinii,2,,
21_RB81,Lethrinidae,Lethrinus,laticaudis,2,,
21_RB81,Lutjanidae,Lutjanus,carponotatus,2,,
21_RB81,Monacanthidae,Aluterus,scriptus,1,,
21_RB81,Mullidae,Parupeneus,indicus,1,,
21_RB81,Nemipteridae,Scolopsis,monogramma,1,,
21_RB81,Nemipteridae,Pentapodus,porosus,6,,
21_RB81,Ostraciidae,Ostracion,cubicus,1,,
21_RB81,Scaridae,Scarus,ghobban,2,,
21_RB81,Scombridae,Scomberomorus,spp,1,,
21_RB81,Serranidae,Epinephelus,bilobatus,3,,
21_RB81,Serranidae,Plectropomus,spp,2,,
21_RB81,Siganidae,Siganus,canaliculatus,1,,
21_RB82,Acanthuridae,Acanthurus,grammoptilus,1,,
21_RB82,Carangidae,Selaroides,leptolepis,37,,
21_RB82,Carcharhinidae,Carcharhinus,coatesi,1,,
21_RB82,Chaetodontidae,Coradion,chrysozonus,2,,
21_RB82,Chaetodontidae,Chelmon,marginalis,2,,
21_RB82,Haemulidae,Diagramma,pictum,4,,
21_RB82,Labridae,Choerodon,cauteroma,3,,
21_RB82,Labridae,Anampses,lennardi,19,,
21_RB82,Labridae,Choerodon,schoenleinii,2,,
21_RB82,Labridae,Choerodon,vitta,4,,
21_RB82,Lethrinidae,Lethrinus,laticaudis,5,,
21_RB82,Lutjanidae,Lutjanus,carponotatus,4,,
21_RB82,Mullidae,Parupeneus,indicus,1,,
21_RB82,Nemipteridae,Scolopsis,monogramma,1,,
21_RB82,Nemipteridae,Pentapodus,porosus,6,,
21_RB82,Pomacanthidae,Chaetodontoplus,duboulayi,4,,
21_RB82,Pseudochromidae,Labracinus,lineatus,1,,
21_RB82,Scaridae,Scarus,ghobban,1,,
21_RB82,Scombridae,Scomberomorus,spp,1,,
21_RB82,Serranidae,Epinephelus,bilobatus,3,,
21_RB82,Serranidae,Epinephelus,coioides,1,,
21_RB82,Serranidae,Plectropomus,spp,1,,
21_RB82,Siganidae,Siganus,canaliculatus,11,,
21_RB85,Bothidae,Bothidae,spp,1,,
21_RB85,Carangidae,Turrum,caeruleopinnatum,3,,
21_RB85,Carangidae,Turrum,fulvoguttatum,1,,
21_RB85,Carangidae,Selaroides,leptolepis,9,,
21_RB85,Carangidae,Atule,mate,16,,
21_RB85,Carangidae,Seriolina,nigrofasciata,1,,
21_RB85,Carangidae,Caranx,papuensis,3,,
21_RB85,Carangidae,Gnathanodon,speciosus,5,,
21_RB85,Carcharhinidae,Carcharhinus,sorrah,1,,
21_RB85,Echeneidae,Echeneis,naucrates,2,,
21_RB85,Glaucostegidae,Glaucostegus,typus,1,,
21_RB85,Monacanthidae,Monacanthus,chinensis,1,,
21_RB85,Rhinidae,Rhynchobatus,spp,1,,
21_RB85,Sillaginidae,Sillago,spp,5,,
21_RB85,Synodontidae,Synodontidae,spp,1,,
21_RB9,Carangidae,Turrum,fulvoguttatum,1,,
21_RB9,Carcharhinidae,Rhizoprionodon,acutus,1,,
21_RB9,Carcharhinidae,Galeocerdo,cuvier,1,,
21_RB9,Labridae,Choerodon,cauteroma,4,,
21_RB9,Labridae,Choerodon,cephalotes,1,,
21_RB9,Labridae,Cheilinus,chlorourus,1,,
21_RB9,Labridae,Choerodon,schoenleinii,2,,
21_RB9,Lethrinidae,Lethrinus,laticaudis,1,,
21_RB9,Lethrinidae,Lethrinus,punctulatus,9,,
21_RB9,Mullidae,Upeneus,tragula,5,,
21_RB9,Nemipteridae,Scolopsis,monogramma,4,,
21_RB9,Nemipteridae,Pentapodus,porosus,4,,
21_RB9,Pomacanthidae,Chaetodontoplus,duboulayi,2,,
21_RB9,Scombridae,Scomberomorus,spp,1,,
21_RB9,Serranidae,Epinephelus,bilobatus,3,,
21_RB9,Siganidae,Siganus,canaliculatus,8,,
21_RB91,Carangidae,Selaroides,leptolepis,4,,
21_RB91,Echeneidae,Echeneis,naucrates,2,,
21_RB91,Sillaginidae,Sillago,spp,1,,
21_RB91,Synodontidae,Synodontidae,spp,1,,
21_RB92,Carangidae,Atule,mate,2,,
21_RB92,Carcharhinidae,Carcharhinus,coatesi,1,,
21_RB92,Echeneidae,Echeneis,naucrates,2,,
21_RB92,Lethrinidae,Lethrinus,genivittatus,2,,
21_RB92,Lutjanidae,Lutjanus,malabaricus,9,,
21_RB92,Mullidae,Upeneus,tragula,2,,
21_RB92,Nemipteridae,Pentapodus,porosus,37,,
21_RB92,Nemipteridae,Pentapodus,vitta,2,,
21_RB92,Pinguipedidae,Parapercis,nebulosa,1,,
21_RB92,Scombridae,Scomberomorus,spp,3,,
21_RB92,Serranidae,Epinephelus,bilobatus,1,,
21_RB92,Sillaginidae,Sillago,spp,1,,
21_RB96,Carangidae,Turrum,fulvoguttatum,1,,
21_RB96,Carcharhinidae,Carcharhinus,coatesi,2,,
21_RB96,Haemulidae,Diagramma,pictum,1,,
21_RB96,Labridae,Choerodon,cauteroma,3,,
21_RB96,Labridae,Choerodon,cephalotes,1,,
21_RB96,Labridae,Coris,pictoides,2,,
21_RB96,Labridae,Choerodon,schoenleinii,2,,
21_RB96,Lethrinidae,Lethrinus,laticaudis,2,,
21_RB96,Lethrinidae,Lethrinus,lentjan,2,,
21_RB96,Lutjanidae,Lutjanus,carponotatus,6,,
21_RB96,Mullidae,Parupeneus,indicus,3,,
21_RB96,Nemipteridae,Scolopsis,monogramma,2,,
21_RB96,Nemipteridae,Pentapodus,porosus,35,,
21_RB96,Pomacanthidae,Chaetodontoplus,duboulayi,1,,
21_RB96,Scombridae,Scomberomorus,spp,1,,
21_RB96,Serranidae,Epinephelus,bilobatus,2,,
21_RB96,Serranidae,Epinephelus,coioides,1,,
21_RB96,Serranidae,Plectropomus,spp,2,,
21_RB96,Siganidae,Siganus,canaliculatus,25,,
21_RB97,Balistidae,Abalistes,stellatus,1,,
21_RB97,Carangidae,Selaroides,leptolepis,8,,
21_RB97,Carcharhinidae,Rhizoprionodon,acutus,1,,
21_RB97,Carcharhinidae,Carcharhinus,plumbeus,1,,
21_RB97,Labridae,Choerodon,cauteroma,2,,
21_RB97,Labridae,Choerodon,cephalotes,2,,
21_RB97,Labridae,Choerodon,cyanodus,1,,
21_RB97,Labridae,Anampses,lennardi,1,,
21_RB97,Labridae,Choerodon,vitta,1,,
21_RB97,Lethrinidae,Lethrinus,genivittatus,2,,
21_RB97,Lethrinidae,Lethrinus,punctulatus,21,,
21_RB97,Lutjanidae,Lutjanus,carponotatus,5,,
21_RB97,Lutjanidae,Lutjanus,vitta,1,,
21_RB97,Mullidae,Parupeneus,indicus,2,,
21_RB97,Mullidae,Upeneus,tragula,4,,
21_RB97,Nemipteridae,Scolopsis,monogramma,2,,
21_RB97,Nemipteridae,Pentapodus,porosus,12,,
21_RB97,Nemipteridae,Pentapodus,vitta,5,,
21_RB97,Pomacanthidae,Chaetodontoplus,duboulayi,3,,
21_RB97,Pomacentridae,Amphiprion,clarkii,3,,
21_RB97,Pseudochromidae,Labracinus,lineatus,1,,
21_RB97,Scaridae,Scarus,ghobban,3,,
21_RB97,Scombridae,Scomberomorus,spp,2,,
21_RB97,Serranidae,Epinephelus,bilobatus,2,,
21_RB97,Serranidae,Epinephelus,quoyanus,1,,
21_RB97,Siganidae,Siganus,canaliculatus,5,,
21_RB03,Balistidae,Abalistes,stellatus,1,,
21_RB03,Carangidae,Scomberoides,commersonnianus,1,,
21_RB03,Carcharhinidae,Rhizoprionodon,acutus,1,,
21_RB03,Carcharhinidae,Carcharhinus,coatesi,1,,
21_RB03,Labridae,Choerodon,cauteroma,5,,
21_RB03,Labridae,Choerodon,cephalotes,2,,
21_RB03,Labridae,Choerodon,vitta,2,,
21_RB03,Nemipteridae,Pentapodus,porosus,27,,
21_RB03,Pomacanthidae,Chaetodontoplus,duboulayi,2,,
21_RB03,Scombridae,Scomberomorus,spp,2,,
21_RB03,Serranidae,Epinephelus,bilobatus,4,,
21_RB03,Siganidae,Siganus,canaliculatus,1,,
21_RB07,Acanthuridae,Acanthurus,grammoptilus,1,,
21_RB07,Balistidae,Abalistes,stellatus,2,,
21_RB07,Carangidae,Scomberoides,commersonnianus,1,,
21_RB07,Labridae,Choerodon,cauteroma,1,,
21_RB07,Labridae,Choerodon,cephalotes,3,,
21_RB07,Labridae,Choerodon,vitta,2,,
21_RB07,Lethrinidae,Lethrinus,punctulatus,19,,
21_RB07,Mullidae,Upeneus,tragula,1,,
21_RB07,Muraenidae,Gymnothorax,buroensis,1,,
21_RB07,Nemipteridae,Scolopsis,monogramma,1,,
21_RB07,Nemipteridae,Pentapodus,porosus,22,,
21_RB07,Pomacanthidae,Chaetodontoplus,duboulayi,2,,
21_RB07,Scombridae,Scomberomorus,spp,2,,
21_RB07,Serranidae,Epinephelus,bilobatus,3,,
21_RB07,Serranidae,Plectropomus,spp,1,,
21_RB07,Siganidae,Siganus,canaliculatus,28,,
21_RB07,Synodontidae,Saurida,undosquamis,1,,
21_RB100,Carangidae,Selaroides,leptolepis,1,,
21_RB100,Carangidae,Gnathanodon,speciosus,2,,
21_RB100,Carcharhinidae,Carcharhinus,coatesi,1,,
21_RB100,Chaetodontidae,Heniochus,acuminatus,1,,
21_RB100,Echeneidae,Echeneis,naucrates,1,,
21_RB100,Haemulidae,Diagramma,pictum,3,,
21_RB100,Labridae,Choerodon,cauteroma,6,,
21_RB100,Labridae,Choerodon,cephalotes,1,,
21_RB100,Labridae,Choerodon,schoenleinii,1,,
21_RB100,Lethrinidae,Lethrinus,laticaudis,2,,
21_RB100,Lutjanidae,Lutjanus,carponotatus,2,,
21_RB100,Nemipteridae,Scolopsis,monogramma,1,,
21_RB100,Pomacanthidae,Chaetodontoplus,duboulayi,1,,
21_RB100,Scombridae,Scomberomorus,spp,2,,
21_RB100,Serranidae,Chromileptes,altivelis,1,,
21_RB100,Serranidae,Epinephelus,bilobatus,2,,
21_RB100,Serranidae,Epinephelus,coioides,1,,
21_RB100,Serranidae,Plectropomus,spp,2,,
21_RB100,Siganidae,Siganus,canaliculatus,9,,
21_RB107,Balistidae,Abalistes,stellatus,1,,
21_RB107,Carangidae,Selaroides,leptolepis,3,,
21_RB107,Echeneidae,Echeneis,naucrates,2,,
21_RB107,Ginglymostomatidae,Nebrius,ferrugineus,1,,
21_RB107,Labridae,Choerodon,cauteroma,2,,
21_RB107,Labridae,Choerodon,cephalotes,4,,
21_RB107,Lethrinidae,Lethrinus,genivittatus,1,,
21_RB107,Lethrinidae,Lethrinus,punctulatus,6,,
21_RB107,Monacanthidae,Monacanthus,chinensis,1,,
21_RB107,Mullidae,Upeneus,tragula,15,,
21_RB107,Nemipteridae,Pentapodus,porosus,34,,
21_RB107,Nemipteridae,Pentapodus,vitta,3,,
21_RB107,Scombridae,Scomberomorus,spp,3,,
21_RB107,Serranidae,Epinephelus,bilobatus,4,,
21_RB107,Siganidae,Siganus,canaliculatus,8,,
21_RB115,Balistidae,Abalistes,stellatus,1,,
21_RB115,Carangidae,Gnathanodon,speciosus,12,,
21_RB115,Carcharhinidae,Rhizoprionodon,acutus,1,,
21_RB115,Carcharhinidae,Carcharhinus,coatesi,1,,
21_RB115,Carcharhinidae,Carcharhinus,sorrah,1,,
21_RB115,Labridae,Choerodon,cauteroma,1,,
21_RB115,Labridae,Choerodon,cephalotes,3,,
21_RB115,Labridae,Choerodon,cyanodus,1,,
21_RB115,Lethrinidae,Lethrinus,genivittatus,2,,
21_RB115,Lethrinidae,Lethrinus,punctulatus,1,,
21_RB115,Mullidae,Upeneus,tragula,2,,
21_RB115,Nemipteridae,Pentapodus,porosus,37,,
21_RB115,Pomacanthidae,Chaetodontoplus,duboulayi,2,,
21_RB115,Scombridae,Scomberomorus,spp,2,,
21_RB115,Serranidae,Epinephelus,bilobatus,2,,
21_RB115,Serranidae,Epinephelus,quoyanus,1,,
21_RB115,Siganidae,Siganus,canaliculatus,11,,
21_RB115,Tetraodontidae,Lagocephalus,sceleratus,1,,
21_RB119,Chaetodontidae,Chelmon,marginalis,2,,
21_RB119,Labridae,Choerodon,cauteroma,5,,
21_RB119,Labridae,Choerodon,cephalotes,1,,
21_RB119,Labridae,Choerodon,vitta,2,,
21_RB119,Lethrinidae,Lethrinus,laticaudis,1,,
21_RB119,Lutjanidae,Lutjanus,carponotatus,2,,
21_RB119,Mullidae,Upeneus,tragula,2,,
21_RB119,Nemipteridae,Scolopsis,monogramma,1,,
21_RB119,Nemipteridae,Pentapodus,porosus,10,,
21_RB119,Pomacanthidae,Chaetodontoplus,duboulayi,3,,
21_RB119,Scombridae,Scomberomorus,spp,2,,
21_RB119,Serranidae,Epinephelus,bilobatus,2,,
21_RB119,Serranidae,Epinephelus,coioides,1,,
21_RB119,Serranidae,Plectropomus,spp,1,,
21_RB119,Siganidae,Siganus,canaliculatus,1,,
21_RB120,Balistidae,Abalistes,stellatus,1,,
21_RB120,Carangidae,Gnathanodon,speciosus,1,,
21_RB120,Chaetodontidae,Chelmon,marginalis,2,,
21_RB120,Labridae,Choerodon,cauteroma,4,,
21_RB120,Labridae,Choerodon,cephalotes,2,,
21_RB120,Labridae,Choerodon,cyanodus,1,,
21_RB120,Labridae,Choerodon,schoenleinii,2,,
21_RB120,Labridae,Choerodon,vitta,1,,
21_RB120,Lethrinidae,Lethrinus,punctulatus,26,,
21_RB120,Mullidae,Upeneus,tragula,1,,
21_RB120,Nemipteridae,Scolopsis,monogramma,1,,
21_RB120,Nemipteridae,Pentapodus,porosus,3,,
21_RB120,Pomacanthidae,Chaetodontoplus,duboulayi,4,,
21_RB120,Serranidae,Epinephelus,bilobatus,2,,
21_RB120,Serranidae,Epinephelus,quoyanus,2,,
21_RB120,Siganidae,Siganus,canaliculatus,38,,
21_RB135,Balistidae,Abalistes,stellatus,2,,
21_RB135,Carangidae,Seriolina,nigrofasciata,1,,
21_RB135,Carangidae,Gnathanodon,speciosus,24,,
21_RB135,Carcharhinidae,Rhizoprionodon,acutus,1,,
21_RB135,Carcharhinidae,Carcharhinus,coatesi,2,,
21_RB135,Hemigaleidae,Hemigaleus,australiensis,1,,
21_RB135,Labridae,Choerodon,cephalotes,4,,
21_RB135,Nemipteridae,Pentapodus,porosus,24,,
21_RB135,Pomacanthidae,Chaetodontoplus,duboulayi,1,,
21_RB135,Scombridae,Scomberomorus,spp,2,,
21_RB135,Serranidae,Epinephelus,bilobatus,2,,
21_RB135,Tetraodontidae,Lagocephalus,sceleratus,1,,
21_RB136,Carcharhinidae,Carcharhinus,plumbeus,1,,
21_RB136,Chaetodontidae,Coradion,chrysozonus,1,,
21_RB136,Chaetodontidae,Chelmon,marginalis,2,,
21_RB136,Labridae,Choerodon,cauteroma,4,,
21_RB136,Labridae,Choerodon,cephalotes,2,,
21_RB136,Labridae,Choerodon,cyanodus,1,,
21_RB136,Labridae,Choerodon,schoenleinii,1,,
21_RB136,Labridae,Choerodon,vitta,2,,
21_RB136,Lethrinidae,Lethrinus,laticaudis,1,,
21_RB136,Lethrinidae,Lethrinus,punctulatus,13,,
21_RB136,Monacanthidae,Monacanthus,chinensis,1,,
21_RB136,Mullidae,Parupeneus,indicus,1,,
21_RB136,Mullidae,Upeneus,tragula,4,,
21_RB136,Nemipteridae,Pentapodus,emeryii,1,,
21_RB136,Nemipteridae,Scolopsis,monogramma,1,,
21_RB136,Nemipteridae,Pentapodus,porosus,4,,
21_RB136,Ostraciidae,Ostracion,nasus,1,,
21_RB136,Pomacanthidae,Chaetodontoplus,duboulayi,3,,
21_RB136,Scaridae,Scarus,ghobban,1,,
21_RB136,Scombridae,Scomberomorus,spp,1,,
21_RB136,Serranidae,Epinephelus,bilobatus,2,,
21_RB136,Serranidae,Epinephelus,quoyanus,1,,
21_RB136,Siganidae,Siganus,canaliculatus,6,,
21_RB142,Balistidae,Abalistes,stellatus,1,,
21_RB142,Carangidae,Gnathanodon,speciosus,5,,
21_RB142,Carcharhinidae,Carcharhinus,coatesi,1,,
21_RB142,Labridae,Choerodon,cauteroma,1,,
21_RB142,Labridae,Choerodon,cephalotes,3,,
21_RB142,Labridae,Choerodon,cyanodus,1,,
21_RB142,Labridae,Anampses,lennardi,3,,
21_RB142,Labridae,Choerodon,vitta,1,,
21_RB142,Lethrinidae,Lethrinus,punctulatus,22,,
21_RB142,Lutjanidae,Lutjanus,carponotatus,1,,
21_RB142,Mullidae,Parupeneus,heptacanthus,2,,
21_RB142,Mullidae,Upeneus,tragula,3,,
