Sample,Family,Genus,Species,Count
2018_LAPW1_6,Lethrinidae,Lethrinus,lentjan,4
2018_LGSE2_3,Lethrinidae,Lethrinus,lentjan,2
2018_LGSE2_4,Lethrinidae,Lethrinus,lentjan,1
2018_LGSE2_5,Lethrinidae,Lethrinus,lentjan,4
2018_LGSE3_1,Lethrinidae,Lethrinus,lentjan,4
2018_LGSE3_2,Lethrinidae,Lethrinus,lentjan,1
2018_LGSE3_3,Lethrinidae,Lethrinus,lentjan,1
2018_LGSE3_5,Lethrinidae,Lethrinus,lentjan,3
2018_LGSE3_6,Lethrinidae,Lethrinus,lentjan,7
2018_PASC1_1,Lethrinidae,Lethrinus,lentjan,1
2018_PASC1_6,Lethrinidae,Lethrinus,lentjan,1
2018_PASC2_2,Lethrinidae,Lethrinus,lentjan,1
2018_SMAR_6,Lethrinidae,Lethrinus,lentjan,2
2018a_CAPEB1_1,Lethrinidae,Lethrinus,lentjan,1
2018a_CAPEB1_2,Lethrinidae,Lethrinus,lentjan,1
2018a_CAPEB1_3,Lethrinidae,Lethrinus,lentjan,1
2018a_CAPEB1_5,Lethrinidae,Lethrinus,lentjan,5
2018a_EHR2_1,Lethrinidae,Lethrinus,lentjan,3
2018a_EHR2_2,Lethrinidae,Lethrinus,lentjan,4
2018a_EHR2_3,Lethrinidae,Lethrinus,lentjan,3
2018a_EHR2_4,Lethrinidae,Lethrinus,lentjan,1
2018a_EHR2_6,Lethrinidae,Lethrinus,lentjan,1
2018a_EHR3_1,Lethrinidae,Lethrinus,lentjan,1
2018a_EHR3_2,Lethrinidae,Lethrinus,lentjan,2
2018a_EHR3_3,Lethrinidae,Lethrinus,lentjan,3
2018a_EHR3_4,Lethrinidae,Lethrinus,lentjan,2
2018a_EHR3_5,Lethrinidae,Lethrinus,lentjan,4
2018a_EHR4_2,Lethrinidae,Lethrinus,lentjan,1
2018_NBRO_2,Serranidae,Cephalopholis,leopardus,1
2018_NBRO_3,Serranidae,Cephalopholis,leopardus,1
2018_NBRO_3,Serranidae,Plectropomus,leopardus,1
2018_SBRO_3,Serranidae,Cephalopholis,leopardus,2
2018_SBRO_4,Serranidae,Cephalopholis,leopardus,1
2018_LGSE2_5,Carangidae,Selaroides,leptolepis,2
2018_LGSE3_2,Carangidae,Selaroides,leptolepis,2
2018_LGSE3_6,Carangidae,Selaroides,leptolepis,2
2018_NBRO_5,Acanthuridae,Acanthurus,leucocheilus,1
2018_SBRO_3,Acanthuridae,Acanthurus,leucocheilus,2
2018_SBRO_4,Acanthuridae,Acanthurus,leucocheilus,6
2018_SBRO_5,Acanthuridae,Acanthurus,leucocheilus,2
2018_CASS3_1,Serranidae,Anyperodon,leucogrammicus,1
2018_CASS3_6,Serranidae,Anyperodon,leucogrammicus,2
2018_CONIS_2,Serranidae,Anyperodon,leucogrammicus,1
2018_CONIS_4,Serranidae,Anyperodon,leucogrammicus,1
2018_CONIS_6,Serranidae,Anyperodon,leucogrammicus,1
2018_LAPW1_2,Serranidae,Anyperodon,leucogrammicus,1
2018_LAPW1_4,Serranidae,Anyperodon,leucogrammicus,1
2018_NROB_6,Serranidae,Anyperodon,leucogrammicus,1
2018_PASC1_6,Serranidae,Anyperodon,leucogrammicus,1
2018_RANSE_1,Serranidae,Anyperodon,leucogrammicus,1
2018_RANSE_4,Serranidae,Anyperodon,leucogrammicus,1
2018_SMAR_1,Serranidae,Anyperodon,leucogrammicus,1
2018_SROB_5,Serranidae,Anyperodon,leucogrammicus,1
2018_NMAR_4,Serranidae,Anyperodon,leucogrammicus,1
2018_CASS3_3,Labridae,Halichoeres,leucurus,1
2018_CASS3_5,Labridae,Halichoeres,leucurus,4
2018_HATP1_5,Labridae,Halichoeres,leucurus,3
2018_LGSE2_3,Labridae,Halichoeres,leucurus,1
2018a_CAPEB1_5,Labridae,Halichoeres,leucurus,3
2018_WMNE_1,Labridae,Halichoeres,leucurus,4
2018a_FRESHB1_2,Carcharhinidae,Carcharhinus,limbatus,1
2018_WHR1_1,Pomacentridae,Pomacentrus,limosus,3
2018_CONIS_3,Siganidae,Siganus,lineatus,1
2018_LAPW1_3,Blenniidae,Ecsenius,lineatus,2
2018_NBRO_2,Acanthuridae,Acanthurus,lineatus,11
2018_NBRO_3,Acanthuridae,Acanthurus,lineatus,1
2018_NMAR_5,Acanthuridae,Acanthurus,lineatus,1
2018_NROB_6,Blenniidae,Ecsenius,lineatus,1
2018_SROB_1,Blenniidae,Ecsenius,lineatus,1
2018a_CAPEB1_1,Siganidae,Siganus,lineatus,7
2018_NMAR_5,Chaetodontidae,Chaetodon,lineolatus,3
2018_NROB_6,Chaetodontidae,Chaetodon,lineolatus,1
2018a_EHR4_4,Chaetodontidae,Chaetodon,lineolatus,1
2018a_WHR1_2,Chaetodontidae,Chaetodon,lineolatus,1
2018_NMAR_4,Chaetodontidae,Chaetodon,lineolatus,2
2018_NMAR_3,Acanthuridae,Naso,lituratus,1
2018_NMAR_5,Acanthuridae,Naso,lituratus,2
2018_NROB_3,Acanthuridae,Naso,lituratus,1
2018_NROB_4,Acanthuridae,Naso,lituratus,2
2018_NROB_5,Acanthuridae,Naso,lituratus,2
2018_NROB_6,Acanthuridae,Naso,lituratus,6
2018_SBRO_2,Acanthuridae,Naso,lituratus,1
2018_SROB_1,Acanthuridae,Naso,lituratus,1
2018_SROB_2,Acanthuridae,Naso,lituratus,1
2018_SROB_4,Acanthuridae,Naso,lituratus,1
2018_NMAR_4,Acanthuridae,Naso,lituratus,1
2018_SBRO_5,Scaridae,Hipposcarus,longiceps,1
2018_SROB_5,Scaridae,Hipposcarus,longiceps,1
2018_SBRO_4,Chaetodontidae,Forcipiger,longirostris,2
2018_NBRO_2,Serranidae,Variola,louti,1
2018_NBRO_3,Serranidae,Variola,louti,1
2018_NBRO_5,Serranidae,Variola,louti,1
2018_SBRO_1,Serranidae,Variola,louti,1
2018_SBRO_3,Serranidae,Variola,louti,2
2018_SBRO_4,Serranidae,Variola,louti,1
2018_SBRO_5,Serranidae,Variola,louti,2
2018_WMNE_5,Serranidae,Variola,louti,1
2018_CASS3_1,Labridae,Thalassoma,lunare,18
2018_CASS3_3,Labridae,Thalassoma,lunare,14
2018_CASS3_4,Labridae,Thalassoma,lunare,4
2018_CASS3_5,Labridae,Thalassoma,lunare,4
2018_CASS3_5,Labridae,Thalassoma,lunare,5
2018_CASS3_6,Labridae,Thalassoma,lunare,11
2018_CONIS_1,Labridae,Thalassoma,lunare,7
2018_CONIS_2,Labridae,Thalassoma,lunare,1
2018_CONIS_4,Labridae,Thalassoma,lunare,5
2018_CONIS_5,Labridae,Thalassoma,lunare,6
2018_CONIS_6,Labridae,Thalassoma,lunare,8
2018_FENW1_1,Labridae,Thalassoma,lunare,2
2018_FENW1_2,Labridae,Thalassoma,lunare,4
2018_FENW1_5,Labridae,Thalassoma,lunare,2
2018_FENW1_6,Labridae,Thalassoma,lunare,2
2018_GIBPT1_5,Labridae,Thalassoma,lunare,1
2018_LAF1_1,Labridae,Thalassoma,lunare,1
2018_LAF1_4,Labridae,Thalassoma,lunare,2
2018_LAF2_2,Labridae,Thalassoma,lunare,1
2018_LAPW1_2,Labridae,Thalassoma,lunare,3
2018_LAPW1_3,Labridae,Thalassoma,lunare,4
2018_LAPW1_6,Labridae,Thalassoma,lunare,4
2018_LGSE2_1,Labridae,Thalassoma,lunare,1
2018_LGSE2_3,Labridae,Thalassoma,lunare,1
2018_LGSE3_1,Labridae,Thalassoma,lunare,2
2018_LGSE3_2,Labridae,Thalassoma,lunare,1
2018_LGSE3_3,Labridae,Thalassoma,lunare,3
2018_NBRO_2,Labridae,Thalassoma,lunare,4
2018_NBRO_3,Labridae,Thalassoma,lunare,2
2018_NBRO_4,Labridae,Thalassoma,lunare,3
2018_NBRO_5,Labridae,Thalassoma,lunare,3
2018_NBRO_6,Labridae,Thalassoma,lunare,2
2018_NMAR_1,Labridae,Thalassoma,lunare,4
2018_NMAR_2,Labridae,Thalassoma,lunare,1
2018_NMAR_3,Labridae,Thalassoma,lunare,1
2018_NMAR_5,Labridae,Thalassoma,lunare,17
2018_NMAR_6,Labridae,Thalassoma,lunare,1
2018_NROB_1,Labridae,Thalassoma,lunare,1
2018_NROB_3,Labridae,Thalassoma,lunare,3
2018_NROB_4,Labridae,Thalassoma,lunare,2
2018_NROB_5,Labridae,Thalassoma,lunare,1
2018_NROB_6,Labridae,Thalassoma,lunare,8
2018_PASC1_1,Labridae,Thalassoma,lunare,1
2018_PASC1_2,Labridae,Thalassoma,lunare,11
2018_PASC1_3,Labridae,Thalassoma,lunare,4
2018_PASC1_5,Labridae,Thalassoma,lunare,18
2018_PASC1_6,Labridae,Thalassoma,lunare,12
2018_PASC2_2,Labridae,Thalassoma,lunare,5
2018_PASC2_3,Labridae,Thalassoma,lunare,7
2018_PASC2_4,Labridae,Thalassoma,lunare,8
2018_PASC2_5,Labridae,Thalassoma,lunare,11
2018_PASC2_6,Labridae,Thalassoma,lunare,6
2018_RANSE_1,Labridae,Thalassoma,lunare,4
2018_RANSE_2,Labridae,Thalassoma,lunare,3
2018_RANSE_3,Labridae,Thalassoma,lunare,2
2018_RANSE_4,Labridae,Thalassoma,lunare,3
2018_RANSE_5,Labridae,Thalassoma,lunare,3
2018_RANSE_6,Labridae,Thalassoma,lunare,6
2018_SBRO_1,Labridae,Thalassoma,lunare,5
2018_SBRO_2,Labridae,Thalassoma,lunare,4
2018_SBRO_4,Labridae,Thalassoma,lunare,7
2018_SBRO_5,Labridae,Thalassoma,lunare,5
2018_SBRO_6,Labridae,Thalassoma,lunare,5
2018_SMAR_1,Labridae,Thalassoma,lunare,2
2018_SMAR_2,Labridae,Thalassoma,lunare,1
2018_SMAR_4,Labridae,Thalassoma,lunare,3
2018_SMAR_5,Labridae,Thalassoma,lunare,3
2018_SROB_1,Labridae,Thalassoma,lunare,3
2018_SROB_3,Labridae,Thalassoma,lunare,3
2018_SROB_4,Labridae,Thalassoma,lunare,2
2018_SROB_5,Labridae,Thalassoma,lunare,5
2018_WHR1_1,Labridae,Thalassoma,lunare,2
2018_WHR1_2,Labridae,Thalassoma,lunare,4
2018_WHR1_6,Labridae,Thalassoma,lunare,1
2018_WMNE_2,Labridae,Thalassoma,lunare,2
2018_WMNE_4,Labridae,Thalassoma,lunare,4
2018_WMNE_5,Labridae,Thalassoma,lunare,7
2018_WMNE_6,Labridae,Thalassoma,lunare,9
2018a_EHR1_6,Labridae,Thalassoma,lunare,1
2018a_EHR3_3,Labridae,Thalassoma,lunare,2
2018a_WHR1_2,Labridae,Thalassoma,lunare,10
2018a_WHR1_3,Labridae,Thalassoma,lunare,8
2018a_WHR1_5,Labridae,Thalassoma,lunare,5
2018_WMNE_1,Labridae,Thalassoma,lunare,4
2018_SBRO_1,Caesionidae,Caesio,lunaris,6
2018_NBRO_3,Chaetodontidae,Chaetodon,lunula,2
2018_NBRO_4,Chaetodontidae,Chaetodon,lunula,1
2018_NROB_3,Chaetodontidae,Chaetodon,lunula,1
2018_NROB_4,Chaetodontidae,Chaetodon,lunula,2
2018_NROB_6,Chaetodontidae,Chaetodon,lunula,2
2018_SROB_1,Chaetodontidae,Chaetodon,lunula,1
2018_SROB_4,Chaetodontidae,Chaetodon,lunula,2
2018_CASS3_5,Labridae,Thalassoma,lutescens,1
2018_FENW1_6,Labridae,Thalassoma,lutescens,1
2018_LAF2_2,Labridae,Thalassoma,lutescens,1
2018_LAF2_5,Labridae,Thalassoma,lutescens,1
2018_LAPW1_2,Labridae,Thalassoma,lutescens,1
2018_LAPW1_4,Labridae,Thalassoma,lutescens,1
2018_NBRO_5,Labridae,Thalassoma,lutescens,1
2018_SBRO_2,Labridae,Thalassoma,lutescens,1
2018_SROB_1,Labridae,Thalassoma,lutescens,1
2018_SROB_5,Labridae,Thalassoma,lutescens,1
2018a_WHR1_2,Labridae,Thalassoma,lutescens,1
2018_WMNE_1,Labridae,Thalassoma,lutescens,1
2018a_EHR1_3,Dasyatidae,Taeniura,lymma,1
2018_GIBS1_3,Carangidae,Scomberoides,lysan,1
2018_NMAR_5,Carangidae,Scomberoides,lysan,1
2018_PASC1_3,Carangidae,Scomberoides,lysan,1
2018_SBRO_5,Carangidae,Scomberoides,lysan,1
2018_WMNE_4,Carangidae,Scomberoides,lysan,1
2018_WMNE_5,Carangidae,Scomberoides,lysan,1
2018_GIBPT1_3,Carangidae,Scomberoides,lysan,1
2018_CONIS_4,Mullidae,Parupeneus,barberinus,1
2018_SBRO_6,Mullidae,Parupeneus,barberinus,1
2018_NBRO_4,Lutjanidae,Macolor,macularis,1
2018_NBRO_5,Lutjanidae,Macolor,macularis,2
2018_SBRO_1,Lutjanidae,Macolor,macularis,3
2018_SBRO_4,Lutjanidae,Macolor,macularis,40
2018a_EHR4_4,Lutjanidae,Macolor,macularis,1
2018a_EHR1_6,Serranidae,Plectropomus,maculatus,1
2018a_WHR1_1,Serranidae,Plectropomus,maculatus,1
2018a_WHR1_3,Serranidae,Plectropomus,maculatus,1
2018_CASS3_6,Glaucosomatidae,Glaucosoma,magnificum,37
2018_CONIS_2,Glaucosomatidae,Glaucosoma,magnificum,41
2018_GIBS1_2,Glaucosomatidae,Glaucosoma,magnificum,1
2018_NBRO_2,Pomacentridae,Chromis,margaritifer,14
2018_NBRO_3,Pomacentridae,Chromis,margaritifer,39
2018_NBRO_5,Pomacentridae,Chromis,margaritifer,27
2018_SBRO_2,Pomacentridae,Chromis,margaritifer,4
2018_SBRO_4,Pomacentridae,Chromis,margaritifer,6
2018_SBRO_5,Pomacentridae,Chromis,margaritifer,4
2018_SBRO_6,Pomacentridae,Chromis,margaritifer,3
2018_CASS3_5,Chaetodontidae,Chelmon,marginalis,1
2018_CASS3_6,Chaetodontidae,Chelmon,marginalis,2
2018_CONIS_1,Chaetodontidae,Chelmon,marginalis,1
2018_CONIS_2,Chaetodontidae,Chelmon,marginalis,2
2018_CONIS_6,Chaetodontidae,Chelmon,marginalis,1
2018_FENW1_1,Chaetodontidae,Chelmon,marginalis,1
2018_FENW1_6,Chaetodontidae,Chelmon,marginalis,2
2018_GIBPT1_5,Chaetodontidae,Chelmon,marginalis,2
2018_GIBS1_2,Chaetodontidae,Chelmon,marginalis,1
2018_GIBS1_4,Chaetodontidae,Chelmon,marginalis,1
2018_HATP1_5,Chaetodontidae,Chelmon,marginalis,2
2018_LAF1_1,Chaetodontidae,Chelmon,marginalis,1
2018_LAF1_2,Chaetodontidae,Chelmon,marginalis,2
2018_LAF1_6,Chaetodontidae,Chelmon,marginalis,1
2018_LAF2_2,Chaetodontidae,Chelmon,marginalis,2
2018_LAF2_3,Chaetodontidae,Chelmon,marginalis,2
2018_LAF2_4,Chaetodontidae,Chelmon,marginalis,1
2018_LAF2_5,Chaetodontidae,Chelmon,marginalis,2
2018_LAPW1_2,Chaetodontidae,Chelmon,marginalis,1
2018_LAPW1_3,Chaetodontidae,Chelmon,marginalis,2
2018_LAPW1_4,Chaetodontidae,Chelmon,marginalis,2
2018_LAPW1_6,Chaetodontidae,Chelmon,marginalis,2
2018_LGSE2_3,Chaetodontidae,Chelmon,marginalis,1
2018_LGSE3_1,Chaetodontidae,Chelmon,marginalis,2
2018_LGSE3_5,Chaetodontidae,Chelmon,marginalis,1
2018_LGSE3_6,Chaetodontidae,Chelmon,marginalis,1
2018_NMAR_2,Chaetodontidae,Chelmon,marginalis,1
2018_NMAR_3,Chaetodontidae,Chelmon,marginalis,1
2018_NROB_1,Chaetodontidae,Chelmon,marginalis,1
2018_NROB_3,Chaetodontidae,Chelmon,marginalis,2
2018_NROB_4,Chaetodontidae,Chelmon,marginalis,2
2018_PASC1_1,Chaetodontidae,Chelmon,marginalis,2
2018_PASC1_3,Chaetodontidae,Chelmon,marginalis,1
2018_PASC1_5,Chaetodontidae,Chelmon,marginalis,1
2018_PASC1_6,Chaetodontidae,Chelmon,marginalis,2
2018_PASC2_2,Chaetodontidae,Chelmon,marginalis,1
2018_RANSE_1,Chaetodontidae,Chelmon,marginalis,2
2018_RANSE_2,Chaetodontidae,Chelmon,marginalis,1
2018_SMAR_1,Chaetodontidae,Chelmon,marginalis,2
2018_SMAR_2,Chaetodontidae,Chelmon,marginalis,2
2018_SMAR_4,Chaetodontidae,Chelmon,marginalis,1
2018_SMAR_5,Chaetodontidae,Chelmon,marginalis,1
2018_SROB_4,Chaetodontidae,Chelmon,marginalis,1
2018_WHR1_1,Chaetodontidae,Chelmon,marginalis,2
2018_WHR1_6,Chaetodontidae,Chelmon,marginalis,1
2018a_CAPEB1_5,Chaetodontidae,Chelmon,marginalis,1
2018a_EHR2_1,Chaetodontidae,Chelmon,marginalis,1
2018a_EHR2_2,Chaetodontidae,Chelmon,marginalis,1
2018a_EHR2_5,Chaetodontidae,Chelmon,marginalis,1
2018a_EHR2_6,Chaetodontidae,Chelmon,marginalis,1
2018a_EHR3_2,Chaetodontidae,Chelmon,marginalis,1
2018a_EHR3_4,Chaetodontidae,Chelmon,marginalis,1
2018a_EHR3_5,Chaetodontidae,Chelmon,marginalis,1
2018a_EHR4_2,Chaetodontidae,Chelmon,marginalis,1
2018a_EHR4_3,Chaetodontidae,Chelmon,marginalis,2
2018a_EHR4_4,Chaetodontidae,Chelmon,marginalis,1
2018a_EHR4_6,Chaetodontidae,Chelmon,marginalis,1
2018a_FRESHB1_2,Chaetodontidae,Chelmon,marginalis,2
2018a_FRESHB1_4,Chaetodontidae,Chelmon,marginalis,2
2018a_FRESHB1_5,Chaetodontidae,Chelmon,marginalis,1
2018a_WHR1_1,Chaetodontidae,Chelmon,marginalis,2
2018a_WHR1_2,Chaetodontidae,Chelmon,marginalis,2
2018a_WHR1_4,Chaetodontidae,Chelmon,marginalis,2
2018a_WHR1_6,Chaetodontidae,Chelmon,marginalis,3
2018_FENW1_2,Labridae,Halichoeres,marginatus,2
2018_FENW1_6,Labridae,Halichoeres,marginatus,1
2018_LAF2_2,Labridae,Halichoeres,marginatus,3
2018_NROB_3,Labridae,Halichoeres,marginatus,1
2018_NROB_4,Labridae,Halichoeres,marginatus,3
2018_NBRO_2,Acanthuridae,Acanthurus,mata,1
2018_SBRO_1,Acanthuridae,Acanthurus,mata,3
2018_SBRO_5,Acanthuridae,Acanthurus,mata,3
2018_CASS3_2,Carangidae,Atule,mate,1
2018_CASS3_5,Carangidae,Atule,mate,1
2018_CONIS_5,Carangidae,Atule,mate,1
2018_EHR2_1,Carangidae,Atule,mate,6
2018_EHR2_5,Carangidae,Atule,mate,3
2018_FENW1_1,Carangidae,Atule,mate,42
2018_GIBPT1_5,Carangidae,Atule,mate,6
2018_GIBS1_3,Carangidae,Atule,mate,1
2018_HATP1_2,Carangidae,Atule,mate,1
2018_HATP1_4,Carangidae,Atule,mate,3
2018_LAF1_3,Carangidae,Atule,mate,1
2018_LAF1_6,Carangidae,Atule,mate,1
2018_LGSE3_3,Carangidae,Atule,mate,5
2018_LGSE3_6,Carangidae,Atule,mate,14
2018_NBRO_4,Carangidae,Atule,mate,3
2018_NBRO_5,Carangidae,Atule,mate,2
2018_RANSE_3,Carangidae,Atule,mate,1
2018_SROB_2,Carangidae,Atule,mate,1
2018_WHR1_6,Carangidae,Atule,mate,43
2018_WMNE_2,Carangidae,Atule,mate,1
2018a_CAPEB1_2,Carangidae,Atule,mate,147
2018a_EHR2_3,Carangidae,Atule,mate,4
2018a_EHR2_6,Carangidae,Atule,mate,7
2018a_EHR4_1,Carangidae,Atule,mate,2
2018a_EHR4_3,Carangidae,Atule,mate,14
2018a_EHR4_4,Carangidae,Atule,mate,9
2018a_EHR4_5,Carangidae,Atule,mate,1
2018a_EHR4_6,Carangidae,Atule,mate,7
2018_LAF1_5,Carangidae,Atule,mate,5
2018_WMNE_1,Carangidae,Atule,mate,1
2018_CASS3_1,Carangidae,Caranx,melampygus,4
2018_CASS3_2,Carangidae,Caranx,melampygus,1
2018_CASS3_3,Carangidae,Caranx,melampygus,6
2018_CASS3_4,Carangidae,Caranx,melampygus,4
2018_CONIS_1,Carangidae,Caranx,melampygus,6
2018_CONIS_2,Carangidae,Caranx,melampygus,1
2018_CONIS_3,Carangidae,Caranx,melampygus,6
2018_CONIS_4,Carangidae,Caranx,melampygus,8
2018_CONIS_5,Carangidae,Caranx,melampygus,6
2018_CONIS_6,Carangidae,Caranx,melampygus,7
2018_EHR2_1,Carangidae,Caranx,melampygus,1
2018_EHR2_5,Carangidae,Caranx,melampygus,1
2018_EHR2_6,Carangidae,Caranx,melampygus,1
2018_FENW1_2,Carangidae,Caranx,melampygus,1
2018_FENW1_4,Carangidae,Caranx,melampygus,1
2018_FENW1_6,Carangidae,Caranx,melampygus,1
2018_HATP1_5,Carangidae,Caranx,melampygus,4
2018_LAF2_1,Carangidae,Caranx,melampygus,3
2018_LAF2_3,Carangidae,Caranx,melampygus,3
2018_LAF2_5,Carangidae,Caranx,melampygus,1
2018_LAPW1_2,Carangidae,Caranx,melampygus,4
2018_LAPW1_4,Carangidae,Caranx,melampygus,1
2018_LAPW1_6,Carangidae,Caranx,melampygus,1
2018_LGSE3_3,Carangidae,Caranx,melampygus,1
2018_NBRO_1,Carangidae,Caranx,melampygus,19
2018_NBRO_3,Carangidae,Caranx,melampygus,1
2018_NBRO_5,Carangidae,Caranx,melampygus,1
2018_NBRO_6,Carangidae,Caranx,melampygus,2
2018_NMAR_1,Carangidae,Caranx,melampygus,1
2018_NMAR_2,Carangidae,Caranx,melampygus,1
2018_NMAR_3,Carangidae,Caranx,melampygus,2
2018_NMAR_5,Carangidae,Caranx,melampygus,5
2018_NMAR_6,Carangidae,Caranx,melampygus,1
2018_NROB_2,Carangidae,Caranx,melampygus,1
2018_NROB_4,Carangidae,Caranx,melampygus,1
2018_NROB_5,Carangidae,Caranx,melampygus,2
2018_NROB_6,Carangidae,Caranx,melampygus,1
2018_PASC1_1,Carangidae,Caranx,melampygus,1
2018_PASC1_5,Carangidae,Caranx,melampygus,2
2018_PASC2_2,Carangidae,Caranx,melampygus,1
2018_PASC2_3,Carangidae,Caranx,melampygus,1
2018_PASC2_4,Carangidae,Caranx,melampygus,5
2018_PASC2_5,Carangidae,Caranx,melampygus,1
2018_PASC2_6,Carangidae,Caranx,melampygus,1
2018_RANSE_1,Carangidae,Caranx,melampygus,1
2018_RANSE_2,Carangidae,Caranx,melampygus,1
2018_SBRO_1,Carangidae,Caranx,melampygus,2
2018_SBRO_2,Carangidae,Caranx,melampygus,5
2018_SBRO_3,Carangidae,Caranx,melampygus,1
2018_SBRO_4,Carangidae,Caranx,melampygus,2
2018_SBRO_5,Carangidae,Caranx,melampygus,2
2018_SMAR_1,Carangidae,Caranx,melampygus,1
2018_SMAR_3,Carangidae,Caranx,melampygus,1
2018_SMAR_4,Carangidae,Caranx,melampygus,1
2018_SMAR_5,Carangidae,Caranx,melampygus,2
2018_SMAR_6,Carangidae,Caranx,melampygus,2
2018_SROB_1,Carangidae,Caranx,melampygus,1
2018_SROB_2,Carangidae,Caranx,melampygus,2
2018_SROB_3,Carangidae,Caranx,melampygus,2
2018_SROB_6,Carangidae,Caranx,melampygus,1
2018_WHR1_2,Carangidae,Caranx,melampygus,3
2018_WHR1_6,Carangidae,Caranx,melampygus,1
2018_WMNE_4,Carangidae,Caranx,melampygus,2
2018_WMNE_5,Carangidae,Caranx,melampygus,1
2018_WMNE_6,Carangidae,Caranx,melampygus,2
2018a_CAPEB1_1,Carangidae,Caranx,melampygus,1
2018a_EHR1_6,Carangidae,Caranx,melampygus,1
2018a_EHR2_1,Carangidae,Caranx,melampygus,2
2018a_EHR2_3,Carangidae,Caranx,melampygus,1
2018a_EHR2_6,Carangidae,Caranx,melampygus,1
2018a_EHR3_1,Carangidae,Caranx,melampygus,1
2018a_EHR3_5,Carangidae,Caranx,melampygus,1
2018a_EHR4_1,Carangidae,Caranx,melampygus,1
2018a_EHR4_4,Carangidae,Caranx,melampygus,4
2018a_EHR4_5,Carangidae,Caranx,melampygus,2
2018a_EHR4_6,Carangidae,Caranx,melampygus,2
2018a_WHR1_2,Carangidae,Caranx,melampygus,1
2018_NMAR_4,Carangidae,Caranx,melampygus,7
2018_LAF2_4,Chaetodontidae,Chaetodon,melannotus,1
2018_NBRO_2,Chaetodontidae,Chaetodon,melannotus,1
2018_NBRO_3,Chaetodontidae,Chaetodon,melannotus,2
2018_SBRO_4,Chaetodontidae,Chaetodon,melannotus,2
2018_NROB_2,Labridae,Halichoeres,melanochir,1
2018_CASS3_5,Carcharhinidae,Carcharhinus,melanopterus,1
2018_CASS3_6,Carcharhinidae,Carcharhinus,melanopterus,1
2018_CONIS_1,Carcharhinidae,Carcharhinus,melanopterus,1
2018_CONIS_4,Carcharhinidae,Carcharhinus,melanopterus,1
2018_CONIS_6,Carcharhinidae,Carcharhinus,melanopterus,1
2018_EHR2_1,Carcharhinidae,Carcharhinus,melanopterus,5
2018_EHR2_4,Carcharhinidae,Carcharhinus,melanopterus,2
2018_EHR2_5,Carcharhinidae,Carcharhinus,melanopterus,4
2018_EHR2_6,Carcharhinidae,Carcharhinus,melanopterus,3
2018_FENW1_1,Carcharhinidae,Carcharhinus,melanopterus,1
2018_FENW1_2,Carcharhinidae,Carcharhinus,melanopterus,1
2018_FENW1_4,Carcharhinidae,Carcharhinus,melanopterus,1
2018_FENW1_5,Carcharhinidae,Carcharhinus,melanopterus,2
2018_FENW1_6,Carcharhinidae,Carcharhinus,melanopterus,1
2018_GIBPT1_1,Carcharhinidae,Carcharhinus,melanopterus,2
2018_GIBPT1_2,Carcharhinidae,Carcharhinus,melanopterus,1
2018_GIBPT1_5,Carcharhinidae,Carcharhinus,melanopterus,2
2018_GIBPT1_6,Carcharhinidae,Carcharhinus,melanopterus,2
2018_GIBS1_1,Carcharhinidae,Carcharhinus,melanopterus,1
2018_GIBS1_2,Carcharhinidae,Carcharhinus,melanopterus,3
2018_GIBS1_3,Carcharhinidae,Carcharhinus,melanopterus,3
2018_GIBS1_4,Carcharhinidae,Carcharhinus,melanopterus,2
2018_GIBS1_5,Carcharhinidae,Carcharhinus,melanopterus,1
2018_HATP1_2,Carcharhinidae,Carcharhinus,melanopterus,1
2018_HATP1_4,Carcharhinidae,Carcharhinus,melanopterus,2
2018_LAF1_1,Carcharhinidae,Carcharhinus,melanopterus,3
2018_LAF1_3,Carcharhinidae,Carcharhinus,melanopterus,1
2018_LAF1_4,Carcharhinidae,Carcharhinus,melanopterus,2
2018_LAF1_6,Carcharhinidae,Carcharhinus,melanopterus,3
2018_LAF2_2,Carcharhinidae,Carcharhinus,melanopterus,1
2018_LAF2_3,Carcharhinidae,Carcharhinus,melanopterus,1
2018_LAF2_6,Carcharhinidae,Carcharhinus,melanopterus,1
2018_LAPW1_2,Carcharhinidae,Carcharhinus,melanopterus,1
2018_LAPW1_6,Carcharhinidae,Carcharhinus,melanopterus,2
2018_LGSE2_1,Carcharhinidae,Carcharhinus,melanopterus,5
2018_LGSE2_4,Carcharhinidae,Carcharhinus,melanopterus,1
2018_LGSE3_1,Carcharhinidae,Carcharhinus,melanopterus,4
2018_LGSE3_2,Carcharhinidae,Carcharhinus,melanopterus,8
2018_LGSE3_3,Carcharhinidae,Carcharhinus,melanopterus,1
2018_LGSE3_5,Carcharhinidae,Carcharhinus,melanopterus,2
2018_NMAR_1,Carcharhinidae,Carcharhinus,melanopterus,3
2018_NMAR_2,Carcharhinidae,Carcharhinus,melanopterus,1
2018_NMAR_3,Carcharhinidae,Carcharhinus,melanopterus,1
2018_NMAR_5,Carcharhinidae,Carcharhinus,melanopterus,2
2018_NMAR_6,Carcharhinidae,Carcharhinus,melanopterus,1
2018_NROB_1,Carcharhinidae,Carcharhinus,melanopterus,1
2018_NROB_2,Carcharhinidae,Carcharhinus,melanopterus,1
