Sample,Latitude,Longitude,Date,Time,Location,Status,Site,Depth,Observer,Successful.count,Successful.length,SiteName,Waypoint,BruvType,Zone_ID,UTMzone,Easting,Northing,FieldLead,FieldTeam,MonType,Bottom Temp
CCCI01_1503,-36.07785,136.74165,20150327,13:26:00,Cape du Couedic,No-take,CCCI01,30,DColella,Yes,Yes,Cape du Couedic C,90,Stereo,77,53,656824,6006013,DColella,BST,MPA,
CCCI04_1503,-36.07792,136.72516,20150327,13:37:00,Cape du Couedic,No-take,CCCI04,27,DColella,Yes,Yes,Cape du Couedic C,93,Stereo,77,53,655339,6006032,DColella,BST,MPA,
CCEI01_1503,-36.0866,136.7573,20150327,10:04:00,Cape du Couedic,No-take,CCEI01,30,DColella,Yes,Yes,Cape du Couedic B,100,Stereo,77,53,658216,6005017,DColella,BST,MPA,
CCEI02_1503,-36.08449,136.75765,20150327,10:06:00,Cape du Couedic,No-take,CCEI02,26,DColella,Yes,Yes,Cape du Couedic B,87,Stereo,77,53,658251,6005250,DColella,BST,MPA,
CCEI03_1503,-36.08253,136.75726,20150327,10:07:00,Cape du Couedic,No-take,CCEI03,23,DColella,Yes,Yes,Cape du Couedic B,88,Stereo,77,53,658220,6005468,DColella,BST,MPA,
CCNI01_1503,-36.06024,136.72002,20150327,9:27:00,Cape du Couedic,No-take,CCNI01,19,DColella,Yes,Yes,Cape du Couedic A,84,Stereo,77,53,654911,6008001,DColella,BST,MPA,
CCNI03_1503,-36.05718,136.72335,20150327,9:30:00,Cape du Couedic,No-take,CCNI03,17,DColella,Yes,Yes,Cape du Couedic A,86,Stereo,77,53,655216,6008335,DColella,BST,MPA,
CCNI04_1503,-36.0555,136.7251,20150327,9:31:00,Cape du Couedic,No-take,CCNI04,18,DColella,Yes,Yes,Cape du Couedic A,101,Stereo,77,53,655377,6008519,DColella,BST,MPA,
CCSI01_1503,-36.08212,136.71523,20150327,13:50:00,Cape du Couedic,No-take,CCSI01,30,DColella,Yes,Yes,Cape du Couedic D,94,Stereo,77,53,654436,6005582,DColella,BST,MPA,
CCSI02_1503,-36.08264,136.71852,20150327,13:52:00,Cape du Couedic,No-take,CCSI02,31,DColella,Yes,Yes,Cape du Couedic D,95,Stereo,77,53,654732,6005519,DColella,BST,MPA,
CCSI03_1503,-36.0829,136.72183,20150327,13:55:00,Cape du Couedic,No-take,CCSI03,33,DColella,Yes,Yes,Cape du Couedic D,96,Stereo,77,53,655029,6005484,DColella,BST,MPA,
CCSI04_1503,-36.0833,136.72541,20150327,13:57:00,Cape du Couedic,No-take,CCSI04,35,DColella,Yes,Yes,Cape du Couedic D,97,Stereo,77,53,655351,6005434,DColella,BST,MPA,
ISDI01_1503,-32.50117,133.32629,20150323,9:10:00,Isles of St Francis,No-take,ISDI01,24,DColella,Yes,Yes,Dog Island,58,Stereo,11,53,342766,6402777,DColella,BST,MPA,
ISDI02_1503,-32.49787,133.32655,20150323,9:12:00,Isles of St Francis,No-take,ISDI02,20,DColella,Yes,Yes,Dog Island,59,Stereo,11,53,342784,6403143,DColella,BST,MPA,
ISDI03_1503,-32.49524,133.32648,20150323,9:14:00,Isles of St Francis,No-take,ISDI03,19,DColella,Yes,Yes,Dog Island,60,Stereo,11,53,342773,6403435,DColella,BST,MPA,
ISEO01_1503,-32.37308,133.48834,20150322,11:41:00,Isles of St Francis,Fished,ISEO01,19,DColella,Yes,Yes,Evans Island,54,Stereo,116,53,357790,6417205,DColella,BST,MPA,
ISEO03_1503,-32.37994,133.4882,20150322,11:47:00,Isles of St Francis,Fished,ISEO03,24,DColella,Yes,Yes,Evans Island,56,Stereo,116,53,357787,6416445,DColella,BST,MPA,
ISEO04_1503,-32.38347,133.48554,20150322,11:52:00,Isles of St Francis,Fished,ISEO04,23,DColella,Yes,Yes,Evans Island,57,Stereo,116,53,357543,6416050,DColella,BST,MPA,
ISFI01_1503,-32.57256,133.28561,20150321,10:34:00,Isles of St Francis,No-take,ISFI01,20,DColella,Yes,Yes,Fenelon Island,38,Stereo,11,53,339071,6394801,DColella,BST,MPA,
ISFI02_1503,-32.57402,133.28768,20150321,10:40:00,Isles of St Francis,No-take,ISFI02,21,DColella,Yes,Yes,Fenelon Island,39,Stereo,11,53,339268,6394642,DColella,BST,MPA,
ISFI04_1503,-32.57903,133.29117,20150321,10:48:00,Isles of St Francis,No-take,ISFI04,23,DColella,Yes,Yes,Fenelon Island,41,Stereo,11,53,339604,6394092,DColella,BST,MPA,
ISFO01_1503,-32.47564,133.33662,20150321,14:44:00,Isles of St Francis,Fished,ISFO01,15,DColella,Yes,Yes,Freeling Island,45,Stereo,114,53,343692,6405623,DColella,BST,MPA,
ISFO02_1503,-32.4744,133.33893,20150321,14:40:00,Isles of St Francis,Fished,ISFO02,18,DColella,Yes,Yes,Freeling Island,44,Stereo,114,53,343907,6405764,DColella,BST,MPA,
ISLO01_1503,-32.39202,133.37432,20150322,10:38:00,Isles of St Francis,Fished,ISLO01,21,DColella,Yes,Yes,Lacey Island,50,Stereo,114,53,347094,6414948,DColella,BST,MPA,
ISLO02_1503,-32.39192,133.36942,20150322,10:42:00,Isles of St Francis,Fished,ISLO02,24,DColella,Yes,Yes,Lacey Island,51,Stereo,114,53,346633,6414952,DColella,BST,MPA,
ISLO03_1503,-32.39192,133.37149,20150322,10:46:00,Isles of St Francis,Fished,ISLO03,24,DColella,Yes,Yes,Lacey Island,52,Stereo,114,53,346828,6414955,DColella,BST,MPA,
ISMI01_1503,-32.55123,133.28634,20150321,9:47:00,Isles of St Francis,No-take,ISMI01,20,DColella,Yes,Yes,Massilon Island,34,Stereo,11,53,339101,6397167,DColella,BST,MPA,
ISMI02_1503,-32.55177,133.28882,20150321,9:49:00,Isles of St Francis,No-take,ISMI02,18,DColella,Yes,Yes,Massilon Island,35,Stereo,11,53,339335,6397111,DColella,BST,MPA,
ISMI03_1503,-32.55222,133.291,20150321,10:00:00,Isles of St Francis,No-take,ISMI03,18,DColella,Yes,Yes,Massilon Island,36,Stereo,11,53,339541,6397064,DColella,BST,MPA,
ISMI04_1503,-32.55291,133.2934,20150321,10:06:00,Isles of St Francis,No-take,ISMI04,16,DColella,Yes,Yes,Massilon Island,37,Stereo,11,53,339767,6396991,DColella,BST,MPA,
ISPI01_1503,-32.49106,133.30471,20150323,9:33:00,Isles of St Francis,No-take,ISPI01,18,DColella,Yes,Yes,Petrel Cove - St Francis Island,62,Stereo,11,53,340720,6403866,DColella,BST,MPA,
ISPI02_1503,-32.48982,133.30282,20150323,9:36:00,Isles of St Francis,No-take,ISPI02,18,DColella,Yes,No,Petrel Cove - St Francis Island,63,Stereo,11,53,340540,6404001,DColella,BST,MPA,
ISPI03_1503,-32.49023,133.2974,20150323,9:40:00,Isles of St Francis,No-take,ISPI03,16,DColella,Yes,Yes,Petrel Cove - St Francis Island,64,Stereo,11,53,340032,6403947,DColella,BST,MPA,
ISPI04_1503,-32.4901,133.29453,20150323,9:45:00,Isles of St Francis,No-take,ISPI04,16,DColella,Yes,Yes,Petrel Cove - St Francis Island,65,Stereo,11,53,339762,6403957,DColella,BST,MPA,
ISRO01_1503,-32.45485,133.67367,20150324,8:39:00,Isles of St Francis,Fished,ISRO01,20,DColella,Yes,Yes,Franklin Islands C,73,Stereo,116,53,375339,6408371,DColella,BST,MPA,
ISRO02_1503,-32.45337,133.67616,20150324,8:47:00,Isles of St Francis,Fished,ISRO02,18,DColella,Yes,Yes,Franklin Islands C,74,Stereo,116,53,375571,6408538,DColella,BST,MPA,
ISRO03_1503,-32.45272,133.67843,20150324,8:48:00,Isles of St Francis,Fished,ISRO03,16,DColella,Yes,Yes,Franklin Islands C,75,Stereo,116,53,375783,6408613,DColella,BST,MPA,
ISRO04_1503,-32.452,133.68089,20150324,8:51:00,Isles of St Francis,Fished,ISRO04,15,DColella,Yes,Yes,Franklin Islands C,76,Stereo,116,53,376013,6408696,DColella,BST,MPA,
ISSI01_1503,-32.50807,133.31211,20150321,15:33:00,Isles of St Francis,No-take,ISSI01,20,DColella,Yes,Yes,St Francis Island,49,Stereo,11,53,341445,6401991,DColella,BST,MPA,
ISSI02_1503,-32.51767,133.30823,20150321,15:15:00,Isles of St Francis,No-take,ISSI02,17,DColella,Yes,Yes,St Francis Island,47,Stereo,11,53,341098,6400921,DColella,BST,MPA,
ISSI03_1503,-32.52035,133.31191,20150321,15:21:00,Isles of St Francis,No-take,ISSI03,22,DColella,Yes,Yes,St Francis Island,48,Stereo,11,53,341448,6400629,DColella,BST,MPA,
ISSI04_1503,-32.52095,133.30877,20150321,15:10:00,Isles of St Francis,No-take,ISSI04,15,DColella,Yes,Yes,St Francis Island,46,Stereo,11,53,341154,6400558,DColella,BST,MPA,
PENI01_1503,-33.95114,134.27788,20150324,8:45:00,Pearson Isles,No-take,PENI01,15,DColella,Yes,Yes,Pearson Island North In 01,80,Stereo,23,53,433275,6243027,DColella,BST,MPA,
PENI02_1503,-33.94999,134.27968,20150324,8:46:00,Pearson Isles,No-take,PENI02,19,DColella,Yes,No,Pearson Island North In 02,81,Stereo,23,53,433440,6243155,DColella,BST,MPA,
PENI03_1503,-33.9476,134.27831,20150324,8:48:00,Pearson Isles,No-take,PENI03,18,DColella,Yes,Yes,Pearson Island North In 03,82,Stereo,23,53,433312,6243419,DColella,BST,MPA,
PENI04_1503,-33.94562,134.27811,20150324,8:50:00,Pearson Isles,No-take,PENI04,21,DColella,Yes,Yes,Pearson Island North In 04,83,Stereo,23,53,433292,6243639,DColella,BST,MPA,
PESI01_1503,-33.9636,134.2747,20150324,8:30:00,Pearson Isles,No-take,PESI01,18,DColella,Yes,Yes,Pearson Island South In 01,103,Stereo,23,53,432991,6241643,DColella,BST,MPA,
PESI02_1503,-33.9624,134.27313,20150324,8:32:00,Pearson Isles,No-take,PESI02,15,DColella,Yes,Yes,Pearson Island South In 02,77,Stereo,23,53,432845,6241775,DColella,BST,MPA,
PESI03_1503,-33.95393,134.27109,20150324,8:39:00,Pearson Isles,No-take,PESI03,15,DColella,Yes,Yes,Pearson Island South In 03,78,Stereo,23,53,432650,6242713,DColella,BST,MPA,
PESI04_1503,-33.95288,134.27346,20150324,8:41:00,Pearson Isles,No-take,PESI04,21,DColella,Yes,Yes,Pearson Island South In 04,79,Stereo,23,53,432868,6242831,DColella,BST,MPA,
CHHO01_1511,-35.32314744,136.9095666,20151117,13:52:17,Chinamans Hat,Fished,CHHO,15,JSwales,Yes,Yes,Chinaman's Hat Haystack Is Out,541,Stereo,144,53,673574,6089447,DColella,BST,MPA,17.8
CHHO02_1511,-35.32044738,136.9092297,20151117,13:46:31,Chinamans Hat,Fished,CHHO,12,DColella,Yes,Yes,Chinaman's Hat Haystack Is Out,540,Stereo,144,53,673549,6089747,DColella,BST,MPA,17.8
CHHO03_1511,-35.31856078,136.90682,20151117,13:35:42,Chinamans Hat,Fished,CHHO,15,DColella,Yes,Yes,Chinaman's Hat Haystack Is Out,539,Stereo,144,53,673334,6089961,DColella,BST,MPA,17.8
CHHO04_1511,-35.31952344,136.904141,20151117,13:30:54,Chinamans Hat,Fished,CHHO,18,JHicks,Yes,Yes,Chinaman's Hat Haystack Is Out,538,Stereo,144,53,673089,6089859,DColella,BST,MPA,17.8
CHNI01_1511,-35.30182513,136.9472247,20151117,11:33:56,Chinamans Hat,No-take,CHNI,18,MKennedy,Yes,Yes,Chinaman's Hat North In,531,Stereo,55,53,677044,6091746,DColella,BST,MPA,18.3
CHNI02_1511,-35.30333874,136.944377,20151117,11:40:33,Chinamans Hat,No-take,CHNI,18,DColella,Yes,Yes,Chinaman's Hat North In,532,Stereo,55,53,676782,6091583,DColella,BST,MPA,18.3
CHNI03_1511,-35.30483231,136.9419611,20151117,11:49:43,Chinamans Hat,No-take,CHNI,19,DColella,Yes,Yes,Chinaman's Hat North In,533,Stereo,55,53,676559,6091422,DColella,BST,MPA,18.3
CHNI04_1511,-35.30667817,136.9392138,20151117,11:56:10,Chinamans Hat,No-take,CHNI,19,MKennedy,Yes,Yes,Chinaman's Hat North In,534,Stereo,55,53,676305,6091222,DColella,BST,MPA,18.3
CHNO01_1511,-35.30602179,136.8844132,20151116,11:23:38,Chinamans Hat,Fished,CHNO,19,JHicks,Yes,Yes,Chinaman's Hat North Out,507,Stereo,144,53,671324,6091391,DColella,BST,MPA,17.4
CHNO02_1511,-35.30456417,136.8875052,20151116,11:39:39,Chinamans Hat,Fished,CHNO,19,JHicks,Yes,Yes,Chinaman's Hat North Out,508,Stereo,144,53,671608,6091547,DColella,BST,MPA,17.4
CHNO03_1511,-35.30392019,136.8900016,20151116,11:48:17,Chinamans Hat,Fished,CHNO,18,JHicks,Yes,Yes,Chinaman's Hat North Out,509,Stereo,144,53,671836,6091614,DColella,BST,MPA,17.4
CHNO04_1511,-35.30308225,136.8923633,20151116,11:57:48,Chinamans Hat,Fished,CHNO,18,JHicks,Yes,Yes,Chinaman's Hat North Out,510,Stereo,144,53,672053,6091703,DColella,BST,MPA,17.4
