Sample,Family,Genus,Species,Count,Length,Code,Filename,Frame,Time (mins),Precision (mm),RMS (mm),Range (mm),Direction (deg),Comment,Stage,Activity,Length_Comment
CACI03_1612,Scorpididae,Scorpis,aequipinnis,1,207.767,37361004,CACI03_1612_L.avi,82260,27.42,0.606,2.065,708.344,20.023,,AD,Attracted,
CACI03_1612,Scorpididae,Scorpis,aequipinnis,1,211.268,37361004,CACI03_1612_L.avi,82260,27.42,0.685,0.324,836.684,16.938,,AD,Attracted,
CACI04_1612,Scorpididae,Scorpis,aequipinnis,1,179.649,37361004,CACI04_1612_L.avi,123414,41.138,0.975,1.044,1138.82,14.903,,AD,Attracted,
CACI04_1612,Scorpididae,Scorpis,aequipinnis,1,208.255,37361004,CACI04_1612_L.avi,123414,41.138,1.513,0.766,1325.412,8.367,,AD,Attracted,
CACI04_1612,Scorpididae,Scorpis,aequipinnis,1,277.387,37361004,CACI04_1612_L.avi,123461,41.1537,2.349,0.825,1290.883,27.011,,AD,Attracted,
CACI04_1612,Scorpididae,Scorpis,aequipinnis,1,262.27,37361004,CACI04_1612_L.avi,123461,41.1537,5.538,0.499,1822.426,14.142,,AD,Attracted,
CACI04_1612,Scorpididae,Scorpis,aequipinnis,1,161.402,37361004,CACI04_1612_L.avi,123479,41.1597,3.47,4.408,1539.374,5.995,,AD,Attracted,
CANI01_1612,Scorpididae,Scorpis,aequipinnis,1,211.708,37361004,CANI01_1612_L.avi,91303,30.4343,1.967,11.362,2115.638,4.007,,AD,Attracted,
CANI01_1612,Scorpididae,Scorpis,aequipinnis,1,255.35,37361004,CANI01_1612_L.avi,91314,30.438,2.549,14.394,2005.465,7.362,,AD,Attracted,
CANI03_1612,Scorpididae,Scorpis,aequipinnis,1,216.705,37361004,CANI03_1612_L.avi,153518,51.1727,1.88,4.642,1306.702,14.538,,,Attracted,
CANI03_1612,Scorpididae,Scorpis,aequipinnis,1,173.006,37361004,CANI03_1612_L.avi,153518,51.1727,1.191,4.735,1439.024,16.409,,,Attracted,
CANI03_1612,Scorpididae,Scorpis,aequipinnis,1,187.456,37361004,CANI03_1612_L.avi,153537,51.179,0.747,0.56,1189.486,11.488,,,Attracted,
CANI04_1612,Scorpididae,Scorpis,aequipinnis,1,181.421,37361004,CANI04_1612_L.avi,112179,37.393,2.573,2.596,1790.484,18.565,,AD,Attracted,
CANI04_1612,Scorpididae,Scorpis,aequipinnis,1,207.001,37361004,CANI04_1612_L.avi,112398,37.466,2.008,4.166,1663.468,9.035,,AD,Passing,
CANO01_1612,Scorpididae,Scorpis,aequipinnis,1,238.284,37361004,CANO01_1612_L.avi,85131,28.377,0.65,0.56,1040.962,10.554,,,Passing,
CANO03_1612,Scorpididae,Scorpis,aequipinnis,1,262.026,37361004,CANO03_1612_L.avi,66965,22.3217,1.119,0.907,1828.113,4.873,,AD,Attracted,
CANO03_1612,Scorpididae,Scorpis,aequipinnis,1,193.844,37361004,CANO03_1612_L.avi,67005,22.335,1.071,0.429,1630.206,7.837,,AD,Attracted,
CANO04_1612,Scorpididae,Scorpis,aequipinnis,1,255.227,37361004,CANO04_1612_L.avi,133635,44.545,4.552,5.818,1997.147,16.78,,AD,Passing,
CACI01_1612,Scorpididae,Tilodon,sexfasciatus,1,191.194,37361003,CACI01_1612_L.avi,151105,50.3683,1.714,1.582,1376.327,22.589,,AD,Passing,
CANI01_1612,Scorpididae,Tilodon,sexfasciatus,1,194.635,37361003,CANI01_1612_L.avi,152209,50.7363,4.589,13.13,2291.783,13.026,,AD,Passing,
CANO02_1612,Scorpididae,Tilodon,sexfasciatus,1,180.905,37361003,CANO02_1612_L.avi,36704,12.2347,1.011,0.779,1680.203,10.86,lump of reef 1.5 m in front of cameras,AD,Passing,
CANO03_1612,Scorpididae,Tilodon,sexfasciatus,1,183.625,37361003,CANO03_1612_L.avi,53800,17.9333,4.296,1.032,2161.828,12.198,,AD,Passing,
CASI04_1612,Sillaginidae,Sillaginodes,punctatus,1,390.459,37330001,CASI04_1612_L.avi,19713,13.142,3.177,0.959,1521.165,19.727,Thick sediment covering reef,AD,Passing,
CASI04_1612,Sillaginidae,Sillaginodes,punctatus,1,220.607,37330001,CASI04_1612_L.avi,19864,13.2427,0.97,0.229,1065.152,13.39,Thick sediment covering reef,AD,Passing,
CASI04_1612,Sillaginidae,Sillago,sp,1,191.701,37330904,CASI04_1612_L.avi,21086,14.0573,1.534,0.752,1140.85,25.705,Thick sediment covering reef,AD,Passing,
CASI04_1612,Sillaginidae,Sillago,sp,1,171.689,37330904,CASI04_1612_L.avi,21086,14.0573,1.779,0.734,1201.05,23.541,Thick sediment covering reef,AD,Passing,
CASI04_1612,Sillaginidae,Sillago,sp,1,175.974,37330904,CASI04_1612_L.avi,21086,14.0573,1.934,2.26,1183.155,22.553,Thick sediment covering reef,AD,Passing,
CASI04_1612,Sillaginidae,Sillago,sp,1,170.953,37330904,CASI04_1612_L.avi,21091,14.0607,1.573,0.29,1539.394,11.907,Thick sediment covering reef,AD,Passing,
ARSO01_1612,Sparidae,Pagrus,auratus,1,275.462,37353001,ARSO01_1612_L.avi,127186,42.3953,2.036,16.067,1737.952,17.639,,,Attracted,
ARSO02_1612,Sparidae,Pagrus,auratus,1,277.081,37353001,ARSO02_1612_L.avi,126623,42.2077,2.455,4.008,2519.01,6.608,,,Attracted,
ARSO02_1612,Sparidae,Pagrus,auratus,1,322.742,37353001,ARSO02_1612_L.avi,126626,42.2087,1.683,0.969,2007.155,9.631,,,Attracted,
ARSO02_1612,Sparidae,Pagrus,auratus,1,306.34,37353001,ARSO02_1612_L.avi,126693,42.231,1.313,2.938,2288.397,7.402,,,Attracted,
ARSO02_1612,Sparidae,Pagrus,auratus,1,279.566,37353001,ARSO02_1612_L.avi,126758,42.2527,1.639,1.505,2308.077,6.929,,,Attracted,
ARSO02_1612,Sparidae,Pagrus,auratus,1,298.002,37353001,ARSO02_1612_L.avi,126816,42.272,2.008,1.02,2924.256,8.208,,,Attracted,
ARSO02_1612,Sparidae,Pagrus,auratus,1,289.724,37353001,ARSO02_1612_L.avi,126816,42.272,1.744,1.103,2405.918,9.872,,,Attracted,
ARSO02_1612,Sparidae,Pagrus,auratus,1,282.633,37353001,ARSO02_1612_L.avi,126905,42.3017,2.352,3.282,1786.564,16.272,,,Attracted,
CACI01_1612,Sparidae,Pagrus,auratus,1,232.588,37353001,CACI01_1612_L.avi,115864,38.6213,2.582,0.522,1226.942,26.653,,AD,Passing,
CANI02_1612,Sparidae,Pagrus,auratus,1,286.486,37353001,CANI02_1612_L.avi,159768,53.256,1.568,1.337,1676.321,6.531,,,Attracted,
CANI02_1612,Sparidae,Pagrus,auratus,1,269.988,37353001,CANI02_1612_L.avi,159784,53.2613,1.994,1.505,1869.434,4.235,,,Attracted,
CANI02_1612,Sparidae,Pagrus,auratus,1,263.698,37353001,CANI02_1612_L.avi,159800,53.2667,1.785,0.48,1714.959,9.455,,,Attracted,
CANI02_1612,Sparidae,Pagrus,auratus,1,244.821,37353001,CANI02_1612_L.avi,159850,53.2833,1.284,0.39,1943.887,6.186,,,Attracted,
CANI02_1612,Sparidae,Pagrus,auratus,1,293.456,37353001,CANI02_1612_L.avi,159910,53.3033,1.448,1.309,1954.155,5.043,,,Attracted,
CASI01_1612,Sparidae,Pagrus,auratus,1,246.853,37353001,CASI01_1612_L.avi,88674,59.116,1.222,0.811,1289.412,23.597,,,Attracted,
CASI03_1612,Sparidae,Pagrus,auratus,1,286.735,37353001,CASI03_1612_L.avi,49960,33.3067,2.298,2.427,1424.878,16.021,,,Attracted,
CASI03_1612,Sparidae,Pagrus,auratus,1,320.41,37353001,CASI03_1612_L.avi,49979,33.3193,0.701,0.394,867.647,9.691,,,Attracted,
CASI04_1612,Sparidae,Pagrus,auratus,1,232.646,37353001,CASI04_1612_L.avi,82656,55.104,1.849,0.074,1188.835,5.834,Thick sediment covering reef,AD,Feeding,
CASO04_1612,Sparidae,Pagrus,auratus,1,192.865,37353001,CASO04_1612_L.avi,134706,44.902,1.84,0.639,1925.924,1.639,,J,Passing,
CUWO04_1701,Terapontidae,Pelates,octolineatus,1,120.126,37321020,CUWO04_1701_L.avi,140148,46.716,0.905,0.014,1187.159,10.859,,AD,Attracted,
CUWO02_1701,Arripidae,Arripis,georgianus,1,100.278,37344001,CUWO02_1701_L.avi,27515,9.1717,3.407,0.183,1697.287,15.013,,J,Attracted,
CUEI02_1701,Terapontidae,Pelates,octolineatus,1,170.45,37321020,CUEI02_1701_L.avi,172748,57.5827,1.132,0.189,1294.821,9.956,,AD,Passing,
CUWI04_1701,Terapontidae,Pelates,octolineatus,1,209.108,37321020,CUWI04_1701_R.avi,111535,37.1783,4.58,0.195,1615.597,10.507,,AD,Feeding,
CUEI02_1701,Terapontidae,Pelates,octolineatus,1,156.366,37321020,CUEI02_1701_L.avi,172748,57.5827,1.689,0.227,1239.724,11.802,,AD,Passing,
CUEI02_1701,Arripidae,Arripis,georgianus,1,92.658,37344001,CUEI02_1701_L.avi,58625,19.5417,1.165,0.306,963.812,24.988,,J,Attracted,
CUEI02_1701,Terapontidae,Pelates,octolineatus,1,171.804,37321020,CUEI02_1701_L.avi,172748,57.5827,1.663,0.313,1118.366,23.563,,AD,Passing,
CUEI03_1701,Arripidae,Arripis,georgianus,1,87.066,37344001,CUEI03_1701_L.avi,117294,39.098,0.657,0.369,893.46,11.967,,J,Attracted,
CUEI02_1701,Terapontidae,Pelates,octolineatus,1,118.435,37321020,CUEI02_1701_L.avi,172748,57.5827,1.261,0.373,1570.506,13.451,,AD,Passing,
CUEI02_1701,Arripidae,Arripis,georgianus,1,96.1,37344001,CUEI02_1701_L.avi,58625,19.5417,2.21,0.377,1364.573,19.808,,J,Attracted,
CUEI03_1701,Arripidae,Arripis,georgianus,1,85.529,37344001,CUEI03_1701_L.avi,117294,39.098,0.64,0.388,774.768,18.794,,J,Attracted,
CUWO02_1701,Terapontidae,Pelates,octolineatus,1,146.426,37321020,CUWO02_1701_L.avi,64527,21.509,1.943,0.393,1396.117,26.148,,AD,Attracted,
CUWI02_1701,Sillaginidae,Sillaginodes,punctatus,1,289.742,37330001,CUWI02_1701_L.avi,141589,47.1963,3.41,0.404,1577.177,28.477,,AD,Passing,
CUWI04_1701,Terapontidae,Pelates,octolineatus,1,181.38,37321020,CUWI04_1701_R.avi,111535,37.1783,3.198,0.42,1817.266,10.03,,AD,Feeding,
CUWO02_1701,Terapontidae,Pelates,octolineatus,1,140.3,37321020,CUWO02_1701_L.avi,64527,21.509,0.783,0.425,865.424,16.78,,AD,Attracted,
CUWI01_1701,Terapontidae,Pelates,octolineatus,1,165.535,37321020,CUWI01_1701_L.avi,39847,13.2823,1.534,0.431,1165.028,17.499,,AD,Attracted,
CUWO04_1701,Terapontidae,Pelates,octolineatus,1,146.838,37321020,CUWO04_1701_L.avi,140148,46.716,1.715,0.434,1231.345,8.329,,AD,Attracted,
CUEI02_1701,Arripidae,Arripis,georgianus,1,88.956,37344001,CUEI02_1701_L.avi,58625,19.5417,0.892,0.44,1008.199,17.252,,J,Attracted,
CUEI02_1701,Arripidae,Arripis,georgianus,1,92.145,37344001,CUEI02_1701_L.avi,58625,19.5417,0.983,0.452,1057.493,22.981,,AD,Passing,
CUWI02_1701,Terapontidae,Pelates,octolineatus,1,192.635,37321020,CUWI02_1701_L.avi,30605,10.2017,1.506,0.46,1183.391,5.512,,AD,Attracted,
CUWI04_1701,Terapontidae,Pelates,octolineatus,1,177.879,37321020,CUWI04_1701_R.avi,111535,37.1783,1.453,0.471,1719.175,7.033,,AD,Feeding,
CUWO04_1701,Terapontidae,Pelates,octolineatus,1,134.359,37321020,CUWO04_1701_L.avi,140148,46.716,1.371,0.476,1123.393,6.952,,AD,Attracted,
CUWI04_1701,Terapontidae,Pelates,octolineatus,1,163.608,37321020,CUWI04_1701_R.avi,111535,37.1783,1.411,0.518,1660.384,7.57,,AD,Feeding,
CUWO03_1701,Terapontidae,Pelates,octolineatus,1,189.957,37321020,CUWO03_1701_L.avi,90426,30.142,0.981,0.528,1229.801,14.066,,AD,Attracted,
CUEI04_1701,Arripidae,Arripis,georgianus,1,92.181,37344001,CUEI04_1701_L.avi,49583,16.5277,2.253,0.545,1529.481,30.473,,J,Attracted,
CUWO01_1701,Arripidae,Arripis,georgianus,1,95.643,37344001,CUWO01_1701_L.avi,101783,33.9277,0.745,0.556,880.407,21.97,,J,Attracted,
CUEO04_1701,Sparidae,Pagrus,auratus,1,151.093,37353001,CUEO04_1701_L.avi,47509,15.8363,1.878,0.577,1497.292,16.901,,J,Attracted,
CUEI02_1701,Terapontidae,Pelates,octolineatus,1,132.782,37321020,CUEI02_1701_L.avi,172748,57.5827,1.332,0.577,1297.553,14.407,,AD,Passing,
CUEO01_1701,Terapontidae,Pelates,octolineatus,1,127.423,37321020,CUEO01_1701_L.avi,135549,45.183,0.908,0.581,868.285,10.234,,AD,Attracted,
CUEI02_1701,Terapontidae,Pelates,octolineatus,1,134.343,37321020,CUEI02_1701_L.avi,172748,57.5827,1.296,0.584,1326.945,7.404,,AD,Passing,
CUEO03_1701,Terapontidae,Pelates,octolineatus,1,219.505,37321020,CUEO03_1701_L.avi,70553,23.5177,1.213,0.608,1402.225,8.624,,AD,Attracted,
CUWO03_1701,Terapontidae,Pelates,octolineatus,1,189.336,37321020,CUWO03_1701_L.avi,90426,30.142,1.411,0.635,1081.381,18.648,,AD,Attracted,
CUEO04_1701,Terapontidae,Pelates,octolineatus,1,210.938,37321020,CUEO04_1701_L.avi,163217,54.4057,1.089,0.674,1121.168,7.91,,AD,Attracted,
CUWO02_1701,Terapontidae,Pelates,octolineatus,1,160.906,37321020,CUWO02_1701_L.avi,64527,21.509,1.176,0.679,1255.031,12.446,,AD,Attracted,
CUWO01_1701,Sparidae,Pagrus,auratus,1,248.792,37353001,CUWO01_1701_L.avi,96188,32.0627,6.652,0.685,2127.738,27.556,,J,Attracted,
CUWI04_1701,Arripidae,Arripis,georgianus,1,98.581,37344001,CUWI04_1701_R.avi,48292,16.0973,2.264,0.691,1429.435,12.817,,AD,Attracted,
CUWI02_1701,Terapontidae,Pelates,octolineatus,1,193.391,37321020,CUWI02_1701_L.avi,30605,10.2017,1.333,0.71,1100.197,15.363,,AD,Attracted,
CUEI04_1701,Terapontidae,Pelates,octolineatus,1,163.478,37321020,CUEI04_1701_L.avi,95101,31.7003,2.555,0.711,1529.745,16.914,,AD,Attracted,
CUEI04_1701,Terapontidae,Pelates,octolineatus,1,141.852,37321020,CUEI04_1701_L.avi,95101,31.7003,1.653,0.741,1479.671,17.312,,AD,Attracted,
CUEO03_1701,Terapontidae,Pelates,octolineatus,1,130.21,37321020,CUEO03_1701_L.avi,70553,23.5177,3.988,0.779,1396.389,15.919,,AD,Attracted,
CUEI02_1701,Arripidae,Arripis,georgianus,1,95.941,37344001,CUEI02_1701_L.avi,58625,19.5417,2.993,0.783,1278.828,12.71,,J,Attracted,
CUWI02_1701,Terapontidae,Pelates,octolineatus,1,180.272,37321020,CUWI02_1701_L.avi,30605,10.2017,1.647,0.83,945.793,14.297,,AD,Attracted,
CUWO02_1701,Arripidae,Arripis,georgianus,1,97.636,37344001,CUWO02_1701_L.avi,27515,9.1717,3.456,0.841,1579.367,27.731,,J,Attracted,
CUEO03_1701,Terapontidae,Pelates,octolineatus,1,106.038,37321020,CUEO03_1701_L.avi,70553,23.5177,3.395,0.852,1493.42,2.456,,AD,Attracted,
CUEI04_1701,Arripidae,Arripis,georgianus,1,88.326,37344001,CUEI04_1701_L.avi,49583,16.5277,2.033,0.862,1845.004,21.874,,J,Attracted,
CUWO02_1701,Terapontidae,Pelates,octolineatus,1,158.393,37321020,CUWO02_1701_L.avi,64527,21.509,0.939,0.907,1070.73,18.269,,AD,Attracted,
CUWI02_1701,Terapontidae,Pelates,octolineatus,1,165.698,37321020,CUWI02_1701_L.avi,30605,10.2017,1.13,0.951,1185.051,13.973,,AD,Attracted,
CUWO03_1701,Terapontidae,Pelates,octolineatus,1,207.565,37321020,CUWO03_1701_L.avi,90426,30.142,0.902,0.951,1082.918,18.981,,AD,Attracted,
CUWI02_1701,Terapontidae,Pelates,octolineatus,1,176.583,37321020,CUWI02_1701_L.avi,30605,10.2017,1.458,0.972,954.576,25.21,,AD,Attracted,
CUEI02_1701,Terapontidae,Pelates,octolineatus,1,178.155,37321020,CUEI02_1701_L.avi,172748,57.5827,1.68,0.976,1274.519,13.24,,AD,Passing,
CUEO01_1701,Terapontidae,Pelates,octolineatus,1,128.672,37321020,CUEO01_1701_L.avi,135549,45.183,0.856,0.989,917.009,12.622,,AD,Attracted,
CUWI04_1701,Terapontidae,Pelates,octolineatus,1,158.633,37321020,CUWI04_1701_R.avi,111535,37.1783,1.32,1.005,1520.026,11.275,,AD,Feeding,
CUEI02_1701,Arripidae,Arripis,georgianus,1,93.35,37344001,CUEI02_1701_L.avi,58625,19.5417,1.362,1.031,934.199,17.673,,J,Passing,
CUWO04_1701,Terapontidae,Pelates,octolineatus,1,151.958,37321020,CUWO04_1701_L.avi,140148,46.716,1.759,1.037,1033.46,16.785,,AD,Attracted,
CUWO04_1701,Terapontidae,Pelates,octolineatus,1,136.292,37321020,CUWO04_1701_L.avi,140148,46.716,0.938,1.049,1125.91,7.269,,AD,Attracted,
CUEO04_1701,Terapontidae,Pelates,octolineatus,1,102.794,37321020,CUEO04_1701_L.avi,163217,54.4057,0.906,1.08,881.404,23.265,,AD,Attracted,
CUEO03_1701,Terapontidae,Pelates,octolineatus,1,121.617,37321020,CUEO03_1701_L.avi,70553,23.5177,3.325,1.096,1357.798,19.857,,AD,Passing,
CUWO04_1701,Terapontidae,Pelates,octolineatus,1,145.435,37321020,CUWO04_1701_L.avi,140148,46.716,1.093,1.127,1142.298,17.79,,AD,Attracted,
CUEO01_1701,Terapontidae,Pelates,octolineatus,1,125.293,37321020,CUEO01_1701_L.avi,135549,45.183,1.134,1.128,814,21.076,,AD,Attracted,
CUEI01_1701,Terapontidae,Pelates,octolineatus,1,199.149,37321020,CUEI01_1701_L.avi,164059,54.6863,0.987,1.14,1079.263,11.544,,AD,Attracted,
CUWO02_1701,Arripidae,Arripis,georgianus,1,91.72,37344001,CUWO02_1701_L.avi,27515,9.1717,0.98,1.17,1014.016,14.762,,J,Attracted,
CUWO01_1701,Arripidae,Arripis,georgianus,1,88.27,37344001,CUWO01_1701_L.avi,101783,33.9277,0.571,1.189,739.984,15.563,,J,Attracted,
CUWO02_1701,Arripidae,Arripis,georgianus,1,95.646,37344001,CUWO02_1701_L.avi,27515,9.1717,1.132,1.189,1083.853,24.193,,J,Attracted,
CUEI03_1701,Tetraodontidae,Torquigener,pleurogramma,1,186.013,37467030,CUEI03_1701_L.avi,27653,9.2177,2.351,1.189,1915.082,16.513,,AD,Passing,
CUWO01_1701,Terapontidae,Pelates,octolineatus,1,129.45,37321020,CUWO01_1701_L.avi,87310,29.1033,1.555,1.208,1146.633,22.575,,AD,Attracted,
CUWO02_1701,Terapontidae,Pelates,octolineatus,1,165.236,37321020,CUWO02_1701_L.avi,64527,21.509,3.168,1.24,1301.795,11.307,,AD,Attracted,
CUEI04_1701,Terapontidae,Pelates,octolineatus,1,157.627,37321020,CUEI04_1701_L.avi,95101,31.7003,3.402,1.255,1362.456,20.656,,AD,Attracted,
CUEI03_1701,Arripidae,Arripis,georgianus,1,94.249,37344001,CUEI03_1701_L.avi,117294,39.098,0.822,1.315,961.57,9.989,,J,Attracted,
CUWO04_1701,Terapontidae,Pelates,octolineatus,1,144.107,37321020,CUWO04_1701_L.avi,140148,46.716,1.734,1.327,1168.155,19.195,,AD,Attracted,
CUEO04_1701,Tetraodontidae,Torquigener,pleurogramma,1,187.202,37467030,CUEO04_1701_L.avi,80207,26.7357,3.515,1.344,1436.664,26.597,,AD,Attracted,
CUWO01_1701,Terapontidae,Pelates,octolineatus,1,92.5,37321020,CUWO01_1701_L.avi,87310,29.1033,1.246,1.404,1144.427,29.712,,AD,Attracted,
CUWO01_1701,Terapontidae,Pelates,octolineatus,1,108.387,37321020,CUWO01_1701_L.avi,87310,29.1033,1.573,1.415,1257.828,32.863,,AD,Attracted,
CUWI04_1701,Arripidae,Arripis,georgianus,1,98.445,37344001,CUWI04_1701_R.avi,48292,16.0973,2.101,1.425,1222.871,15.204,,AD,Attracted,
CUWO01_1701,Arripidae,Arripis,georgianus,1,90.748,37344001,CUWO01_1701_L.avi,101783,33.9277,0.525,1.506,583.976,3.914,,J,Attracted,
CUEI04_1701,Sillaginidae,Sillaginodes,punctatus,1,282.373,37330001,CUEI04_1701_L.avi,61589,20.5297,4.723,1.538,1758.545,16.025,,AD,Passing,
CUEI03_1701,Pinguipedidae,Parapercis,haackei,1,81.261,37390004,CUEI03_1701_L.avi,58361,19.4537,1.36,1.541,1349.425,17.721,,AD,Attracted,
CUEI03_1701,Arripidae,Arripis,georgianus,1,98.217,37344001,CUEI03_1701_L.avi,117294,39.098,0.894,1.593,979.813,25.972,,J,Attracted,
CUEI04_1701,Arripidae,Arripis,georgianus,1,88.524,37344001,CUEI04_1701_L.avi,49583,16.5277,4.154,1.594,1749.277,30.516,,J,Attracted,
CUWO02_1701,Arripidae,Arripis,georgianus,1,101.014,37344001,CUWO02_1701_L.avi,27515,9.1717,1.783,1.6,1233.122,6.046,,J,Attracted,
CUWO01_1701,Terapontidae,Pelates,octolineatus,1,122.914,37321020,CUWO01_1701_L.avi,87310,29.1033,1.032,1.675,1147.35,15.01,,AD,Attracted,
CUWO04_1701,Terapontidae,Pelates,octolineatus,1,138.097,37321020,CUWO04_1701_L.avi,140148,46.716,1.812,1.711,1205.738,6.475,,AD,Attracted,
CUWO04_1701,Terapontidae,Pelates,octolineatus,1,125.086,37321020,CUWO04_1701_L.avi,140148,46.716,1.424,1.742,1114.347,19.062,,AD,Attracted,
CUWO04_1701,Terapontidae,Pelates,octolineatus,1,118.697,37321020,CUWO04_1701_L.avi,140148,46.716,1.318,1.762,1019.089,23.859,,AD,Attracted,
CUWO04_1701,Terapontidae,Pelates,octolineatus,1,129.702,37321020,CUWO04_1701_L.avi,140148,46.716,1.167,1.863,1136.448,25.355,,AD,Attracted,
CUEI03_1701,Terapontidae,Pelates,octolineatus,1,150.407,37321020,CUEI03_1701_L.avi,131877,43.959,0.682,1.877,839.58,12.409,,AD,Attracted,
CUWI04_1701,Arripidae,Arripis,georgianus,1,106.018,37344001,CUWI04_1701_R.avi,48292,16.0973,0.956,1.9,1243.727,15.942,,AD,Attracted,
CUEI03_1701,Terapontidae,Pelates,octolineatus,1,172.287,37321020,CUEI03_1701_L.avi,131877,43.959,0.6,1.936,697.535,13.048,,AD,Attracted,
CUWI04_1701,Arripidae,Arripis,georgianus,1,99.942,37344001,CUWI04_1701_R.avi,48292,16.0973,0.426,1.956,531.893,20.538,,AD,Attracted,
CUEO03_1701,Myliobatidae,Myliobatis,tenuicaudatus,1,449.464,37039001,CUEO03_1701_L.avi,47899,15.9663,9.591,1.991,2682.913,22.778,,AD,Passing,
CUEI04_1701,Terapontidae,Pelates,octolineatus,1,189.126,37321020,CUEI04_1701_L.avi,95101,31.7003,2.603,2.24,1363.584,4.437,,AD,Attracted,
CUEI01_1701,Terapontidae,Pelates,octolineatus,1,190.487,37321020,CUEI01_1701_L.avi,164059,54.6863,1.46,2.268,1218.565,18.429,,AD,Attracted,
CUEO04_1701,Terapontidae,Pelates,octolineatus,1,168.29,37321020,CUEO04_1701_L.avi,163217,54.4057,0.874,2.323,978.628,14.602,,AD,Attracted,
CUWO01_1701,Terapontidae,Pelates,octolineatus,1,106.993,37321020,CUWO01_1701_L.avi,87310,29.1033,1.229,2.348,1097.009,32.132,,AD,Attracted,
CUWO04_1701,Terapontidae,Pelates,octolineatus,1,145.354,37321020,CUWO04_1701_L.avi,140148,46.716,2.479,2.369,1338.836,7.849,,AD,Attracted,
CUWO02_1701,Sparidae,Pagrus,auratus,1,272.1,37353001,CUWO02_1701_L.avi,120250,40.0833,5.246,2.399,2299.777,23.578,,J,Attracted,
CUEO01_1701,Terapontidae,Pelates,octolineatus,1,135.892,37321020,CUEO01_1701_L.avi,135549,45.183,1.276,2.529,890.898,14.256,,AD,Attracted,
CUEO04_1701,Terapontidae,Pelates,octolineatus,1,187.098,37321020,CUEO04_1701_L.avi,163217,54.4057,0.898,2.553,1003.645,9.122,,AD,Attracted,
CUWO03_1701,Terapontidae,Pelates,octolineatus,1,173.067,37321020,CUWO03_1701_L.avi,90426,30.142,1.754,2.589,1016.431,12.986,,AD,Attracted,
CUEO01_1701,Terapontidae,Pelates,octolineatus,1,112.875,37321020,CUEO01_1701_L.avi,135549,45.183,0.869,2.688,948.566,7.3,,AD,Attracted,
CUEI01_1701,Terapontidae,Pelates,octolineatus,1,202.051,37321020,CUEI01_1701_L.avi,164059,54.6863,1.187,2.74,1028.928,21.22,,AD,Attracted,
CUEO01_1701,Terapontidae,Pelates,octolineatus,1,133.784,37321020,CUEO01_1701_L.avi,135549,45.183,0.991,2.751,829.928,26.689,,AD,Attracted,
CUWO03_1701,Sparidae,Pagrus,auratus,1,300.693,37353001,CUWO03_1701_L.avi,53226,17.742,3.804,2.772,1886.828,14.846,,J,Attracted,
CUEI04_1701,Arripidae,Arripis,georgianus,1,86.031,37344001,CUEI04_1701_L.avi,49583,16.5277,2.715,3.173,1646.545,30.766,,J,Attracted,
CUWO03_1701,Arripidae,Arripis,georgianus,1,74.35,37344001,CUWO03_1701_L.avi,54186,18.062,1.441,3.215,987.238,15.67,,J,Attracted,
CUWO01_1701,Tetraodontidae,Torquigener,pleurogramma,1,194.115,37467030,CUWO01_1701_L.avi,39871,13.2903,2.188,3.22,1896.577,6.722,,AD,Passing,
CUWO03_1701,Arripidae,Arripis,georgianus,1,98.7,37344001,CUWO03_1701_L.avi,54186,18.062,1.077,3.542,1006.715,10.525,,J,Attracted,
CUWO04_1701,Terapontidae,Pelates,octolineatus,1,114.413,37321020,CUWO04_1701_L.avi,140148,46.716,0.806,3.556,1046.799,13.799,,AD,Attracted,
CUWO02_1701,Terapontidae,Pelates,octolineatus,1,143.166,37321020,CUWO02_1701_L.avi,64527,21.509,0.852,3.594,1152.415,9.367,,AD,Attracted,
CUEO04_1701,Terapontidae,Pelates,octolineatus,1,100.383,37321020,CUEO04_1701_L.avi,163217,54.4057,0.733,3.615,924.912,17.789,,AD,Attracted,
CUEI04_1701,Arripidae,Arripis,georgianus,1,82.723,37344001,CUEI04_1701_L.avi,49583,16.5277,3.444,3.832,1632.686,35.436,,J,Attracted,
CUEI01_1701,Sparidae,Pagrus,auratus,1,294.081,37353001,CUEI01_1701_L.avi,166924,55.6413,1.02,4.008,1103.595,10.073,,J,Attracted,
CUEI03_1701,Terapontidae,Pelates,octolineatus,1,165.169,37321020,CUEI03_1701_L.avi,131877,43.959,0.705,4.065,797.189,21.177,,AD,Attracted,
CUEO04_1701,Terapontidae,Pelates,octolineatus,1,96.452,37321020,CUEO04_1701_L.avi,163217,54.4057,0.764,4.094,898.923,20.434,,AD,Attracted,
CUEI04_1701,Terapontidae,Pelates,octolineatus,1,235.753,37321020,CUEI04_1701_L.avi,95101,31.7003,1.14,4.201,1011.774,5.903,,AD,Attracted,
CUWO01_1701,Arripidae,Arripis,georgianus,1,91.845,37344001,CUWO01_1701_L.avi,101783,33.9277,0.752,4.484,761.727,24.577,,J,Attracted,
CUEO04_1701,Terapontidae,Pelates,octolineatus,1,174.373,37321020,CUEO04_1701_L.avi,163217,54.4057,1.123,4.557,854.499,17.679,,AD,Attracted,
CUEO04_1701,Terapontidae,Pelates,octolineatus,1,191.641,37321020,CUEO04_1701_L.avi,163217,54.4057,0.949,4.661,1082.686,16.321,,AD,Attracted,
