OpCode	ExportVersion	DateTimeCreate	PictureDirectory	EMObs
SM03	1.09	2023 11 16 10:48:24	E:\Port Stephens 2022\Seven Mile\SM03\LEFT\	SM03.EMObs
SM04	1.09	2023 11 16 10:48:24	E:\Port Stephens 2022\Seven Mile\SM04\LEFT\	SM04.EMObs
SM06	1.09	2023 11 16 10:48:24	E:\Port Stephens 2022\Seven Mile\SM06\LEFT\	SM06.EMObs
SNR02	1.09	2023 11 16 10:48:24	D:\Snapper Rocks\SNR02\	SNR02.EMObs
SNR03	1.09	2023 11 16 10:48:24	D:\Snapper Rocks\SNR03\	SNR03.EMObs
SNR05	1.09	2023 11 16 10:48:24	D:\Snapper Rocks\SNR05\	SNR05.EMObs
SNR06	1.09	2023 11 16 10:48:24	D:\Snapper Rocks\SNR06\	SNR06.EMObs
SNR07	1.09	2023 11 16 10:48:24	D:\Snapper Rocks\SNR07\	SNR07.EMObs
SNR08	1.09	2023 11 16 10:48:24	D:\Snapper Rocks\SNR08\	SNR08.EMObs
SNR09	1.09	2023 11 16 10:48:24	D:\Snapper Rocks\SNR09\	SNR09.EMObs
SNR10	1.09	2023 11 16 10:48:24	D:\Snapper Rocks\SNR10\	SNR10.EMObs
