Camera Details

Generated: Thursday 02 November 2023 13:11:58

OpCode	TapeReader	Depth	Comment	Latitude	Longitude	Date	Time	MPAStatus	Site	Year	Spare	Camera	Index	Descriptor	Image rows	Image columns	Focal length (mm)	x pixel size (mm)	y pixel size (mm)	X mm	Y mm	Z mm	Omega (degrees)	Phi (degrees)	Kappa (degrees)
PPB115	Scott Gray	11		-37.92902	144.83612	4/04/2022	10:48	Fished	Port Phillip Bay	2022	Sand, mud	Left	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93730	0.002850	0.002850	-301.667	0.000	0.000	0.202	-4.580	2.158
PPB115	Scott Gray	11		-37.92902	144.83612	4/04/2022	10:48	Fished	Port Phillip Bay	2022	Sand, mud	Right	0	GoPro Hero 567 Black Linear Water	1080	1920	3.95002	0.002850	0.002850	301.667	0.000	0.000	-0.202	5.216	0.009
PPB117	Scott Gray	11.5		-38.34105	144.8532187	1/03/2022	10:04	Fished	Port Phillip Bay	2022	Sand, algae	Left	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93550	0.002850	0.002850	-301.182	0.000	0.000	-0.069	-5.280	0.161
PPB117	Scott Gray	11.5		-38.34105	144.8532187	1/03/2022	10:04	Fished	Port Phillip Bay	2022	Sand, algae	Right	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93508	0.002850	0.002850	301.182	0.000	0.000	0.069	4.515	0.620
PPB119	Darcy Cutter	12	Just readable 	-38.215	145.026	02/03/2022	9:40	Fished 	Port Phillip Bay 	2022		Left	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93665	0.002850	0.002850	-300.611	0.000	0.000	0.285	-5.214	0.874
PPB119	Darcy Cutter	12	Just readable 	-38.215	145.026	02/03/2022	9:40	Fished 	Port Phillip Bay 	2022		Right	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93228	0.002850	0.002850	300.611	0.000	0.000	-0.285	5.133	0.760
PPB120	Darcy Cutter	11.5		-38.1413833	145.0913167	02/03/2022	11:36	Fished 	Frankston AR	2022		Left	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93550	0.002850	0.002850	-301.182	0.000	0.000	-0.069	-5.280	0.161
PPB120	Darcy Cutter	11.5		-38.1413833	145.0913167	02/03/2022	11:36	Fished 	Frankston AR	2022		Right	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93508	0.002850	0.002850	301.182	0.000	0.000	0.069	4.515	0.620
PPB123	Scott Gray	13		-38.30954	144.71446	16/02/2022	14:04	Fished	Port Phillip Bay	2022	Sand	Left	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93665	0.002850	0.002850	-300.611	0.000	0.000	0.285	-5.214	0.874
PPB123	Scott Gray	13		-38.30954	144.71446	16/02/2022	14:04	Fished	Port Phillip Bay	2022	Sand	Right	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93228	0.002850	0.002850	300.611	0.000	0.000	-0.285	5.133	0.760
PPB124	Darcy Cutter	12.2		-38.31449034	144.64858	04/03/2022	11:07	No Take 	Port Phillip Bay 	2022		Left	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93550	0.002850	0.002850	-301.182	0.000	0.000	-0.069	-5.280	0.161
PPB124	Darcy Cutter	12.2		-38.31449034	144.64858	04/03/2022	11:07	No Take 	Port Phillip Bay 	2022		Right	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93508	0.002850	0.002850	301.182	0.000	0.000	0.069	4.515	0.620
PPB125	Darcy Cutter	12.7		-38.31892921	144.65535	04/03/2022	10:58	No Take 	Port Phillip bay 	2022		Left	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93230	0.002850	0.002850	-300.773	0.000	0.000	0.107	-4.881	-1.232
PPB125	Darcy Cutter	12.7		-38.31892921	144.65535	04/03/2022	10:58	No Take 	Port Phillip bay 	2022		Right	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93885	0.002850	0.002850	300.773	0.000	0.000	-0.107	5.000	0.241
PPB126	Scott Gray	13		-38.1455	144.750542	16/02/2022	13:09	Fished	Port Phillip Bay	2022	Sand	Left	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93955	0.002850	0.002850	-300.993	0.000	0.000	-0.476	-5.228	0.083
PPB126	Scott Gray	13		-38.1455	144.750542	16/02/2022	13:09	Fished	Port Phillip Bay	2022	Sand	Right	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93571	0.002850	0.002850	300.993	0.000	0.000	0.476	5.136	1.192
PPB127	Scott Gray	13.3		-38.28176565	144.63952	15/02/2022	12:58	Fished	Port Phillip Bay	2022	Reef	Left	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93730	0.002850	0.002850	-301.667	0.000	0.000	0.202	-4.580	2.158
PPB127	Scott Gray	13.3		-38.28176565	144.63952	15/02/2022	12:58	Fished	Port Phillip Bay	2022	Reef	Right	0	GoPro Hero 567 Black Linear Water	1080	1920	3.95002	0.002850	0.002850	301.667	0.000	0.000	-0.202	5.216	0.009
PPB129	Scott Gray	13.9		-38.28886255	144.6318	15/02/2022	12:35	No Take	Port Phillip Bay	2022	Reef, macroalgae	Left	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93665	0.002850	0.002850	-300.611	0.000	0.000	0.285	-5.214	0.874
PPB129	Scott Gray	13.9		-38.28886255	144.6318	15/02/2022	12:35	No Take	Port Phillip Bay	2022	Reef, macroalgae	Right	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93228	0.002850	0.002850	300.611	0.000	0.000	-0.285	5.133	0.760
PPB130	Darcy Cutter			-38.31433617	144.65517	04/03/2022	11:04	No Take 	Port Phillip bay 	2022		Left	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93597	0.002850	0.002850	-301.591	0.000	0.000	0.167	-4.985	1.317
PPB130	Darcy Cutter			-38.31433617	144.65517	04/03/2022	11:04	No Take 	Port Phillip bay 	2022		Right	0	GoPro Hero 567 Black Linear Water	1080	1920	3.94113	0.002850	0.002850	301.591	0.000	0.000	-0.167	4.472	0.927
PPB131	Scott Gray	16		-38.311298	144.710714	16/02/2022	14:01	No Take	Port Phillip Bay	2022	Sand, next to heavy reef	Left	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93230	0.002850	0.002850	-300.773	0.000	0.000	0.107	-4.881	-1.232
PPB131	Scott Gray	16		-38.311298	144.710714	16/02/2022	14:01	No Take	Port Phillip Bay	2022	Sand, next to heavy reef	Right	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93885	0.002850	0.002850	300.773	0.000	0.000	-0.107	5.000	0.241
PPB132	Scott Gray	16.2		-38.30727867	144.64562	5/04/2022	11:22	No Take	Port Phillip Bay	2022	Sand	Left	0	GoPro Hero 567 Black Linear Water	1080	1920	3.94530	0.002850	0.002850	-301.083	0.000	0.000	-0.242	-5.041	-0.546
PPB132	Scott Gray	16.2		-38.30727867	144.64562	5/04/2022	11:22	No Take	Port Phillip Bay	2022	Sand	Right	0	GoPro Hero 567 Black Linear Water	1080	1920	3.92343	0.002850	0.002850	301.083	0.000	0.000	0.242	4.136	1.418
PPB133	Scott Gray	15		-38.31120127	144.65041	5/04/2022	11:31	No Take	Port Phillip Bay	2022	Sand	Left	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93730	0.002850	0.002850	-301.667	0.000	0.000	0.202	-4.580	2.158
PPB133	Scott Gray	15		-38.31120127	144.65041	5/04/2022	11:31	No Take	Port Phillip Bay	2022	Sand	Right	0	GoPro Hero 567 Black Linear Water	1080	1920	3.95002	0.002850	0.002850	301.667	0.000	0.000	-0.202	5.216	0.009
PPB134	Scott Gray	15		-38.30717713	144.6884	15/02/2022	9:32	Fished	Port Phillip Bay	2022	Sand, macroalgae	Left	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93665	0.002850	0.002850	-300.611	0.000	0.000	0.285	-5.214	0.874
PPB134	Scott Gray	15		-38.30717713	144.6884	15/02/2022	9:32	Fished	Port Phillip Bay	2022	Sand, macroalgae	Right	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93228	0.002850	0.002850	300.611	0.000	0.000	-0.285	5.133	0.760
PPB136	Scott Gray	16		-38.32152	144.83592	1/03/2022	9:56	Fished	Port Phillip Bay	2022	Sand	Left	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93597	0.002850	0.002850	-301.591	0.000	0.000	0.167	-4.985	1.317
PPB136	Scott Gray	16		-38.32152	144.83592	1/03/2022	9:56	Fished	Port Phillip Bay	2022	Sand	Right	0	GoPro Hero 567 Black Linear Water	1080	1920	3.94113	0.002850	0.002850	301.591	0.000	0.000	-0.167	4.472	0.927
PPB139	Scott Gray	17		-38.30728215	144.64223	5/04/2022	11:25	No Take	Port Phillip Bay	2022	Sand	Left	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93597	0.002850	0.002850	-301.591	0.000	0.000	0.167	-4.985	1.317
PPB139	Scott Gray	17		-38.30728215	144.64223	5/04/2022	11:25	No Take	Port Phillip Bay	2022	Sand	Right	0	GoPro Hero 567 Black Linear Water	1080	1920	3.94113	0.002850	0.002850	301.591	0.000	0.000	-0.167	4.472	0.927
PPB140	Scott Gray	18		-38.25529	144.9551528	1/03/2022	14:19	Fished	Port Phillip Bay	2022	Sand, mud, algae	Left	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93955	0.002850	0.002850	-300.993	0.000	0.000	-0.476	-5.228	0.083
PPB140	Scott Gray	18		-38.25529	144.9551528	1/03/2022	14:19	Fished	Port Phillip Bay	2022	Sand, mud, algae	Right	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93571	0.002850	0.002850	300.993	0.000	0.000	0.476	5.136	1.192
PPB142	Scott Gray	17.5	Poor visibility 3m	-37.993904	144.800275	16/02/2022	10:00	Fished	Port Phillip Bay	2022	Mud	Left	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93955	0.002850	0.002850	-300.993	0.000	0.000	-0.476	-5.228	0.083
PPB142	Scott Gray	17.5	Poor visibility 3m	-37.993904	144.800275	16/02/2022	10:00	Fished	Port Phillip Bay	2022	Mud	Right	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93571	0.002850	0.002850	300.993	0.000	0.000	0.476	5.136	1.192
PPB143	Scott Gray	18.7		-38.28681842	144.63566	15/02/2022	12:47	Fished	Port Phillip Bay	2022	Reef, macroalgae	Left	0	GoPro Hero 567 Black Linear Water	1080	1920	3.94530	0.002850	0.002850	-301.083	0.000	0.000	-0.242	-5.041	-0.546
PPB143	Scott Gray	18.7		-38.28681842	144.63566	15/02/2022	12:47	Fished	Port Phillip Bay	2022	Reef, macroalgae	Right	0	GoPro Hero 567 Black Linear Water	1080	1920	3.92343	0.002850	0.002850	301.083	0.000	0.000	0.242	4.136	1.418
PPB150	Scott Gray	26		-38.31047267	144.6444	5/04/2022	11:28	No Take	Port Phillip Bay	2022	Sand	Left	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93550	0.002850	0.002850	-301.182	0.000	0.000	-0.069	-5.280	0.161
PPB150	Scott Gray	26		-38.31047267	144.6444	5/04/2022	11:28	No Take	Port Phillip Bay	2022	Sand	Right	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93508	0.002850	0.002850	301.182	0.000	0.000	0.069	4.515	0.620
PPB151	Scott Gray	9.2		-38.298759	144.62303	9/04/2022	13:36	No Take 	Port Phillip Bay	2022	Reef, macroalgae	Left	0	GoPro Hero 567 Black Linear Water	1080	1920	3.94530	0.002850	0.002850	-301.083	0.000	0.000	-0.242	-5.041	-0.546
PPB151	Scott Gray	9.2		-38.298759	144.62303	9/04/2022	13:36	No Take 	Port Phillip Bay	2022	Reef, macroalgae	Right	0	GoPro Hero 567 Black Linear Water	1080	1920	3.92343	0.002850	0.002850	301.083	0.000	0.000	0.242	4.136	1.418
